,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,score,sentenceNumber,wordNumber
346,1,0,6,0,5,2,0,0,1,6,1,0,1,0,0,6,4,0,0,0,0,1,2,3,0,4,2,1,1,0,4.724137931034483,1,2,1,5,29
347,6,0,14,0,13,8,2,0,1,32,9,0,0,0,0,19,1,0,0,0,4,4,14,4,2,1,5,2,0,3,4.317757009345795,1,9,2,8,107
348,4,0,19,0,14,6,0,0,4,27,3,0,0,0,0,18,3,0,0,0,2,7,5,1,3,0,10,2,1,3,5.102941176470588,1,2,2,9,68
349,0,0,8,0,4,0,0,0,0,8,4,0,0,0,0,1,2,0,0,0,2,1,1,1,0,0,1,0,0,0,5.6,0,1,1,3,20
350,8,0,13,0,14,2,1,0,2,19,3,0,1,0,0,15,8,0,0,1,8,11,6,3,1,2,4,0,0,2,5.771428571428571,0,4,1,5,70
351,7,1,11,0,11,6,0,0,2,18,5,0,5,0,1,17,5,0,0,0,3,2,5,5,4,0,8,1,0,2,5.424242424242424,0,2,2,9,66
352,2,1,8,0,10,3,0,0,2,11,3,0,2,0,0,8,5,0,0,1,3,4,2,1,0,0,5,0,0,1,5.2,0,5,1,5,40
353,2,0,24,0,14,10,0,0,5,24,11,0,5,0,0,10,8,0,0,0,4,8,7,5,0,3,10,1,0,3,6.061855670103093,0,9,3,14,97
354,2,0,5,0,3,0,0,0,1,6,0,1,2,0,0,4,2,0,0,0,3,3,0,2,0,1,4,1,0,1,5.0476190476190474,0,1,1,3,21
355,7,0,19,0,15,2,1,1,3,22,12,0,3,0,0,15,7,0,0,0,1,3,1,7,2,1,14,0,0,6,5.526315789473684,0,10,2,6,76
356,6,0,21,0,16,7,0,0,2,24,8,0,6,0,0,11,12,0,0,0,9,8,4,2,3,1,10,0,0,7,5.681818181818182,1,6,3,8,88
357,2,0,4,0,5,1,0,0,2,8,0,0,0,0,0,6,4,0,0,0,2,3,2,0,0,1,3,0,0,0,4.8076923076923075,0,1,1,4,26
358,11,2,33,0,14,10,0,0,8,42,14,0,14,0,0,13,9,0,2,1,10,15,12,10,5,7,9,2,0,3,4.895705521472393,0,16,2,12,163
359,6,0,26,0,23,3,0,0,3,39,12,0,5,0,0,15,10,0,0,1,5,4,5,2,1,5,6,2,0,3,5.310679611650485,1,6,2,10,103
360,3,1,8,0,8,3,0,0,0,15,7,0,2,0,0,13,4,0,0,0,4,2,4,1,2,1,10,1,0,2,5.666666666666667,0,5,2,8,51
361,0,0,9,0,7,2,0,0,1,11,1,0,1,0,0,3,1,0,0,0,1,1,2,2,2,0,4,0,0,2,6.625,1,0,1,3,24
362,1,0,2,0,2,2,0,0,0,6,1,0,0,0,0,2,1,1,0,0,2,1,0,0,1,4,1,0,0,0,4.6,0,4,0,2,15
363,3,0,10,0,12,3,0,0,1,22,1,1,4,0,0,11,4,0,0,0,6,7,0,2,1,1,7,1,0,0,5.5,1,2,2,6,52
364,3,0,17,0,11,6,1,0,1,16,2,0,4,0,0,11,3,0,0,0,2,4,7,1,1,3,2,0,0,0,5.365384615384615,0,2,2,5,52
365,5,0,15,0,18,6,0,0,1,20,8,0,3,0,0,6,7,0,0,0,5,6,1,1,0,3,8,1,0,0,5.412698412698413,0,3,2,6,63
366,6,0,8,0,12,2,0,0,4,14,4,0,2,0,0,11,9,0,0,0,4,5,1,2,0,2,5,0,0,3,5.09433962264151,0,2,2,4,53
367,3,0,5,0,4,2,0,0,1,11,0,0,0,0,0,2,2,2,0,0,0,2,1,0,0,0,1,0,0,0,4.619047619047619,0,0,1,2,21
368,3,0,10,0,15,0,0,0,1,15,4,0,0,0,0,16,4,0,0,0,2,3,8,1,2,2,3,0,0,1,5.023255813953488,0,2,1,6,43
369,0,0,5,0,5,2,0,0,3,11,2,0,2,0,0,4,5,0,0,0,3,7,0,1,1,3,2,0,1,1,5.65,1,3,1,5,40
370,0,0,6,0,4,0,0,0,1,8,1,0,0,0,0,6,3,0,0,0,2,1,1,1,0,2,2,0,0,1,5.636363636363637,0,1,0,4,22
371,4,0,16,0,15,2,0,0,2,13,6,0,7,0,0,4,5,0,0,0,1,3,5,4,0,1,6,0,0,4,6.020833333333333,1,2,1,6,48
372,5,0,19,0,12,9,0,0,5,22,5,0,4,0,0,6,8,0,0,0,4,8,1,7,0,1,5,2,0,2,5.594936708860759,0,7,2,10,79
373,1,0,14,0,15,8,0,0,2,20,4,0,2,0,0,13,4,0,0,1,5,6,5,1,1,0,10,0,1,3,5.371428571428571,2,3,2,9,70
374,3,0,15,0,14,3,0,0,2,17,6,0,6,0,0,6,1,0,0,1,4,5,4,3,2,3,4,1,0,0,5.7368421052631575,0,3,2,8,57
375,3,0,11,0,5,2,0,0,1,11,1,0,2,0,0,6,3,0,0,0,3,4,0,2,1,1,5,0,0,0,6.181818181818182,0,1,2,3,33
376,2,0,11,0,10,2,0,1,1,12,0,0,3,0,0,9,3,1,0,0,2,3,2,1,0,0,9,0,0,4,5.230769230769231,0,4,1,6,39
377,1,0,5,0,4,0,0,0,0,7,2,0,2,0,0,2,3,0,0,0,2,2,1,0,2,1,3,1,0,0,5.7727272727272725,0,3,1,2,22
378,1,0,10,0,10,3,0,0,1,11,1,0,3,0,0,3,2,0,0,0,4,5,1,2,1,3,6,0,0,1,5.076923076923077,1,3,1,4,39
379,6,0,16,0,19,9,0,0,2,19,3,0,4,0,0,21,13,0,0,0,3,7,9,6,2,1,11,0,3,2,5.260273972602739,3,7,2,6,73
380,3,0,16,0,8,7,0,0,3,20,4,0,5,0,0,10,5,0,0,0,2,4,4,5,2,3,4,0,0,3,5.107692307692307,1,6,1,3,65
381,1,0,7,0,3,0,0,0,2,6,1,0,1,0,0,3,3,0,0,0,1,4,1,1,0,1,2,0,1,0,5.363636363636363,1,2,1,2,22
382,3,0,4,0,4,1,1,0,0,3,0,0,3,0,0,9,2,0,0,0,0,0,0,0,0,1,6,0,0,1,5.222222222222222,0,0,0,4,18
383,4,0,14,0,15,8,0,0,3,23,17,0,5,0,0,12,7,0,0,0,9,10,4,3,3,1,14,0,1,0,6.221052631578948,1,14,3,19,95
384,2,0,18,0,12,5,1,0,2,28,9,0,2,0,0,6,5,0,0,1,4,5,6,5,1,0,7,1,0,6,5.324675324675325,0,8,2,8,77
385,3,0,13,0,12,7,3,0,7,22,1,0,8,0,0,10,4,2,0,0,1,8,1,3,2,4,6,2,0,3,5.6,2,3,2,7,75
386,2,0,6,0,2,1,0,0,1,8,0,0,1,0,0,4,5,0,0,0,4,5,3,1,0,0,2,0,0,1,5.142857142857143,0,3,1,3,28
387,3,0,14,0,18,5,0,1,2,28,11,0,3,0,0,12,7,0,0,0,6,5,4,3,1,2,9,0,1,3,5.790123456790123,1,12,2,8,81
388,1,0,10,0,5,0,0,0,2,12,1,0,2,0,0,5,3,0,0,0,1,3,0,0,0,0,2,0,0,1,5.130434782608695,0,3,1,4,23
389,0,0,8,0,6,1,0,1,0,9,2,0,0,0,0,6,1,0,0,0,2,1,2,0,0,0,8,1,1,0,5.481481481481482,1,2,1,3,27
390,8,0,15,0,13,5,1,0,1,28,7,0,4,0,0,23,3,0,0,0,2,2,10,5,1,1,9,0,0,2,5.647058823529412,0,4,3,7,85
391,7,0,23,0,25,9,1,0,5,36,8,0,6,0,0,26,12,0,0,0,8,9,9,7,2,3,8,1,0,4,5.15,0,3,3,9,120
392,4,0,12,0,9,3,0,0,1,19,3,0,1,0,0,7,9,0,0,0,3,4,2,4,1,1,6,0,0,1,3.642857142857143,0,4,2,6,84
393,7,0,27,0,12,5,1,0,5,36,10,0,5,1,0,12,5,0,0,1,8,20,4,1,1,7,10,0,0,5,5.688679245283019,5,14,3,12,106
394,5,0,20,0,10,4,0,0,3,30,12,2,6,0,0,8,10,0,0,1,8,5,4,5,1,1,9,1,0,2,5.602150537634409,0,10,3,10,93
395,3,0,9,0,6,2,1,0,0,12,6,0,2,0,0,7,4,1,0,0,3,3,5,0,4,1,5,0,1,2,5.767441860465116,0,8,2,7,43
396,6,2,20,0,22,5,0,0,7,37,5,0,1,0,0,23,12,0,0,1,9,13,7,3,3,2,3,1,0,4,5.038834951456311,1,3,3,10,103
397,0,0,4,0,5,0,0,0,1,5,1,0,0,0,0,4,2,0,0,0,2,2,1,1,0,0,2,0,0,0,5.923076923076923,0,0,1,2,13
398,1,0,3,0,4,0,1,0,5,4,2,0,1,0,0,3,6,0,0,1,2,8,1,1,0,0,0,0,1,0,4.212121212121212,1,5,0,4,33
399,7,0,30,0,17,4,0,0,6,27,9,0,6,0,0,13,3,0,0,1,7,10,6,2,3,3,10,0,0,4,5.680851063829787,1,6,3,14,94
400,7,0,20,0,21,10,0,0,5,31,13,0,2,0,0,13,3,0,0,1,2,6,7,1,2,0,6,0,0,3,5.67816091954023,0,7,3,11,87
401,3,0,12,0,4,3,0,0,2,15,0,0,0,0,0,5,5,0,0,0,3,5,3,1,0,0,4,0,0,3,4.921052631578948,1,3,1,4,38
402,1,0,5,0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,6.0,0,2,1,3,12
403,5,0,14,0,14,1,0,0,2,25,0,0,3,0,0,11,3,0,0,1,3,7,1,3,0,1,5,0,0,2,6.081632653061225,0,0,1,4,49
404,0,0,6,0,3,0,0,0,0,4,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,6,0,1,2,6.076923076923077,2,0,0,3,13
405,3,0,13,0,17,4,0,0,0,29,3,0,5,0,0,5,3,0,0,0,1,1,1,3,2,0,4,0,0,0,6.444444444444445,0,4,2,6,54
406,3,0,5,0,6,2,0,0,0,5,0,0,1,0,0,5,2,0,0,0,3,3,0,0,0,1,3,0,0,0,5.2,0,0,1,2,15
407,3,0,13,0,9,4,0,0,1,17,0,0,1,0,0,12,6,0,0,0,0,1,1,1,0,2,7,0,0,2,3.1506849315068495,0,0,1,4,73
408,0,0,2,0,2,0,0,0,1,2,0,0,2,0,0,2,0,0,0,0,1,2,0,0,0,2,0,0,1,0,5.555555555555555,1,0,0,2,9
409,5,0,14,0,9,1,0,0,4,17,1,0,5,0,0,5,4,0,0,1,3,7,1,4,2,2,6,0,0,3,5.510204081632653,0,4,0,7,49
410,5,0,8,0,12,3,0,0,3,10,1,0,3,0,0,14,7,0,0,1,2,4,0,2,0,2,10,0,0,3,1.803921568627451,1,4,2,2,102
411,3,1,4,0,7,0,0,0,2,5,0,0,0,0,0,2,3,0,0,0,2,3,0,0,1,1,2,0,1,0,4.764705882352941,1,1,1,2,17
412,3,0,17,1,10,1,1,0,2,21,5,2,3,0,0,6,8,0,0,0,2,2,4,4,1,0,4,0,0,2,5.711538461538462,0,1,1,4,52
413,7,1,12,0,24,8,0,0,6,27,5,0,7,0,0,24,5,0,0,0,2,8,7,2,3,1,4,0,0,4,5.493975903614458,1,2,2,8,83
414,3,0,12,0,7,1,0,0,2,13,2,0,1,0,0,5,5,0,0,1,1,5,2,0,1,0,4,0,0,1,5.416666666666667,0,4,2,6,36
415,13,0,37,0,22,10,0,0,1,48,8,0,4,0,0,24,11,0,0,1,7,3,12,13,5,4,8,2,0,4,5.40650406504065,1,6,1,12,123
416,0,0,6,1,7,4,0,0,4,10,2,0,1,0,0,10,3,0,0,0,5,8,1,1,0,0,3,0,0,0,4.945945945945946,0,1,1,6,37
417,5,0,19,0,11,13,0,0,2,25,5,0,0,0,0,10,3,0,0,0,2,4,7,4,3,1,8,0,0,2,5.414285714285715,0,5,2,9,70
418,7,0,14,0,17,9,1,0,0,22,2,0,1,0,0,17,3,0,0,0,4,3,12,5,1,3,1,0,0,3,5.246153846153846,0,4,2,6,65
419,3,0,10,0,5,3,0,0,0,16,3,0,2,0,0,5,0,0,0,0,4,3,1,6,0,1,6,0,0,0,5.525,0,4,1,5,40
420,1,0,5,0,1,3,0,0,1,4,4,0,0,0,0,3,5,0,0,0,0,1,0,2,1,0,2,0,0,0,5.476190476190476,0,0,1,5,21
421,5,0,15,0,6,5,0,0,1,17,2,0,7,0,0,5,1,0,0,1,4,4,2,2,2,0,4,0,0,1,6.18,0,2,2,5,50
422,0,0,7,0,4,1,0,0,0,5,2,0,7,0,0,6,0,0,0,0,2,2,1,0,0,3,2,0,0,0,5.423076923076923,0,2,0,5,26
423,4,0,20,0,12,1,0,0,1,26,5,0,0,0,0,10,7,0,0,0,2,3,7,4,1,1,9,1,0,3,5.3108108108108105,0,4,2,7,74
424,6,0,20,0,23,10,1,0,0,32,8,0,5,0,0,13,8,0,0,1,3,1,5,9,1,1,15,0,0,3,5.404040404040404,0,7,3,9,99
425,1,0,1,0,3,3,0,0,0,4,2,0,1,0,0,7,0,0,0,0,3,3,4,1,0,1,1,0,0,1,5.181818181818182,1,0,0,5,22
426,2,0,10,0,12,3,0,0,2,14,4,0,2,0,0,10,4,0,0,1,4,4,9,1,0,1,2,1,2,0,5.1,2,3,2,5,50
427,4,1,19,0,22,8,2,0,1,24,6,0,3,0,0,12,4,0,0,0,4,1,7,2,6,1,7,0,0,2,5.777777777777778,0,5,2,6,72
428,11,0,31,1,25,8,0,0,2,40,11,1,8,0,0,9,4,0,0,1,11,8,1,4,5,1,11,0,0,5,6.084905660377358,0,9,3,8,106
429,5,1,28,0,23,3,0,0,1,35,6,0,5,0,0,10,7,0,0,2,4,3,8,4,1,3,11,1,0,2,5.5978260869565215,1,8,0,8,92
430,1,0,13,1,7,3,0,0,2,16,1,0,1,0,0,10,2,0,0,0,3,4,1,1,0,2,6,2,0,2,5.815789473684211,1,1,1,6,38
431,5,2,19,0,14,5,0,0,1,24,0,0,0,0,0,4,4,0,0,1,3,4,0,3,2,0,12,0,0,0,4.591836734693878,0,6,2,6,49
432,3,0,5,0,6,3,0,0,1,9,0,0,1,0,0,4,1,0,0,0,3,6,0,0,1,0,3,0,0,0,5.64,0,2,1,2,25
433,3,0,9,0,10,0,0,0,2,15,1,0,0,0,0,12,4,0,0,0,4,8,3,1,1,1,4,0,0,0,5.05,0,2,1,7,40
434,2,1,8,0,7,2,0,0,3,15,2,0,3,0,0,5,4,0,0,0,7,5,0,5,1,1,3,0,0,1,5.395348837209302,0,5,2,4,43
435,1,0,5,0,4,1,0,0,2,7,0,0,1,0,0,6,2,0,0,0,1,3,0,1,0,1,2,0,0,0,4.2105263157894735,0,0,1,3,19
436,3,0,11,0,5,2,0,0,3,13,1,0,1,3,0,8,3,1,0,0,2,4,6,0,3,0,0,0,0,0,4.48936170212766,0,2,1,5,47
437,9,0,23,0,28,14,0,0,4,44,7,0,8,0,0,22,12,1,0,0,8,9,12,1,1,2,9,1,0,3,6.060344827586207,1,9,3,10,116
438,9,0,19,1,22,10,0,0,1,33,6,0,8,0,0,16,14,0,0,1,4,5,10,6,3,7,3,1,0,4,5.0,1,12,1,10,115
439,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,1,0,5.6,0,0,1,2,10
440,6,0,11,0,13,4,2,0,6,19,1,0,2,0,0,17,2,0,0,0,5,10,4,1,1,0,7,1,0,3,5.237288135593221,0,2,3,7,59
441,4,0,15,0,8,3,0,0,1,22,1,0,1,0,0,12,7,0,0,0,4,4,8,1,2,1,4,1,0,3,5.714285714285714,1,3,0,7,56
442,3,0,10,0,9,1,0,0,0,17,2,0,2,0,0,12,7,0,0,1,7,6,4,1,2,1,9,0,0,3,5.423076923076923,0,5,2,5,52
443,4,0,14,0,14,3,0,0,2,25,11,0,2,0,0,13,10,0,0,0,2,4,7,4,1,1,1,1,0,2,5.418918918918919,1,10,2,7,74
444,0,0,6,0,10,3,0,0,1,7,1,0,1,0,0,6,3,0,0,0,1,2,2,1,1,0,5,0,1,0,5.2,1,3,0,4,30
445,0,0,12,0,12,3,0,1,1,18,2,0,0,0,0,6,4,0,0,1,4,4,8,3,0,0,4,1,1,1,5.35,1,6,2,4,40
446,4,0,13,0,11,4,0,0,1,18,3,0,2,0,0,3,5,0,0,0,3,3,0,1,1,2,7,0,0,2,5.39622641509434,0,1,1,5,53
447,2,0,8,0,7,0,1,0,2,10,0,0,0,0,0,4,2,0,0,0,1,3,1,0,0,0,2,0,0,0,4.9411764705882355,0,1,0,3,17
448,6,1,15,0,20,13,0,0,0,29,7,0,8,0,0,25,9,0,0,0,9,9,5,5,1,0,16,2,0,4,5.646464646464646,0,6,2,8,99
449,2,0,9,0,6,2,0,0,4,9,1,0,2,0,0,2,2,0,0,0,1,5,0,3,0,1,2,0,0,0,5.7272727272727275,0,1,0,4,33
450,0,0,4,0,2,0,0,0,0,7,1,0,0,0,0,4,0,0,0,0,1,1,1,0,0,1,2,0,0,1,5.428571428571429,0,1,0,3,14
451,7,0,17,0,12,2,0,0,2,24,6,0,6,0,0,17,7,0,0,1,4,3,11,1,3,4,4,0,0,3,5.4868421052631575,0,8,2,8,76
452,8,0,18,0,14,5,0,1,2,27,2,0,7,0,0,10,11,0,0,1,7,9,2,9,3,6,6,1,0,7,5.451612903225806,0,2,3,6,93
453,7,0,18,0,23,6,1,0,2,27,5,0,1,0,0,6,1,1,0,0,3,5,3,3,3,0,7,0,0,1,6.338461538461538,0,6,2,6,65
454,2,0,6,0,3,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,5.166666666666667,0,1,0,2,18
455,9,1,21,0,16,14,0,0,3,25,11,0,8,0,0,18,16,0,0,0,8,11,9,0,1,1,10,1,2,0,5.873873873873874,3,7,3,9,111
456,2,0,9,0,11,3,0,0,3,10,2,0,3,0,0,10,2,0,0,0,4,7,1,1,1,2,6,0,0,0,5.222222222222222,0,3,1,5,36
457,2,1,7,0,7,2,2,0,1,12,1,0,1,0,0,15,1,0,0,0,1,2,3,0,0,2,4,0,0,1,4.8108108108108105,0,0,1,7,37
458,1,0,1,0,2,2,0,0,0,5,0,0,0,0,0,11,2,0,0,1,2,1,1,1,0,2,4,0,0,1,5.529411764705882,0,0,0,3,17
459,1,0,4,0,3,1,0,0,1,6,0,0,0,0,0,7,1,0,0,0,1,1,2,1,0,1,1,0,0,0,5.4,0,0,1,2,15
460,1,0,2,0,4,0,0,0,0,4,1,0,1,0,0,3,1,0,0,1,1,1,3,1,0,1,0,0,0,0,5.384615384615385,0,1,0,2,13
461,6,1,21,0,18,17,0,0,4,37,7,0,8,1,0,19,13,1,0,1,10,12,13,1,3,2,6,0,1,4,5.09375,1,10,3,10,128
462,2,0,10,0,8,1,0,0,0,14,0,1,4,0,0,12,0,0,0,0,3,1,0,1,1,5,8,0,0,1,5.7894736842105265,1,2,1,5,38
463,9,1,20,0,23,10,0,0,0,40,11,0,9,0,1,20,3,0,0,1,8,6,8,2,4,0,14,1,0,1,6.220183486238532,0,9,3,14,109
464,1,0,6,0,5,0,0,0,1,8,0,0,1,0,0,2,5,0,0,0,0,1,0,3,0,0,2,0,0,0,5.681818181818182,0,1,0,3,22
465,5,0,16,0,19,7,0,0,2,28,6,0,5,0,0,20,9,0,0,1,8,10,5,5,3,4,6,0,0,1,5.119565217391305,0,4,3,13,92
466,2,2,16,1,28,8,0,0,0,31,6,0,5,0,0,10,8,0,0,0,5,3,5,2,1,1,8,1,0,0,6.275,0,3,2,8,80
467,4,1,16,0,9,3,0,0,1,25,9,0,2,0,0,17,5,0,0,0,6,6,3,3,2,4,13,1,0,3,5.85,0,7,2,13,80
468,5,0,18,0,18,0,0,1,1,19,4,0,3,0,0,4,3,0,0,0,4,7,2,0,2,0,6,2,1,0,5.03921568627451,1,3,2,5,51
469,1,0,1,0,5,0,1,0,0,3,0,0,0,0,0,3,2,0,0,0,1,1,0,4,0,0,3,0,0,0,5.3,0,2,0,2,10
470,2,0,4,0,2,0,1,0,1,5,0,0,0,0,0,1,2,0,0,0,2,4,0,0,1,0,1,0,0,0,5.357142857142857,0,1,1,2,14
471,2,1,16,0,10,0,0,0,0,17,3,0,0,0,0,7,2,0,0,0,4,3,7,1,1,0,3,0,0,0,5.976744186046512,0,3,1,5,43
472,3,0,9,0,17,9,0,0,4,20,2,0,4,0,0,8,6,0,0,0,1,3,2,2,1,1,5,1,0,2,5.685185185185185,0,5,2,5,54
473,2,0,7,0,4,0,0,0,1,10,1,0,1,0,0,2,2,0,0,0,1,2,2,1,0,0,2,0,0,1,5.833333333333333,0,1,1,4,24
474,1,0,5,0,4,1,0,0,2,5,0,0,1,0,0,4,0,0,0,0,1,3,0,0,0,3,1,0,0,1,5.375,0,0,1,2,16
475,1,0,15,0,9,3,1,0,1,19,4,0,3,0,0,6,4,0,0,0,6,8,3,1,2,0,5,0,0,1,5.938775510204081,0,1,1,6,49
476,4,0,10,0,6,2,0,0,2,16,2,0,1,0,0,4,7,0,0,0,2,4,1,6,1,1,3,0,0,2,5.688888888888889,0,5,2,3,45
477,2,0,27,0,20,8,0,0,2,28,5,0,8,0,0,8,4,0,0,0,6,7,2,4,0,0,12,2,1,3,5.802469135802469,3,4,3,7,81
478,4,0,13,0,13,5,0,0,2,23,2,0,7,0,0,11,3,0,0,0,4,2,3,0,2,1,5,0,1,0,6.0,1,3,2,6,56
479,0,0,7,0,7,3,0,0,0,9,4,0,0,0,0,4,4,0,0,1,2,1,2,0,2,2,4,0,0,0,5.612903225806452,0,7,1,4,31
480,2,0,18,0,11,4,0,0,2,19,2,0,2,0,0,9,7,0,0,1,6,8,4,5,0,5,3,0,0,2,4.873015873015873,0,3,0,6,63
481,2,0,2,0,5,4,0,0,1,5,0,0,0,0,0,5,4,0,0,0,0,2,0,0,0,1,2,0,0,0,4.866666666666666,0,0,0,3,15
482,5,1,15,0,19,11,2,0,4,27,11,0,3,0,0,19,9,0,0,1,7,9,4,2,4,2,13,0,0,4,3.2690058479532165,1,9,3,13,171
483,3,0,18,0,15,3,0,0,1,25,5,0,1,0,0,7,2,0,0,1,3,4,0,1,5,1,15,1,1,1,6.2,1,6,2,8,60
484,2,0,13,0,12,1,0,0,2,14,1,0,0,0,0,7,5,0,0,1,2,5,3,3,1,2,7,0,0,0,5.204545454545454,0,3,1,6,44
485,2,0,14,0,9,1,0,0,1,17,1,0,1,0,2,9,11,0,0,1,4,4,7,3,1,2,5,1,2,3,5.63265306122449,2,3,0,4,49
486,1,0,7,0,7,2,1,0,0,11,1,0,1,0,0,7,2,0,0,0,1,1,4,1,1,3,2,0,0,0,5.266666666666667,0,5,1,4,30
487,2,0,8,0,9,0,0,0,2,8,2,0,2,0,0,3,1,0,0,1,1,2,1,2,1,1,0,0,1,0,4.666666666666667,1,5,0,3,27
488,1,0,13,0,12,3,2,0,0,21,1,0,0,0,0,14,1,0,0,0,5,5,7,3,1,1,5,1,2,3,5.854166666666667,3,3,2,5,48
489,3,0,13,0,10,2,0,0,3,15,7,0,2,0,0,4,4,0,0,0,2,4,3,1,1,2,3,0,0,3,5.282608695652174,1,5,2,2,46
490,4,0,11,0,16,10,0,0,1,22,10,0,10,0,0,17,7,1,0,1,4,3,5,2,1,1,6,0,0,0,5.780487804878049,0,5,2,9,82
491,1,0,11,0,11,0,0,0,0,11,0,0,3,0,0,3,4,0,0,0,2,1,4,1,1,0,3,0,0,0,5.653846153846154,0,0,1,2,26
492,2,0,9,0,9,1,0,0,1,11,0,0,1,0,0,14,3,0,0,0,1,2,3,1,0,1,7,0,0,2,4.633333333333334,0,2,1,2,30
493,5,0,19,0,15,2,0,0,4,25,3,0,2,0,0,18,7,0,0,3,4,7,4,1,0,1,11,0,0,2,5.1911764705882355,0,3,2,7,68
494,3,1,9,0,3,1,0,0,2,11,1,0,1,0,0,7,4,0,0,0,1,2,4,2,0,2,2,0,0,3,5.657894736842105,0,3,0,5,38
495,0,0,6,0,4,1,0,0,2,7,0,0,0,0,0,3,4,1,0,0,1,4,0,1,0,0,1,0,0,0,4.875,0,0,0,2,16
496,2,0,7,0,6,3,0,0,2,6,0,0,0,0,0,9,4,0,0,0,4,6,1,2,0,1,4,0,1,0,4.371428571428571,1,4,1,4,35
497,3,0,19,0,12,7,0,0,3,21,0,0,3,0,0,11,3,0,0,0,6,8,2,2,1,1,7,1,0,1,5.538461538461538,1,3,2,5,52
498,6,0,18,0,14,9,1,0,1,34,4,0,3,0,0,7,5,0,0,0,9,4,1,3,0,0,9,1,0,1,5.105882352941176,1,3,3,7,85
499,2,0,13,0,5,4,0,2,4,10,1,0,1,0,0,6,5,0,0,0,2,6,3,3,0,1,4,0,0,2,5.333333333333333,1,0,2,6,42
500,5,0,15,0,6,7,1,0,1,20,3,0,3,0,0,9,4,0,0,0,1,1,2,5,1,3,5,0,0,3,5.583333333333333,1,4,2,5,60
501,2,0,12,0,13,4,0,0,3,16,4,0,2,0,0,9,5,0,0,0,5,8,1,2,2,2,8,0,0,2,5.913793103448276,0,5,3,7,58
502,0,0,17,0,12,4,0,0,2,20,4,0,1,0,0,3,2,0,0,0,5,5,2,1,0,0,6,0,0,2,5.596153846153846,0,1,2,5,52
503,6,0,17,1,13,12,0,0,4,31,0,0,1,0,0,5,5,0,0,1,6,12,4,3,0,2,3,1,0,2,5.246913580246914,0,3,3,5,81
504,3,0,16,0,14,1,0,1,1,18,0,0,3,0,0,8,8,0,0,0,4,5,6,3,3,1,3,0,0,1,6.104166666666667,1,0,1,5,48
505,2,0,7,0,7,1,0,0,1,7,3,1,0,0,0,6,0,0,0,1,2,3,4,1,0,0,2,0,0,0,4.857142857142857,0,1,1,2,28
506,3,0,8,0,7,0,0,0,2,11,6,0,1,0,0,5,5,0,0,0,1,2,1,1,0,3,6,0,1,2,5.410256410256411,1,4,0,5,39
507,2,0,14,0,11,5,1,1,1,17,2,0,1,0,0,8,3,1,0,0,4,4,8,1,1,0,3,0,1,1,4.849056603773585,1,2,2,9,53
508,3,0,5,0,9,0,0,0,1,8,3,0,1,0,0,10,4,0,0,0,1,2,4,0,1,3,0,1,0,0,4.785714285714286,0,4,1,5,28
509,0,0,7,0,3,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,2,2,0,1,0,1,3,0,0,0,6.0588235294117645,0,1,1,3,17
510,1,0,14,0,7,4,0,0,0,14,1,0,3,0,0,6,3,0,0,0,3,3,1,2,2,1,7,0,2,0,5.136363636363637,2,3,1,5,44
511,7,0,14,0,14,6,0,0,6,23,3,0,1,0,0,15,6,0,0,2,6,11,2,0,2,0,7,0,1,0,4.926470588235294,1,3,2,7,68
512,2,0,5,0,7,2,1,0,1,9,7,0,4,0,0,8,1,0,0,1,7,6,0,2,1,2,5,0,0,0,5.046511627906977,0,9,2,6,43
513,1,0,4,0,5,2,0,0,1,5,1,0,0,0,0,7,4,0,0,0,1,3,0,0,0,2,2,0,0,1,4.421052631578948,0,1,1,3,19
514,3,0,12,0,9,2,0,0,2,15,4,0,1,0,0,4,1,0,0,0,2,4,1,0,1,0,7,0,0,1,5.666666666666667,1,2,1,6,36
515,2,0,9,0,9,3,0,0,5,11,0,0,0,0,0,9,6,0,0,0,5,7,0,2,1,3,5,0,0,1,4.761904761904762,0,0,2,5,42
516,2,0,13,0,15,1,0,0,3,21,6,0,10,0,0,14,5,1,0,0,2,5,1,5,0,5,9,0,1,2,5.17948717948718,2,6,2,10,78
517,2,0,14,0,13,2,0,0,2,18,2,0,0,0,0,6,5,0,0,0,3,3,6,3,2,1,2,0,2,3,5.466666666666667,3,7,0,3,45
518,3,0,14,0,8,9,1,0,1,14,8,0,4,0,0,6,3,0,0,0,3,1,3,0,0,4,3,1,0,1,6.142857142857143,0,5,2,4,49
519,2,0,10,1,14,2,0,0,0,17,1,0,3,0,0,14,3,0,0,0,4,3,5,2,1,2,8,0,0,1,5.630434782608695,1,2,1,5,46
