,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,score,sentenceNumber,wordNumber
346,2,0,13,0,10,4,0,0,0,19,5,0,3,0,0,3,1,0,0,2,3,3,6,0,2,0,1,0,0,0,5.086956521739131,0,1,2,5,46
347,2,0,5,0,4,4,0,0,0,7,0,0,2,0,0,3,1,0,0,1,1,1,3,2,0,0,0,1,1,0,5.571428571428571,2,0,1,2,21
348,4,0,22,0,26,2,0,1,2,30,8,0,4,0,0,20,13,0,0,1,2,5,18,4,5,0,3,3,1,2,5.033707865168539,3,4,2,7,89
349,2,1,19,0,16,3,0,0,0,22,7,0,4,0,0,6,7,1,0,0,3,0,9,2,7,1,2,2,0,0,6.158730158730159,1,2,2,8,63
350,5,0,11,0,9,4,0,0,1,17,4,0,4,0,0,13,5,0,0,1,7,5,6,2,1,0,10,1,0,7,5.43859649122807,3,0,2,6,57
351,2,0,14,0,16,5,1,0,2,28,2,0,2,0,0,20,12,0,0,0,2,4,3,5,4,0,17,1,0,8,6.114942528735632,1,1,3,9,87
352,5,0,26,0,23,12,2,0,3,38,7,0,9,0,0,10,7,0,0,0,8,8,10,3,6,0,2,2,0,3,6.051546391752577,1,13,3,5,97
353,1,0,3,0,3,1,0,0,0,5,0,0,2,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5.538461538461538,0,1,3,3,13
354,3,0,15,0,12,9,1,0,2,24,10,0,4,0,0,8,9,0,0,0,3,3,10,0,5,0,0,0,1,2,4.907894736842105,1,3,3,9,76
355,2,0,13,0,16,3,0,0,3,19,11,0,3,0,0,13,4,0,0,0,1,4,10,2,3,1,1,1,0,2,4.628571428571429,1,2,2,6,70
356,1,1,15,0,15,6,0,1,2,22,16,0,7,0,0,10,5,0,0,0,2,4,9,2,6,2,1,1,0,0,7.7534246575342465,1,5,3,7,73
357,4,0,17,0,22,8,0,0,4,36,8,0,3,0,0,13,9,0,0,0,5,7,8,3,9,1,7,2,0,0,5.673076923076923,2,3,3,10,104
358,4,1,11,0,15,4,1,0,0,17,7,0,6,0,0,5,5,0,0,1,0,1,8,4,4,1,0,0,0,0,6.0,0,7,2,9,60
359,4,0,30,0,22,17,0,0,4,40,17,0,10,0,0,4,5,0,0,0,3,4,5,3,3,3,6,0,0,0,6.017543859649122,0,9,2,10,114
360,3,0,12,0,10,8,0,0,1,20,0,0,6,0,0,8,5,0,0,1,4,4,4,4,3,0,0,0,0,0,5.708333333333333,0,0,2,6,48
361,1,0,16,0,22,8,2,0,2,20,13,0,8,0,0,13,11,0,0,1,5,7,13,4,4,1,1,1,0,0,5.673267326732673,1,8,3,10,101
362,2,0,11,0,11,5,1,0,0,13,7,0,8,0,0,9,5,0,0,3,5,4,7,7,4,3,2,2,0,2,5.102941176470588,1,0,2,9,68
363,0,0,7,0,7,3,0,0,1,12,2,0,2,0,0,7,2,0,0,0,2,2,2,0,2,2,0,1,0,0,6.266666666666667,0,0,1,5,30
364,2,0,20,1,21,7,0,0,1,21,10,0,11,0,0,6,12,2,0,0,3,4,4,4,2,2,8,0,0,1,5.857142857142857,1,10,1,11,84
365,3,2,16,0,11,3,0,0,0,20,4,0,4,0,0,8,5,0,0,0,1,0,8,3,2,0,5,0,0,0,5.844827586206897,0,3,2,8,58
366,4,0,11,0,12,7,0,0,0,21,5,0,3,0,0,11,8,0,0,1,4,1,6,2,2,2,5,0,1,1,5.5,2,2,2,6,56
367,1,0,15,0,12,3,0,0,2,13,0,1,8,0,0,7,7,0,0,0,1,3,8,3,2,1,3,2,0,1,5.78,1,0,2,7,50
368,0,1,15,0,13,3,2,0,1,17,1,0,7,0,0,5,2,0,0,0,2,3,0,4,1,2,6,0,1,1,6.304347826086956,1,2,3,6,46
369,2,0,11,0,15,8,0,0,0,20,2,0,4,0,0,7,2,0,0,0,2,1,0,1,0,1,7,1,1,0,5.480769230769231,2,5,1,5,52
370,4,0,19,0,15,9,3,0,1,24,5,0,4,0,0,15,9,1,0,1,7,9,9,8,7,0,0,1,0,0,5.878048780487805,1,2,3,10,82
371,6,2,19,1,13,5,0,0,0,28,6,0,3,0,0,9,7,0,0,0,3,4,14,2,2,1,4,1,0,1,5.5394736842105265,1,7,2,11,76
372,2,1,17,0,15,8,1,1,2,23,5,0,6,0,0,4,5,0,0,1,3,5,5,4,2,0,5,3,0,1,6.365079365079365,4,2,3,6,63
373,2,2,18,0,15,6,2,0,1,27,6,0,7,0,0,14,4,0,0,0,2,4,3,6,6,3,11,0,0,4,5.714285714285714,1,4,2,10,84
374,5,1,18,2,17,8,1,0,3,31,1,0,8,0,0,15,13,0,0,3,5,7,11,2,6,2,3,0,0,1,5.21978021978022,0,2,3,11,91
375,1,0,11,0,10,1,0,0,0,12,1,0,2,0,0,6,2,0,0,0,2,0,6,1,3,3,0,0,0,2,5.678571428571429,0,4,1,4,28
376,5,0,13,0,13,5,0,0,0,16,4,0,5,1,0,12,7,0,0,2,4,4,10,8,3,1,5,1,0,1,5.174603174603175,0,3,2,6,63
377,0,0,2,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3.8958333333333335,0,0,1,5,48
378,0,0,5,0,5,2,0,0,0,8,0,0,2,0,0,2,1,0,0,1,0,0,3,1,0,0,0,0,0,0,5.764705882352941,0,1,2,3,17
379,1,0,13,0,4,3,1,0,0,12,0,0,5,0,0,2,0,0,0,0,6,2,4,1,4,0,0,0,0,0,6.21875,0,0,2,6,32
380,1,0,5,0,3,0,0,0,0,4,0,0,3,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,1,5.9375,0,1,1,3,16
381,6,0,18,0,25,7,0,0,3,23,8,0,4,0,0,12,7,2,1,2,0,4,9,1,6,0,2,1,1,1,5.4868421052631575,2,4,2,5,76
382,5,0,14,0,16,5,0,0,0,14,5,0,2,0,0,17,8,0,0,0,2,3,13,9,3,1,4,1,0,1,5.546875,0,12,2,9,64
383,0,0,12,0,10,9,0,0,2,16,2,1,3,0,0,9,12,0,0,1,2,6,0,2,0,5,4,0,0,3,5.25,3,3,1,6,52
384,4,0,21,2,28,8,0,1,5,41,13,0,3,0,0,19,10,0,0,0,2,8,11,4,10,2,2,0,1,1,6.009708737864078,2,5,3,13,103
385,2,0,25,1,16,6,1,0,1,29,0,0,10,0,0,14,8,0,0,2,3,3,5,2,1,10,6,0,0,2,5.105882352941176,1,2,3,7,85
386,1,0,9,0,13,0,0,0,2,16,0,0,3,0,0,12,3,0,0,0,2,4,6,1,4,1,1,0,0,0,5.052631578947368,0,1,2,5,38
387,14,0,32,1,29,11,2,0,3,45,15,0,14,0,0,22,12,0,0,2,6,8,26,5,3,0,4,0,0,0,5.72,0,1,3,21,150
388,2,0,14,0,10,5,0,0,0,15,7,0,2,0,0,5,7,0,0,1,0,2,0,2,0,3,6,0,0,2,5.32,0,1,2,4,50
389,1,0,8,1,9,1,1,0,3,11,1,0,6,0,0,5,3,0,0,0,1,4,0,1,1,6,2,1,1,0,4.4324324324324325,1,4,1,5,37
390,3,0,7,0,8,3,1,0,0,12,2,0,5,0,0,8,2,0,0,0,3,3,0,0,0,2,4,1,0,0,5.026315789473684,1,0,1,6,38
391,2,0,4,0,5,5,0,0,2,8,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5.3125,0,1,0,3,16
392,12,0,28,0,19,9,2,0,1,37,1,0,10,0,1,20,6,1,0,0,2,3,10,5,6,4,7,4,0,0,5.480769230769231,0,14,3,12,104
393,5,0,6,1,7,6,2,0,0,10,1,0,8,0,0,5,5,0,0,1,0,1,0,2,3,2,7,2,0,1,5.333333333333333,1,1,2,3,36
394,2,1,10,0,8,3,0,0,1,16,2,0,1,0,0,4,1,0,0,0,1,1,2,2,0,0,3,0,0,0,6.117647058823529,0,2,2,5,34
395,4,0,13,0,15,8,1,1,1,26,1,0,5,0,1,25,7,0,0,2,5,4,24,1,7,0,0,0,1,3,5.012195121951219,1,4,2,7,82
396,3,0,12,0,4,0,0,1,2,17,0,0,2,0,0,6,2,0,0,0,1,5,6,1,1,0,0,1,0,1,5.75,2,3,1,5,36
397,4,0,18,0,12,7,0,0,0,25,1,0,1,0,0,9,2,0,0,1,4,1,8,2,0,0,6,3,0,0,5.631578947368421,1,1,2,9,57
398,11,0,23,1,21,9,3,0,0,38,10,0,5,0,0,19,16,1,0,1,6,5,11,4,9,4,15,3,0,3,5.480916030534351,2,6,3,13,131
399,4,0,26,0,22,6,1,0,3,39,6,0,3,0,0,18,3,0,0,1,5,10,5,4,3,5,10,1,0,2,5.484848484848484,1,3,3,12,99
400,4,0,22,0,22,12,2,0,0,34,13,0,9,0,0,4,16,0,0,0,5,1,1,7,3,4,7,0,0,0,6.038834951456311,0,3,3,8,103
401,6,2,11,1,10,6,0,0,1,17,1,0,5,0,0,4,5,0,0,1,2,3,7,1,2,2,0,0,0,1,5.361702127659575,0,2,1,5,47
402,6,0,21,0,20,7,0,0,4,29,5,0,7,0,0,15,9,0,0,1,4,6,6,2,4,3,10,1,1,1,5.319148936170213,1,4,3,12,94
403,1,1,8,0,4,1,0,0,0,11,1,0,4,0,0,3,1,0,0,2,0,0,4,0,1,0,1,0,0,0,5.304347826086956,0,0,1,5,23
404,4,0,15,2,12,9,0,0,2,24,0,0,4,0,0,2,7,0,0,3,3,5,4,3,0,1,1,0,0,0,5.559322033898305,0,1,2,7,59
405,3,0,20,0,24,9,0,1,3,31,6,0,7,0,0,9,9,1,0,2,5,7,8,4,1,4,2,1,0,2,5.586206896551724,1,7,3,11,87
406,4,1,12,0,10,6,0,1,1,16,1,0,6,0,0,11,2,0,0,0,1,2,9,1,2,1,4,1,0,1,5.372549019607843,1,6,2,9,51
407,6,0,20,2,19,6,1,1,3,35,6,0,3,0,0,18,16,0,0,0,5,7,20,8,4,2,0,0,0,2,5.591397849462366,1,6,2,13,93
408,4,0,17,0,19,9,2,0,0,29,2,0,11,0,0,13,9,0,0,1,10,6,3,3,1,1,8,1,1,1,5.551724137931035,0,3,3,9,87
409,3,0,19,0,27,8,5,0,6,27,8,0,8,0,0,14,9,1,0,1,4,10,10,4,5,3,2,0,0,0,5.911111111111111,0,3,3,9,90
410,4,1,19,0,17,5,3,0,2,26,4,0,4,0,0,12,5,1,0,0,2,5,5,6,0,0,9,2,0,0,5.652777777777778,2,1,2,9,72
411,4,0,10,1,12,4,1,0,0,14,3,0,1,0,0,9,9,0,0,0,0,1,2,2,4,5,7,0,0,1,5.462962962962963,0,0,2,8,54
412,1,0,14,0,8,3,0,0,0,16,0,0,2,0,0,3,1,0,0,1,0,0,5,3,2,0,0,0,0,0,5.424242424242424,0,1,1,5,33
413,9,1,26,0,18,6,2,0,1,41,4,0,7,0,0,20,8,0,0,0,5,6,7,6,3,2,12,0,0,3,5.398230088495575,0,1,3,12,113
414,3,0,8,0,10,3,0,0,0,12,1,0,1,0,0,6,4,0,0,1,2,4,3,3,1,0,2,0,0,1,5.147058823529412,1,1,1,5,34
415,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,5.142857142857143,0,1,1,1,7
416,7,0,10,0,7,5,3,0,1,19,2,0,2,0,0,6,3,0,0,0,4,7,0,2,0,4,4,0,0,1,5.0625,1,3,2,5,48
417,9,0,21,1,20,10,0,0,1,26,8,0,13,0,0,18,12,0,0,0,5,5,7,6,4,5,10,0,1,2,5.907407407407407,2,2,3,11,108
418,0,0,14,0,13,4,1,0,0,18,16,0,6,0,0,3,2,0,0,0,0,0,2,1,1,1,7,0,0,3,5.758064516129032,0,8,2,8,62
419,5,0,12,0,11,7,0,0,0,18,5,0,7,0,0,4,4,0,0,0,3,2,4,2,3,1,5,0,0,0,5.425925925925926,0,1,2,9,54
420,2,0,9,2,6,4,0,0,1,9,1,0,6,0,0,3,0,0,0,0,0,1,3,1,2,2,5,1,0,1,6.15625,0,1,2,5,32
421,2,0,12,0,13,1,0,1,0,19,0,0,4,0,0,9,6,0,0,0,4,2,3,0,0,0,10,0,0,3,5.543478260869565,0,3,2,5,46
422,1,0,4,0,11,2,1,0,1,5,1,0,3,0,0,10,4,0,0,0,1,2,5,4,3,1,3,1,0,0,5.46875,1,4,2,5,32
423,0,0,13,1,6,6,0,0,1,13,1,0,3,0,0,3,3,0,0,1,3,3,6,2,4,0,0,0,0,1,5.536585365853658,0,1,2,8,41
424,2,0,1,0,2,3,0,0,0,6,0,0,0,0,0,6,1,0,0,0,1,0,4,0,0,1,1,0,0,0,4.5,0,1,0,2,12
425,3,0,15,0,12,5,1,0,3,15,13,0,4,0,0,6,3,0,0,0,4,5,2,2,2,0,5,1,0,1,5.661016949152542,0,3,1,6,59
426,2,1,13,1,17,3,2,0,2,16,0,0,3,0,0,12,7,0,0,0,3,5,9,1,2,1,0,2,0,0,4.7254901960784315,1,0,3,7,51
427,2,0,25,1,16,7,0,0,4,33,7,0,10,1,0,4,3,0,0,1,4,7,7,0,3,2,3,1,0,0,5.546511627906977,0,7,2,14,86
428,0,0,8,0,13,7,0,0,2,20,3,0,6,0,0,2,2,0,0,0,3,2,0,3,0,1,2,1,0,1,5.790697674418604,1,3,2,5,43
429,4,1,34,1,21,6,0,1,1,53,8,0,7,0,0,17,10,0,0,1,5,8,16,3,6,1,10,1,0,3,5.703125,0,14,3,14,128
430,4,0,8,1,5,6,0,0,0,13,1,0,5,0,0,6,3,0,0,0,1,1,8,0,2,0,1,1,0,0,6.205128205128205,0,2,2,6,39
431,7,1,29,0,32,13,0,0,2,42,21,0,14,0,0,15,7,0,0,0,7,5,13,7,8,4,1,2,0,3,5.568345323741007,1,7,3,9,139
432,1,0,5,0,5,2,0,0,3,4,0,0,1,0,0,3,1,0,0,0,0,3,1,0,1,0,1,0,0,0,4.7368421052631575,0,0,1,3,19
433,6,2,25,3,25,2,3,0,8,25,0,0,7,0,0,20,8,1,0,0,2,14,10,2,5,8,5,5,0,2,4.475,2,3,1,6,80
434,3,0,15,1,8,3,0,0,1,17,0,0,7,0,0,1,3,0,0,1,3,3,2,0,2,1,2,0,0,1,5.947368421052632,1,0,2,5,38
435,2,0,8,2,10,8,0,0,2,11,1,0,6,0,0,5,1,0,0,0,0,2,2,3,2,2,0,1,0,0,5.487804878048781,0,5,1,7,41
436,2,1,11,1,14,7,0,0,1,17,10,0,6,0,0,5,5,0,0,1,1,3,7,3,3,0,1,1,0,0,5.686567164179104,0,1,2,8,67
437,1,1,6,1,7,2,0,0,2,5,0,0,2,0,0,3,0,0,0,1,0,2,2,0,0,0,1,0,0,0,4.470588235294118,0,0,1,2,17
438,7,1,53,0,36,10,0,0,0,62,18,0,11,0,0,10,8,0,0,2,7,6,5,11,1,0,19,0,0,5,5.558441558441558,0,13,3,9,154
439,4,0,17,1,16,6,0,0,0,26,4,0,11,0,0,5,10,0,0,1,2,1,6,5,7,5,9,0,1,0,5.688172043010753,0,3,2,12,93
440,7,0,22,0,31,7,0,1,1,37,5,0,6,0,0,21,10,1,0,1,10,9,15,5,9,2,3,2,0,2,6.0625,1,1,3,10,112
441,2,0,5,0,7,3,1,0,1,8,1,0,1,0,0,6,4,0,0,0,2,4,6,2,1,1,0,1,0,0,4.633333333333334,0,3,1,5,30
442,4,0,7,0,12,1,0,0,0,9,0,0,3,0,0,6,1,0,0,0,1,3,0,5,0,0,5,0,0,0,5.178571428571429,0,0,1,2,28
443,0,0,2,0,4,0,0,0,0,3,0,0,1,0,0,0,2,0,0,2,0,0,1,2,2,0,1,0,0,0,4.916666666666667,0,0,1,2,12
444,5,0,17,0,9,3,0,0,2,27,2,0,4,1,0,10,1,0,0,4,5,4,7,1,5,1,2,1,1,3,5.016393442622951,2,11,3,5,61
445,1,0,21,0,21,6,0,0,3,28,5,0,5,0,0,8,6,0,0,0,0,4,8,6,5,0,2,0,0,0,5.76,0,0,2,10,75
446,0,0,7,2,4,1,1,0,2,12,0,0,1,0,0,7,5,0,0,1,3,4,3,2,1,0,2,0,0,1,5.068965517241379,1,4,2,6,29
447,2,0,12,0,9,5,1,0,0,17,5,0,5,0,0,5,2,0,0,1,2,2,11,3,3,1,3,0,0,0,5.559322033898305,0,2,2,9,59
448,5,0,13,0,11,3,2,0,0,23,6,0,4,0,0,2,4,0,0,0,0,1,2,2,3,0,4,2,1,0,5.872727272727273,1,1,1,5,55
449,5,0,7,0,8,3,1,0,1,9,0,0,7,0,0,1,1,0,0,0,4,5,3,5,1,0,1,0,0,0,5.864864864864865,0,1,2,3,37
450,4,0,5,0,9,1,0,0,2,15,10,0,9,0,0,3,1,0,0,0,5,7,1,2,1,2,1,1,0,0,4.907407407407407,0,7,1,8,54
451,1,0,12,0,11,4,0,0,0,20,0,0,7,0,0,1,0,0,0,0,1,1,0,1,2,1,2,1,0,0,6.175,1,1,1,5,40
452,0,0,9,1,7,2,2,0,0,12,3,0,0,0,0,6,4,0,0,1,0,0,0,2,0,2,8,0,0,1,5.454545454545454,0,2,1,7,33
453,5,0,12,0,14,11,1,0,4,28,5,0,1,0,0,28,5,0,0,4,8,12,19,6,1,0,5,3,1,0,4.723214285714286,1,5,3,20,112
454,8,0,18,0,16,8,1,0,1,21,6,0,10,0,0,10,7,0,0,0,2,1,8,3,3,4,0,0,1,2,5.685714285714286,3,2,2,9,70
455,3,0,17,1,14,5,1,0,1,22,13,0,4,0,0,6,8,0,0,0,3,4,5,6,7,0,1,0,0,1,5.465753424657534,0,4,2,7,73
456,0,0,7,0,7,1,0,0,0,11,2,0,2,1,0,3,0,0,0,1,1,0,3,1,1,0,1,1,0,0,5.5,0,3,1,3,26
457,3,0,16,1,12,4,0,0,0,17,1,0,4,0,0,3,4,0,0,0,1,1,2,1,2,1,5,0,0,0,4.327272727272727,0,2,2,6,55
458,2,1,9,0,10,3,1,0,0,13,2,0,5,0,0,6,3,0,0,0,0,0,2,0,2,1,4,0,0,3,5.3428571428571425,2,1,2,3,35
459,2,0,9,0,10,0,0,0,1,17,1,0,4,0,0,8,3,0,0,0,2,4,5,3,1,5,3,0,2,1,5.590909090909091,2,2,1,4,44
460,7,0,13,0,9,1,0,0,1,15,1,0,4,0,0,13,2,0,0,0,7,4,1,6,2,6,6,0,0,3,5.923076923076923,3,2,1,6,52
461,3,0,7,0,4,7,1,0,0,12,2,0,1,0,1,7,4,0,0,0,3,2,9,1,1,2,0,0,0,0,4.594594594594595,0,1,1,6,37
462,7,3,22,0,22,5,0,0,0,33,4,0,9,0,1,20,8,0,0,0,1,2,11,4,4,4,8,1,1,1,5.215686274509804,2,3,3,8,102
463,1,0,5,0,10,5,0,0,4,8,1,0,1,0,0,5,1,0,0,1,2,6,0,2,0,1,3,0,0,0,5.130434782608695,0,1,1,5,23
464,4,1,24,0,24,14,1,0,3,31,1,0,8,0,0,5,6,0,0,1,2,5,3,2,2,4,6,0,0,0,5.576470588235294,0,6,2,6,85
465,5,0,24,0,15,10,0,0,1,26,1,0,5,0,0,8,9,0,0,3,1,1,13,2,8,0,6,0,0,2,5.428571428571429,0,1,3,10,91
466,5,1,22,1,20,9,3,1,2,34,8,0,7,0,0,10,11,0,0,0,1,2,3,2,3,1,12,2,1,4,5.846938775510204,3,5,3,7,98
467,4,0,14,0,22,5,1,0,2,25,5,0,3,0,0,14,5,0,0,0,7,9,11,1,3,0,1,0,1,2,4.753623188405797,2,2,3,10,69
468,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.288461538461538,0,4,2,8,104
469,6,1,18,2,16,3,0,0,2,25,5,0,4,0,0,11,4,0,0,1,1,2,7,3,1,1,2,0,0,1,5.983333333333333,0,0,2,7,60
470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,2,0,0,0,1,1,0,0,0,2.5714285714285716,0,0,0,2,7
471,3,0,16,0,9,8,0,0,2,20,4,0,2,0,0,9,8,0,0,1,2,6,7,4,2,1,5,0,0,3,5.2727272727272725,0,3,2,6,55
472,3,0,7,0,4,0,0,0,0,9,1,0,1,0,0,3,2,0,0,0,5,5,3,0,3,0,1,0,0,0,6.166666666666667,0,6,1,4,24
473,1,0,9,0,10,1,1,0,1,18,1,0,1,0,0,5,1,1,0,1,2,4,2,0,0,2,2,2,0,0,5.277777777777778,2,3,1,4,36
474,5,0,14,0,14,6,0,0,4,16,2,0,4,0,0,12,4,0,0,3,4,8,5,4,0,6,1,1,0,4,5.269230769230769,0,5,1,4,52
475,0,0,5,0,5,0,1,0,0,4,2,0,0,0,0,2,0,0,0,0,1,1,2,1,0,1,2,0,0,0,5.533333333333333,0,4,2,3,15
476,6,1,27,0,26,11,0,0,4,41,7,0,6,0,0,12,7,0,0,1,9,10,5,6,4,0,9,1,0,0,6.392857142857143,1,4,3,11,112
477,0,1,5,0,6,1,0,0,1,9,0,0,1,0,0,3,2,0,0,0,0,1,1,1,1,3,3,0,0,2,5.0476190476190474,1,2,1,4,21
478,4,0,14,0,24,10,4,0,0,21,5,0,9,0,0,13,7,0,0,0,4,2,9,1,4,1,4,1,0,0,5.647058823529412,1,8,2,6,68
479,5,0,8,0,10,2,0,0,0,12,0,0,2,0,0,7,7,0,0,2,2,3,8,4,3,0,1,0,0,0,5.170731707317073,0,1,1,7,41
480,3,0,8,0,8,5,0,0,2,15,0,0,1,0,0,8,3,0,0,0,2,4,3,1,2,1,3,1,1,0,5.4324324324324325,2,3,2,5,37
481,4,1,23,0,20,14,0,0,2,36,5,0,4,0,0,18,7,0,0,0,3,6,10,0,1,2,10,0,0,2,5.376344086021505,0,7,2,14,93
482,3,1,10,1,7,4,1,0,0,13,0,0,4,0,0,4,5,0,0,0,1,3,5,1,3,0,0,0,0,0,5.333333333333333,0,1,2,6,36
483,1,0,12,0,12,3,2,0,3,17,1,0,3,0,0,6,2,0,0,0,1,3,4,2,1,0,0,0,0,0,4.921052631578948,0,3,3,5,38
484,5,0,8,0,14,7,0,0,6,18,2,0,1,0,0,14,4,0,0,2,1,6,4,0,10,1,1,0,0,0,5.907407407407407,0,5,3,9,54
485,2,0,12,0,4,4,0,0,1,14,0,0,3,0,0,3,4,0,0,0,3,5,3,0,2,0,1,0,1,2,4.121951219512195,1,3,1,5,41
486,6,0,14,2,7,5,0,0,3,11,0,0,9,0,0,1,6,0,0,0,0,4,1,1,1,3,3,0,0,2,6.214285714285714,0,0,2,6,42
487,9,0,13,0,18,7,0,0,0,16,9,0,1,0,0,16,9,0,0,2,3,3,1,2,2,7,7,0,0,1,5.090909090909091,0,5,2,7,66
488,1,1,12,1,15,2,0,0,2,13,0,0,5,0,0,9,2,1,0,2,0,1,9,1,1,0,1,1,0,1,4.928571428571429,0,1,1,6,42
489,0,0,11,1,9,5,0,0,1,14,0,0,4,0,0,6,3,1,0,0,1,2,0,2,7,5,4,0,0,0,5.809523809523809,0,5,2,6,42
490,2,0,9,1,13,4,0,0,0,13,4,0,2,0,0,9,2,0,0,0,1,1,2,3,2,1,8,0,1,3,5.071428571428571,1,7,1,4,42
491,3,1,14,0,15,1,0,0,0,24,8,0,4,0,0,9,6,0,0,0,1,1,1,4,5,0,11,0,0,4,6.163934426229508,0,3,2,7,61
492,3,0,10,0,10,4,0,0,0,12,0,0,1,0,0,11,2,0,0,0,2,2,3,2,0,1,7,0,0,4,5.257142857142857,0,1,1,5,35
493,12,2,23,1,16,13,0,1,2,44,8,0,12,0,0,10,7,0,0,0,2,5,11,2,9,0,5,1,1,1,6.3931623931623935,3,6,3,15,117
494,1,1,9,1,13,1,0,0,0,16,1,0,2,0,0,4,1,0,0,0,0,0,0,0,1,1,5,2,0,1,6.25,1,2,2,4,28
495,5,1,19,0,22,7,1,0,3,31,11,0,6,0,0,15,12,1,0,0,3,7,12,9,3,1,6,1,0,1,5.8076923076923075,1,10,2,16,104
496,1,0,3,1,3,5,1,0,2,4,0,0,3,0,0,5,6,0,0,1,2,6,7,0,1,0,0,0,0,0,4.428571428571429,0,1,1,6,28
497,9,0,22,0,17,11,1,0,1,27,5,0,9,0,0,25,7,0,0,0,3,2,20,6,4,1,2,3,1,0,5.208791208791209,3,3,3,13,91
498,5,0,8,3,10,4,0,0,0,20,4,0,4,0,0,7,2,0,0,0,4,3,5,0,2,0,1,0,0,1,5.795454545454546,1,2,2,5,44
499,9,0,22,3,21,8,1,0,2,30,10,0,10,0,0,16,13,1,0,3,9,8,3,7,2,7,10,2,0,1,5.766355140186916,3,4,3,13,107
500,0,0,4,0,1,3,0,0,0,6,0,0,0,0,0,5,3,0,0,0,0,1,3,0,0,2,0,0,0,0,4.7368421052631575,0,3,0,1,19
501,7,0,23,1,22,9,4,0,9,30,1,0,6,0,0,16,11,1,0,2,3,15,4,1,1,5,5,1,0,0,5.541666666666667,1,2,2,12,96
502,2,0,3,0,5,0,0,0,0,3,1,0,0,0,0,7,1,0,0,2,2,1,4,2,0,0,0,0,0,1,5.0625,1,1,1,4,16
503,4,0,8,0,3,1,0,0,0,6,0,0,5,0,0,2,0,0,0,0,0,0,5,1,1,1,0,0,0,0,5.7368421052631575,0,0,1,1,19
504,3,3,45,2,37,18,1,1,3,53,6,0,12,0,0,19,16,0,0,1,3,4,21,5,10,4,4,2,1,1,6.070422535211268,3,3,3,18,142
505,4,0,30,0,18,8,0,0,0,37,9,0,8,0,0,11,9,0,0,0,8,6,13,2,10,2,1,2,1,0,5.533980582524272,2,1,3,10,103
506,4,1,38,0,35,18,4,0,5,48,19,0,7,0,0,17,7,1,0,1,9,12,10,2,8,2,4,0,0,1,5.911764705882353,0,9,3,12,136
507,2,0,7,0,18,3,0,0,0,13,5,0,1,0,0,9,3,0,0,0,3,3,10,3,5,0,1,0,0,1,5.5813953488372094,0,1,2,5,43
508,4,0,13,2,20,3,0,0,2,24,3,0,7,0,0,13,11,0,0,0,3,5,4,7,10,4,9,0,0,4,6.133333333333334,1,3,3,7,75
509,3,0,11,0,10,8,0,0,0,16,4,0,3,0,0,4,2,0,0,0,1,1,4,3,1,2,2,0,0,0,5.309523809523809,0,2,1,5,42
510,8,1,10,1,10,5,0,0,0,11,3,0,1,0,0,15,10,0,0,0,5,5,7,0,2,0,7,0,0,0,5.622222222222222,0,1,2,5,45
511,3,0,4,0,2,3,1,0,1,6,6,0,2,0,0,4,6,0,0,0,0,1,3,0,1,1,1,0,0,0,5.0344827586206895,0,0,1,4,29
512,5,2,35,0,24,8,2,0,1,47,8,0,8,0,0,12,8,0,0,0,1,2,4,7,5,1,11,1,0,2,5.739130434782608,2,2,3,10,115
513,2,0,12,0,12,4,0,1,1,16,1,0,5,0,0,6,5,0,0,1,1,2,8,4,3,0,1,0,0,0,5.98,0,2,2,7,50
514,5,0,9,2,14,5,1,0,0,18,7,0,5,0,0,9,1,0,0,0,1,2,13,2,5,1,1,1,0,0,5.698412698412699,0,4,2,7,63
515,3,1,10,0,8,5,0,1,1,9,0,0,7,0,0,4,4,0,0,0,0,1,3,2,1,3,0,0,0,1,6.03030303030303,0,3,3,3,33
516,0,0,14,0,6,3,0,0,0,19,0,0,6,0,0,7,0,1,0,0,1,0,1,2,1,1,5,1,1,0,5.297872340425532,1,1,2,6,47
517,0,1,7,0,13,5,1,0,2,13,4,0,3,0,0,4,3,0,0,0,1,2,2,3,2,1,2,0,0,2,6.214285714285714,0,4,1,6,42
518,0,0,17,0,18,3,0,0,1,25,11,0,1,0,0,7,1,0,0,0,3,2,6,1,1,0,4,0,0,0,5.508474576271187,0,3,2,8,59
519,2,0,12,0,11,2,1,0,0,13,5,0,4,0,0,10,3,0,0,1,0,2,6,2,2,0,0,1,0,0,5.375,1,3,2,6,40
