,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,sentenceNumber,wordNumber
354,3,0,7,0,9,4,1,0,4,12,1,0,3,0,0,10,4,2,0,0,2,6,0,3,0,2,4,1,1,2,4.769230769230769,1,2,2,39
355,8,0,10,0,11,6,0,0,1,13,3,0,2,0,0,21,14,0,0,0,5,6,12,2,1,1,5,0,1,1,4.849056603773585,1,3,4,53
356,6,0,21,0,13,8,0,0,3,26,2,0,4,0,0,9,7,0,0,1,5,8,5,4,0,2,5,0,1,1,5.538461538461538,1,1,8,78
357,0,0,4,0,3,1,0,0,0,7,0,0,0,0,0,3,1,0,0,0,2,1,1,1,0,0,3,0,0,0,5.555555555555555,0,1,4,18
358,4,0,16,0,16,4,0,0,4,31,12,0,7,0,0,8,9,0,0,1,6,8,0,3,1,0,7,1,0,0,6.0,1,7,10,87
359,5,1,17,1,23,8,2,0,2,36,7,0,7,0,0,19,8,0,0,0,5,6,0,4,2,1,12,1,0,1,5.077669902912621,0,5,9,103
360,2,1,15,0,9,9,0,0,2,17,2,0,6,0,0,9,3,0,0,0,3,6,2,7,0,1,3,1,0,1,5.966666666666667,1,2,8,60
361,4,0,13,0,7,4,0,0,1,15,1,0,0,0,0,8,9,0,1,1,3,3,1,2,2,1,9,1,0,0,5.659090909090909,1,3,5,44
362,5,0,25,0,16,13,1,0,2,28,6,0,8,0,0,16,6,0,0,0,10,10,3,4,7,1,15,1,0,1,5.98,0,3,15,100
363,2,0,15,0,11,5,0,0,0,19,2,0,1,0,0,9,4,0,0,0,8,5,2,2,3,2,9,2,1,0,5.566037735849057,2,1,7,53
364,7,0,26,0,25,13,0,0,3,38,6,0,3,0,0,23,13,0,0,2,7,6,17,4,8,1,10,2,0,3,5.9576271186440675,2,15,11,118
365,2,0,11,0,8,1,0,0,1,15,2,0,5,0,0,4,2,0,0,0,1,2,2,0,0,2,3,0,0,0,5.393939393939394,0,3,4,33
366,1,0,12,0,8,2,0,0,1,15,6,0,0,0,0,3,3,0,0,0,0,1,3,0,0,0,3,0,0,1,5.774193548387097,1,4,4,31
367,0,0,8,0,7,0,0,1,0,12,0,0,0,0,0,6,2,0,0,0,4,2,4,0,0,1,5,2,0,1,4.696969696969697,1,1,6,33
368,7,0,12,0,14,5,0,0,4,27,3,0,6,0,0,19,11,0,0,1,12,12,4,7,0,6,9,2,0,6,5.154639175257732,0,3,7,97
369,11,0,11,0,22,9,0,0,3,19,16,0,10,0,0,19,9,1,0,0,5,6,1,5,0,1,5,0,1,0,5.823529411764706,1,9,5,85
370,2,0,1,0,1,1,0,0,0,3,1,0,2,0,0,2,7,0,0,0,1,1,2,5,0,2,3,0,0,0,5.913043478260869,0,1,6,23
371,1,0,8,0,4,0,0,0,4,8,1,0,1,0,0,5,5,0,0,0,2,6,1,1,3,1,2,0,0,2,4.735294117647059,1,1,3,34
372,3,1,14,1,13,3,1,0,3,25,7,1,1,0,0,17,5,0,0,0,6,6,3,2,4,1,15,0,0,2,5.688311688311688,0,4,12,77
373,3,0,13,0,18,5,0,0,3,21,2,0,2,0,0,5,7,0,0,0,3,6,2,3,4,0,6,0,0,1,5.7894736842105265,0,4,8,57
374,2,0,13,0,7,2,2,0,1,18,1,0,1,0,0,14,9,0,0,0,5,4,6,3,1,4,4,0,0,3,5.068965517241379,1,3,6,58
375,7,0,18,0,11,3,0,0,1,33,5,0,3,0,0,5,6,0,0,1,6,6,1,2,0,2,7,0,0,3,6.216216216216216,0,5,6,74
376,0,0,9,0,4,0,1,0,0,9,0,0,0,0,0,1,1,0,0,0,2,2,0,1,0,0,4,0,0,0,5.444444444444445,0,0,2,18
377,2,0,18,0,18,5,0,0,2,27,7,0,3,0,0,13,4,0,0,2,7,4,4,2,1,1,7,0,0,0,6.101449275362318,0,6,8,69
378,1,0,6,0,6,1,1,0,0,6,0,0,2,0,0,6,3,1,0,0,1,1,3,3,0,1,1,0,1,0,5.619047619047619,1,1,3,21
379,2,0,2,0,3,3,0,0,0,7,0,0,3,0,0,3,3,0,0,0,2,2,1,2,0,0,2,0,0,0,5.0476190476190474,0,3,2,21
380,3,0,11,0,8,2,0,0,2,15,3,0,2,0,0,8,4,0,0,2,3,4,3,0,2,3,4,1,0,0,5.0,0,5,7,50
381,3,0,16,0,14,3,2,0,4,21,0,0,3,0,0,7,3,1,0,0,2,6,0,2,0,4,4,0,0,3,5.52,3,0,4,50
382,4,0,14,0,7,3,0,0,4,18,1,0,1,0,0,6,7,0,0,0,4,7,4,1,2,1,4,0,2,2,5.076923076923077,2,2,4,52
383,7,0,25,0,23,7,0,1,3,42,4,0,3,0,0,26,8,1,0,1,8,9,15,2,0,1,9,1,0,4,5.558558558558558,0,3,13,111
384,3,0,12,0,15,7,0,0,3,24,4,0,2,1,0,14,11,0,0,0,4,4,4,1,4,2,8,1,0,1,3.793103448275862,1,3,5,87
385,6,1,17,0,10,5,0,0,2,21,4,0,3,0,0,6,10,0,0,1,7,7,5,7,1,0,6,0,0,2,6.098591549295775,0,3,8,71
386,5,0,20,0,10,6,0,0,8,27,8,1,3,0,0,13,5,0,0,0,7,10,0,2,5,1,11,2,0,3,5.265060240963855,1,4,11,83
387,0,0,6,0,6,2,0,0,1,9,3,0,0,0,0,10,6,0,0,1,2,4,8,1,2,0,0,0,1,1,4.8,1,2,7,35
388,4,0,21,0,26,3,1,0,3,31,9,0,6,0,0,10,8,0,0,0,6,6,5,7,0,2,8,0,0,3,5.440860215053763,0,7,9,93
389,2,0,11,0,15,2,2,0,1,21,7,0,1,0,0,14,6,0,0,0,3,6,6,6,2,1,11,1,0,3,5.304347826086956,0,7,8,69
390,9,2,16,0,10,5,0,1,1,29,3,0,5,0,0,16,5,0,0,1,6,4,7,2,3,1,4,0,2,2,4.970588235294118,2,0,8,68
391,3,0,12,0,11,3,1,0,0,17,1,0,2,0,0,6,6,0,0,1,5,4,0,2,1,0,11,2,0,1,5.723404255319149,2,1,6,47
392,0,0,4,0,4,0,0,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,3,0,0,0,6.111111111111111,0,0,2,9
393,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,1,2
394,1,0,10,0,11,3,0,0,2,21,3,0,1,0,0,13,6,0,0,0,6,6,1,2,1,1,9,0,0,2,5.568965517241379,0,3,5,58
395,0,0,6,0,10,4,2,0,2,14,3,0,1,0,0,6,3,0,0,1,2,7,4,1,0,1,2,0,0,1,4.48936170212766,0,7,6,47
396,4,0,14,0,14,5,0,0,3,24,13,0,0,0,0,19,6,2,0,0,7,6,3,2,4,1,12,0,0,3,5.35064935064935,0,7,7,77
397,1,0,6,0,2,3,0,0,1,8,0,0,0,0,0,9,2,0,0,0,3,4,3,2,0,4,2,0,1,1,5.291666666666667,1,0,2,24
398,2,0,6,0,6,3,0,0,0,7,3,0,0,0,0,3,0,0,0,0,4,4,0,1,0,1,4,0,0,0,4.7727272727272725,0,5,2,22
399,1,0,4,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,1,0,0,0,0,4.7,0,0,2,10
400,2,0,7,2,9,2,2,0,1,8,1,0,0,0,0,10,3,0,0,0,6,6,1,3,0,0,8,0,0,0,4.852941176470588,0,2,3,34
401,4,0,12,0,9,3,1,0,1,16,13,0,2,0,0,9,4,0,0,1,4,4,5,3,0,5,5,0,0,5,5.102941176470588,2,14,7,68
402,0,0,5,0,8,5,0,0,0,6,0,0,0,0,0,5,2,0,0,0,3,3,1,1,2,1,5,0,0,0,2.0153846153846153,0,4,3,65
403,3,0,5,0,3,1,0,0,0,6,1,0,1,0,0,3,3,0,0,0,1,0,2,0,0,1,1,0,0,1,5.705882352941177,0,2,2,17
404,1,1,14,0,15,3,0,0,1,25,10,0,3,0,0,17,4,0,0,0,1,1,11,0,1,7,3,1,0,2,5.714285714285714,2,17,11,70
405,5,1,14,0,17,4,0,0,0,24,1,0,6,0,0,13,1,0,0,1,6,6,6,1,2,0,9,2,0,1,5.573770491803279,3,2,7,61
406,5,1,9,0,13,8,0,0,1,23,4,1,7,0,0,20,5,1,0,1,6,4,2,2,1,2,5,1,0,1,5.375,1,2,9,64
407,3,0,6,0,3,2,0,0,0,10,2,0,1,0,0,7,1,0,0,0,0,0,1,2,1,2,3,0,1,1,4.62962962962963,1,2,3,27
408,2,0,2,0,3,2,0,0,0,7,0,0,0,0,0,5,1,0,0,2,2,2,1,1,0,2,2,0,0,0,4.818181818181818,0,0,4,22
409,6,0,8,1,8,8,0,0,1,15,3,0,3,0,0,8,2,0,0,1,7,7,4,2,0,2,7,0,1,2,5.25,2,4,7,56
410,3,0,1,0,5,1,0,0,1,9,1,0,3,0,0,12,1,0,0,1,1,2,8,0,2,1,0,0,0,2,5.230769230769231,0,3,3,26
411,7,0,16,0,17,6,1,0,2,26,14,1,3,0,0,13,8,0,0,1,10,9,13,3,3,0,7,2,0,3,4.959595959595959,0,7,9,99
412,9,0,24,0,23,7,0,0,4,33,12,1,7,0,0,12,10,0,0,1,6,7,4,5,2,3,11,0,0,3,5.531531531531532,0,10,8,111
413,4,0,24,0,23,11,0,0,3,39,8,0,7,0,0,16,9,0,0,1,6,6,8,3,3,3,8,0,1,7,5.2,2,4,11,120
414,0,1,15,0,17,10,0,0,6,16,8,0,5,0,0,12,1,1,0,0,6,11,3,2,2,3,4,1,0,0,5.260869565217392,0,5,8,69
415,1,0,9,0,9,0,0,0,2,9,2,0,0,0,0,5,2,0,0,0,2,3,0,3,0,0,5,0,3,0,4.857142857142857,3,0,5,28
416,3,0,21,0,16,10,1,1,3,27,0,0,5,0,0,10,4,0,0,2,6,8,3,1,0,5,5,1,0,0,5.36986301369863,0,3,7,73
417,2,0,8,0,2,1,0,0,0,9,1,0,2,0,0,6,3,0,0,0,2,2,0,1,0,1,5,0,0,2,5.269230769230769,0,0,3,26
418,1,0,17,0,14,4,0,2,5,17,1,0,3,0,0,11,8,0,0,1,3,7,3,3,1,3,6,0,4,1,5.408163265306122,5,1,6,49
419,2,3,5,0,8,3,0,0,1,7,0,0,2,0,0,5,3,0,0,0,6,7,1,2,0,1,3,0,0,0,4.935483870967742,0,3,1,31
420,8,0,25,0,19,6,0,0,2,31,4,0,4,0,0,19,6,0,0,1,6,8,3,5,4,5,8,0,1,2,5.34065934065934,1,3,9,91
421,3,0,8,0,5,6,1,1,0,10,0,0,2,0,0,1,1,1,0,0,1,2,0,1,0,1,1,0,0,0,6.592592592592593,0,2,3,27
422,4,0,9,0,9,7,2,0,1,7,0,0,7,0,0,2,3,0,0,0,0,0,0,0,0,4,5,1,0,0,5.65625,0,1,3,32
423,6,0,13,0,12,6,0,0,4,18,1,0,4,0,0,14,8,0,0,0,7,10,5,2,2,4,4,1,0,1,5.723076923076923,1,4,6,65
424,1,0,7,0,9,0,0,0,5,11,0,0,0,0,0,9,3,0,0,0,2,5,0,0,3,4,4,0,0,1,5.09375,1,1,3,32
425,1,0,5,1,5,0,1,0,3,7,0,0,0,0,0,4,2,0,0,0,1,4,0,0,0,0,2,0,0,0,5.15,0,0,2,20
426,11,0,27,2,12,10,0,0,8,27,6,0,5,0,0,9,8,0,0,0,7,15,1,1,1,6,14,0,0,7,5.7227722772277225,0,10,10,101
427,3,0,12,0,7,2,0,0,2,18,3,0,1,0,0,6,2,0,0,0,3,4,2,0,0,0,4,0,1,2,5.5,1,3,6,40
428,1,0,8,0,12,1,2,0,3,12,1,0,1,0,0,6,4,0,0,0,3,8,0,1,0,1,4,0,0,1,5.657894736842105,0,1,5,38
429,1,0,9,0,9,1,1,0,2,4,6,0,0,0,0,5,2,0,0,0,1,3,4,3,0,2,2,0,1,2,4.588235294117647,3,1,4,34
430,4,0,7,0,8,0,0,0,0,12,1,1,4,0,0,11,6,0,0,0,3,5,2,1,2,3,7,0,0,2,4.918367346938775,2,4,7,49
431,4,0,7,0,14,11,0,0,0,19,4,0,4,0,0,15,9,0,0,0,5,5,5,2,6,2,5,2,0,0,6.274193548387097,0,9,6,62
432,0,0,13,0,18,7,1,0,1,16,6,0,1,0,0,8,7,0,0,0,2,2,2,3,4,1,10,0,0,2,5.9298245614035086,1,7,7,57
433,2,0,3,0,8,1,0,0,2,5,1,0,1,0,0,7,7,0,0,0,4,4,2,1,0,0,4,0,1,1,5.523809523809524,1,2,2,21
434,2,0,13,0,11,5,1,0,0,22,6,0,1,0,0,4,4,0,0,0,2,2,1,1,0,1,6,0,0,2,5.963636363636364,0,5,5,55
435,5,0,10,1,8,7,0,0,2,19,0,0,0,0,0,4,2,0,0,0,4,8,2,1,0,0,3,0,0,0,6.25,0,4,4,44
436,0,0,6,0,5,3,0,0,1,8,1,0,2,0,0,6,2,0,0,0,4,5,0,3,0,3,4,0,1,1,5.266666666666667,0,5,3,30
437,1,0,3,0,4,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,3,3,0,2,0,0,1,0,1,0,5.0,0,1,1,14
438,1,0,6,0,4,1,0,0,0,9,0,0,1,0,0,5,2,0,0,0,0,0,2,0,1,0,3,0,1,0,2.1666666666666665,1,0,3,48
439,2,0,4,0,3,0,0,0,1,4,2,0,0,0,0,9,2,0,0,0,2,3,3,2,0,2,2,0,0,1,4.0,0,1,4,24
440,2,0,14,0,10,2,0,0,1,22,1,0,3,0,0,4,4,0,0,1,4,3,2,1,0,2,2,0,0,0,3.0714285714285716,0,2,5,70
441,0,0,3,0,3,1,0,0,0,3,1,0,0,0,0,3,0,0,0,1,1,1,1,1,0,0,2,0,0,0,5.636363636363637,0,0,3,11
442,1,0,8,0,5,1,0,0,4,13,1,0,0,0,0,6,1,0,0,0,2,6,1,0,0,1,2,0,0,1,5.966666666666667,1,2,4,30
443,1,0,2,0,6,1,0,0,2,3,1,0,0,0,0,9,4,0,0,0,2,4,4,2,0,1,2,1,0,1,5.090909090909091,0,1,3,22
444,5,0,31,0,20,12,1,0,7,46,18,0,10,0,0,20,16,1,0,2,10,13,3,4,5,4,17,0,1,5,5.708860759493671,1,13,14,158
445,5,2,25,0,20,10,0,0,5,22,3,1,9,0,0,11,7,2,0,0,7,13,0,2,1,2,11,0,0,0,5.186046511627907,0,6,9,86
446,5,0,30,0,30,11,1,0,4,42,16,0,7,0,0,23,12,0,0,1,8,10,3,6,6,4,14,2,0,6,5.761904761904762,1,7,14,126
447,2,0,11,0,6,2,0,0,0,15,1,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,7,1,0,1,6.222222222222222,1,3,5,27
448,7,0,13,1,19,7,0,0,1,27,4,0,6,0,0,18,9,0,0,0,6,5,12,2,2,2,4,0,0,1,5.573170731707317,0,4,7,82
449,3,0,14,0,7,0,1,0,2,18,1,0,1,0,0,10,4,0,0,0,1,3,1,1,1,4,5,0,0,2,3.388059701492537,0,1,3,67
450,5,1,8,0,12,9,0,1,2,15,8,0,6,0,0,22,13,1,0,0,3,8,2,1,2,15,3,0,1,1,5.2125,1,12,11,80
451,5,0,18,0,25,4,1,0,5,27,11,0,3,0,0,20,7,0,0,0,5,7,0,7,2,2,15,0,0,1,5.626373626373627,0,8,8,91
452,4,0,22,0,14,8,0,0,2,29,4,0,2,0,0,6,4,0,0,1,1,3,0,3,4,0,13,0,0,0,6.0,0,3,9,68
453,5,0,14,0,8,4,0,0,0,18,4,0,0,0,0,4,5,0,0,1,6,6,2,2,1,0,3,0,0,1,5.16,0,6,8,50
454,7,2,16,0,24,14,1,0,1,33,8,0,4,0,0,23,12,0,0,0,8,8,2,5,2,1,16,0,0,1,5.775700934579439,0,7,14,107
455,4,0,16,0,29,16,1,0,1,26,13,0,9,0,0,21,9,1,1,1,8,9,10,1,3,1,9,0,1,1,5.556521739130435,1,11,11,115
456,6,0,22,0,17,6,0,0,8,41,9,0,2,0,0,11,10,0,0,2,7,12,5,5,3,2,7,0,0,2,5.398148148148148,0,13,11,108
457,3,0,21,0,12,4,1,0,2,17,5,0,2,0,0,11,2,0,0,0,3,4,3,4,0,7,5,1,0,2,4.8474576271186445,2,1,6,59
458,5,0,19,0,16,6,0,0,4,23,5,0,1,0,0,16,5,0,0,0,6,9,10,3,0,3,3,0,0,5,5.342465753424658,0,4,5,73
459,3,0,9,1,7,1,0,0,4,9,0,0,0,0,0,7,2,0,0,0,0,4,1,0,0,1,5,0,0,1,4.931034482758621,0,0,2,29
460,2,0,14,0,8,3,0,0,1,17,3,0,1,0,0,8,4,0,0,0,3,3,6,0,0,0,2,0,0,0,5.552631578947368,0,1,4,38
461,1,0,11,0,8,4,0,0,0,15,1,0,2,0,0,5,4,0,0,0,5,3,2,3,0,0,2,0,1,1,5.871794871794871,2,4,4,39
462,3,0,10,0,7,1,0,0,2,12,1,0,1,0,0,4,2,0,0,0,1,3,1,1,0,0,4,0,0,1,5.333333333333333,0,0,2,30
463,0,0,5,0,3,1,0,0,0,4,0,0,2,0,0,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,6.25,0,1,2,12
464,1,0,9,0,8,3,0,0,1,10,0,0,1,0,0,8,3,1,0,0,0,1,0,0,0,1,7,0,0,2,5.8,1,0,4,30
465,1,0,11,0,9,3,0,0,0,15,0,0,0,0,0,5,2,0,0,0,1,0,2,2,1,1,5,0,0,2,5.814814814814815,0,0,2,27
466,11,0,18,0,11,9,0,0,6,31,2,0,2,0,0,12,4,0,0,0,3,10,2,2,2,0,10,1,1,3,5.413333333333333,1,9,5,75
467,1,0,10,1,10,2,0,0,0,11,3,0,3,0,0,6,3,0,0,0,2,2,4,0,0,3,3,0,0,1,5.117647058823529,0,3,4,34
468,5,0,29,0,17,5,0,0,4,37,4,0,0,0,0,8,4,0,0,1,4,8,10,2,0,1,9,0,0,5,4.921348314606742,5,2,8,89
469,3,0,25,0,19,4,0,0,1,21,1,0,7,0,0,12,6,0,0,1,6,4,6,3,3,6,5,0,0,3,6.015151515151516,2,7,6,66
470,4,0,20,0,15,2,0,0,2,26,2,0,1,0,0,12,5,0,0,0,6,7,5,2,0,6,4,0,1,4,5.238095238095238,2,0,5,63
471,1,0,4,0,4,4,1,0,3,9,3,0,2,0,0,3,4,0,0,0,1,4,0,1,1,0,3,0,0,1,5.333333333333333,0,5,5,33
472,4,0,5,0,5,4,0,0,6,6,0,0,1,0,0,9,3,0,0,0,1,10,3,2,1,0,3,0,1,7,5.153846153846154,1,3,5,39
473,2,0,1,1,2,1,0,0,1,1,3,0,0,0,0,3,4,0,0,0,1,2,1,1,3,1,3,0,3,0,5.705882352941177,2,5,3,17
474,6,0,22,0,22,10,0,0,0,19,34,0,5,0,0,15,8,0,0,0,4,2,3,7,2,2,12,0,0,2,5.933333333333334,0,36,10,105
475,3,0,22,0,24,9,1,0,2,38,2,0,4,0,0,19,10,1,0,0,5,7,1,6,2,4,10,0,1,0,5.586956521739131,1,2,10,92
476,3,0,14,0,9,1,0,0,3,17,1,0,1,0,0,7,6,0,1,1,3,3,3,3,1,1,5,0,0,2,5.346938775510204,0,1,5,49
477,5,1,10,0,13,7,0,0,1,16,5,0,1,0,0,16,8,0,0,1,5,5,9,2,1,4,5,0,1,2,5.203389830508475,2,5,6,59
478,3,0,21,0,29,6,0,0,2,29,4,0,7,0,0,18,12,1,0,0,6,5,2,2,2,3,13,2,0,0,5.670454545454546,0,2,9,88
479,0,0,2,0,7,2,0,0,1,2,1,0,0,0,0,6,2,0,0,0,1,0,2,1,0,3,1,0,1,0,4.7368421052631575,1,2,5,19
480,2,0,8,0,5,0,0,0,1,10,2,0,1,0,0,1,4,0,0,0,6,6,0,2,0,0,3,0,0,0,5.269230769230769,0,3,3,26
481,1,0,8,0,7,1,0,0,5,7,0,0,0,0,0,9,4,0,0,0,2,7,1,3,1,2,5,1,0,1,4.787878787878788,1,1,5,33
482,2,0,4,0,1,2,0,0,0,10,1,0,2,0,0,6,4,0,0,0,3,1,1,3,0,0,5,0,0,2,4.826086956521739,0,1,2,23
483,4,1,12,0,12,3,0,0,4,16,4,0,0,0,0,15,7,0,0,3,6,9,8,2,2,4,2,0,0,3,4.887096774193548,1,10,10,62
484,1,0,7,0,3,6,0,0,3,12,3,0,2,0,0,6,3,0,0,0,2,5,5,1,2,0,1,0,0,0,5.214285714285714,0,2,7,42
485,2,0,7,0,7,0,1,0,1,8,0,0,1,0,0,3,4,0,0,0,1,4,1,0,1,1,2,0,0,0,5.25,0,1,5,24
486,5,0,15,0,16,6,1,1,6,26,1,0,4,0,0,11,6,0,0,1,2,7,0,0,0,0,8,0,0,0,5.358208955223881,0,2,7,67
487,8,0,19,0,23,14,0,0,3,34,10,0,6,0,0,17,11,1,0,0,8,8,5,3,6,2,13,1,0,6,5.130081300813008,0,11,10,123
488,1,0,5,0,11,1,0,0,0,7,0,0,0,0,0,12,3,0,0,1,4,5,8,2,0,1,0,0,0,0,5.068965517241379,0,1,3,29
489,2,0,2,0,1,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,1,1,1,0,0,0,1,0,0,0,4.666666666666667,0,0,1,6
490,1,0,12,0,5,3,0,0,2,13,0,0,1,0,0,4,3,0,0,3,3,3,1,1,0,1,1,0,0,0,4.933333333333334,0,1,4,30
491,4,1,9,0,9,7,0,0,3,15,1,0,1,0,0,14,3,0,0,1,11,10,1,1,2,8,2,4,0,1,5.3125,1,18,3,48
492,4,2,21,0,12,6,0,0,2,22,0,0,3,0,0,11,9,0,0,0,1,3,1,2,0,4,11,1,0,4,4.972972972972973,1,0,8,74
493,4,0,9,0,7,0,0,0,0,13,1,0,0,0,0,4,5,0,0,1,2,3,2,0,0,1,2,0,0,1,5.291666666666667,0,1,3,24
494,3,0,16,0,27,6,0,0,1,34,6,0,2,0,0,18,13,0,0,0,8,9,8,3,6,5,11,1,0,1,5.035087719298246,0,6,10,114
495,1,0,8,0,5,2,0,0,0,11,1,0,1,0,0,1,2,0,0,0,0,0,1,3,0,0,4,0,0,2,5.92,0,2,1,25
496,4,0,18,0,11,5,0,0,6,24,8,0,4,0,0,8,7,0,0,0,5,11,1,2,1,1,10,0,0,4,5.926829268292683,1,9,8,82
497,6,0,23,0,19,7,2,1,7,32,2,0,2,0,0,20,5,0,0,0,6,12,3,8,0,2,9,2,0,4,5.454545454545454,2,9,6,77
498,4,0,17,0,16,3,0,0,0,32,5,0,2,0,0,13,4,1,0,1,1,1,6,3,2,0,8,0,1,3,6.147540983606557,2,10,7,61
499,1,0,10,0,11,3,1,0,3,16,4,0,1,0,0,8,4,0,0,2,4,6,0,4,3,0,11,0,0,0,6.1,0,6,7,50
500,1,0,4,0,2,1,0,0,0,5,1,0,0,0,0,1,2,0,0,0,1,1,0,1,0,0,2,0,0,0,5.230769230769231,0,0,3,13
501,4,1,17,0,15,7,0,0,3,28,3,0,7,0,0,8,5,0,0,1,9,10,1,1,5,2,9,0,1,0,5.804878048780488,1,4,7,82
502,1,0,5,0,5,0,0,0,1,7,3,0,2,0,0,2,0,0,0,1,1,2,0,2,0,0,1,0,0,0,5.476190476190476,0,4,4,21
503,3,0,12,0,5,1,0,0,0,19,1,1,2,0,0,3,1,0,0,0,2,1,4,2,1,2,3,0,0,0,5.837209302325581,0,8,3,43
504,3,0,14,0,8,2,0,0,0,17,2,0,5,0,0,12,1,0,0,0,4,3,9,1,0,1,2,0,0,0,5.659574468085107,0,1,7,47
505,3,0,8,0,9,3,0,0,5,9,5,0,0,0,0,12,4,0,0,2,2,7,1,1,1,3,4,0,1,1,4.711111111111111,1,1,7,45
506,5,1,20,0,18,5,1,0,0,34,7,0,4,0,0,12,7,0,0,0,9,3,1,2,3,0,19,0,0,1,6.166666666666667,0,4,9,78
507,2,0,14,0,18,8,0,0,1,21,2,0,4,0,0,6,7,0,0,0,6,2,1,3,1,1,5,0,0,2,5.816666666666666,0,3,5,60
508,8,1,15,0,17,5,0,0,2,23,7,0,14,1,0,14,6,0,0,2,0,3,11,1,4,2,3,0,0,1,5.505376344086022,0,18,12,93
509,5,1,28,0,21,1,1,0,4,37,12,0,6,0,0,16,12,1,0,0,7,8,5,4,0,4,13,0,1,5,5.296296296296297,3,7,11,108
510,4,1,23,0,27,6,0,0,2,35,9,0,11,0,0,14,8,0,0,2,4,8,14,5,6,0,4,0,0,2,5.97029702970297,0,8,10,101
511,4,0,3,0,3,2,2,0,2,4,3,1,3,0,0,4,1,1,0,0,0,2,4,2,0,0,2,0,2,2,5.923076923076923,2,3,3,26
512,3,0,11,0,10,5,0,0,3,12,1,0,4,0,0,7,5,0,0,0,3,7,2,2,1,1,4,1,0,2,5.23404255319149,1,4,7,47
513,7,1,23,0,25,15,0,0,5,35,6,1,7,0,0,17,5,2,0,0,8,8,2,3,7,2,9,0,0,5,6.356435643564357,1,6,8,101
514,2,1,19,0,13,2,0,0,4,21,2,0,2,0,0,13,1,0,0,0,6,9,2,2,2,2,7,0,1,3,5.178082191780822,1,3,8,73
515,3,0,11,0,10,3,0,0,2,16,7,0,1,0,0,7,6,0,0,0,6,5,3,1,1,1,3,0,0,2,4.983050847457627,0,4,3,59
516,6,0,14,0,13,2,1,0,2,21,6,0,4,0,0,18,12,0,0,2,4,5,4,6,4,1,15,0,0,4,5.481481481481482,1,8,9,81
517,8,1,22,0,17,8,0,0,0,30,3,0,4,0,0,18,11,1,0,0,10,11,3,3,5,3,14,0,0,3,5.731182795698925,0,3,10,93
518,2,0,13,0,9,5,0,0,2,14,7,0,0,0,0,11,4,0,0,0,0,4,4,6,0,3,3,0,1,4,5.716981132075472,1,3,6,53
519,2,0,25,0,18,1,0,0,2,28,2,0,2,0,0,12,8,0,0,0,3,4,4,3,0,4,8,1,0,3,5.2727272727272725,1,2,4,66
520,3,0,7,0,7,2,0,0,1,10,1,0,1,0,0,12,8,0,0,0,4,3,4,4,0,1,3,0,0,2,4.9772727272727275,0,1,5,44
521,0,0,10,0,7,8,0,0,1,18,3,0,0,0,0,12,4,0,0,1,11,9,0,4,1,0,8,0,0,0,5.089285714285714,0,3,8,56
522,5,3,9,0,11,1,1,0,6,14,1,0,3,0,0,11,15,0,0,1,7,16,2,1,1,2,2,0,2,1,5.068181818181818,3,5,5,44
523,3,1,13,0,7,3,1,0,3,15,1,0,3,0,0,9,8,0,0,0,3,5,2,1,5,1,5,0,0,5,5.68,1,3,6,50
524,1,0,16,0,13,3,0,0,2,28,3,0,3,0,0,17,6,0,0,0,9,7,7,3,1,0,9,3,0,2,5.885714285714286,1,17,8,70
525,9,0,17,0,14,11,0,1,2,36,6,0,6,0,0,17,7,1,0,1,10,17,4,2,1,2,8,1,1,0,5.192982456140351,1,23,12,114
526,1,0,5,0,4,0,0,1,0,5,0,0,0,0,0,3,2,0,0,0,0,1,0,1,0,1,2,0,0,0,5.533333333333333,0,1,3,15
527,3,0,5,1,8,5,0,0,2,9,1,0,3,0,0,21,0,0,0,0,3,5,3,2,0,5,8,0,2,3,4.2,2,0,6,45
528,9,0,19,0,15,4,0,1,2,29,10,1,3,0,0,3,3,0,1,0,2,4,0,2,2,1,7,1,1,0,6.3,2,9,9,70
529,3,0,16,0,14,5,0,0,0,31,7,0,3,0,0,19,2,0,0,1,4,3,16,3,4,1,4,2,0,1,5.367816091954023,1,16,12,87
530,3,0,11,0,4,1,0,0,5,14,7,0,1,0,0,4,4,0,0,0,2,6,1,1,0,1,5,0,0,2,4.551724137931035,0,5,4,58
531,5,0,10,0,8,2,0,0,2,14,3,0,2,0,0,11,6,0,0,1,1,3,1,3,0,5,4,0,0,2,5.078431372549019,0,3,2,51
