,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,sentenceNumber,wordNumber
354,7,1,19,0,27,11,0,0,3,29,8,0,10,0,0,25,15,0,0,0,3,4,8,0,1,3,16,3,1,6,6.336633663366337,3,6,10,101
355,6,1,16,0,21,7,2,0,0,28,10,1,2,0,0,8,0,0,0,0,2,1,6,1,1,4,1,0,0,0,5.8307692307692305,0,7,8,65
356,3,0,14,0,19,7,0,0,1,29,3,0,3,0,0,12,8,0,0,0,2,3,6,0,4,4,0,0,0,1,4.985074626865671,0,12,5,67
357,4,1,20,2,30,4,1,0,2,30,3,0,10,0,0,21,6,0,0,0,5,8,6,6,3,2,7,0,2,2,5.571428571428571,2,4,10,84
358,11,0,29,0,38,6,1,0,0,46,28,1,11,0,0,26,10,1,0,1,10,11,14,4,3,3,15,3,1,5,6.059210526315789,2,19,14,152
359,5,0,28,0,14,6,0,0,0,30,1,0,2,0,0,14,4,0,0,0,3,3,9,6,1,1,11,2,0,7,5.684210526315789,1,2,10,76
360,2,0,5,0,9,8,0,0,0,6,2,0,1,0,0,10,2,0,0,0,0,0,5,0,0,2,3,1,0,1,4.607142857142857,1,2,5,28
361,6,1,26,0,17,8,0,0,1,38,6,0,7,0,0,7,6,0,0,0,3,3,3,2,0,1,10,1,0,2,6.284090909090909,0,6,10,88
362,4,0,26,0,17,6,0,0,2,32,0,0,8,0,0,16,5,0,0,0,5,5,1,3,2,3,11,0,0,3,5.869047619047619,0,1,10,84
363,7,1,13,1,25,7,0,1,2,39,22,1,8,0,0,15,6,0,0,0,3,4,4,0,3,1,9,1,0,4,6.320754716981132,0,7,10,106
364,5,1,6,0,11,2,1,0,2,11,6,0,3,0,0,14,2,0,0,0,2,3,5,1,0,0,5,0,0,1,6.0,0,4,5,39
365,4,2,9,0,17,1,1,0,0,18,19,2,4,0,0,4,4,0,0,1,0,0,10,0,4,0,0,0,0,1,6.370967741935484,0,8,5,62
366,2,0,6,0,5,2,0,0,0,9,2,0,0,0,0,3,1,0,0,0,0,0,2,0,2,0,2,0,0,0,6.222222222222222,0,6,2,18
367,1,6,9,0,17,6,0,0,1,21,9,0,5,0,0,17,1,0,0,1,3,2,0,1,1,1,12,1,0,1,6.458333333333333,0,3,7,72
368,3,1,9,0,7,3,0,0,0,24,6,0,2,0,0,5,5,0,0,0,0,0,3,0,2,6,7,1,0,0,6.8474576271186445,1,6,13,59
369,2,0,5,0,6,4,0,0,0,15,7,0,1,0,0,8,2,0,0,0,1,0,1,0,0,2,6,1,0,0,5.657894736842105,1,4,4,38
370,7,0,14,0,15,6,0,0,0,16,9,0,8,0,0,5,8,0,0,0,1,2,2,2,1,1,7,1,0,1,5.714285714285714,1,9,6,63
371,2,0,9,0,6,3,1,0,2,7,2,0,2,0,0,9,2,0,0,1,2,4,6,2,0,0,3,0,0,3,5.620689655172414,0,2,5,29
372,2,0,9,0,11,7,0,0,0,12,1,0,6,0,0,13,1,0,0,0,0,0,1,0,0,1,11,0,0,1,5.162162162162162,1,0,7,37
373,6,1,14,0,10,5,1,1,2,21,4,0,8,0,0,12,3,0,0,0,4,4,3,6,1,4,8,0,1,1,5.921875,1,2,10,64
374,2,3,9,2,9,8,1,0,0,13,8,0,8,0,0,4,4,0,0,0,1,1,5,0,0,3,6,1,0,3,5.557377049180328,0,4,5,61
375,4,0,11,0,19,5,1,0,1,22,7,0,4,0,0,7,4,0,0,0,3,4,0,1,0,0,6,0,1,0,6.1525423728813555,1,7,6,59
376,2,0,6,0,7,5,1,0,1,6,1,0,3,0,0,11,4,0,0,0,2,3,2,0,1,3,4,1,0,1,4.970588235294118,0,4,5,34
377,7,1,9,0,15,6,0,0,1,19,6,0,8,0,0,19,3,0,0,1,6,5,10,0,0,7,1,0,4,1,6.0,4,3,7,69
378,3,0,9,0,5,5,0,0,0,8,0,0,1,0,0,3,4,0,0,0,0,1,4,0,0,4,0,0,1,0,4.916666666666667,1,1,4,24
379,6,0,21,1,24,12,1,0,1,30,3,0,10,0,0,18,9,0,0,1,4,4,9,5,1,4,14,0,2,1,5.617021276595745,2,4,10,94
380,9,0,24,0,22,10,7,0,2,27,6,0,16,0,2,9,2,0,0,0,4,5,10,6,2,1,3,1,1,1,6.287234042553192,1,13,8,94
381,3,0,7,0,11,6,0,0,2,14,2,0,4,0,0,16,3,0,0,0,0,2,5,0,1,0,4,0,1,2,5.523809523809524,1,2,7,42
382,3,0,10,0,8,4,0,0,2,6,4,0,4,0,0,12,7,0,0,1,5,6,5,1,1,4,2,0,0,1,5.545454545454546,0,2,4,44
383,5,0,7,0,12,2,0,0,0,13,16,0,2,0,0,6,3,0,0,0,3,1,5,1,1,1,2,0,0,0,6.022222222222222,0,12,5,45
384,2,0,6,0,7,4,1,0,0,8,0,0,3,0,0,8,2,0,0,0,1,1,9,0,2,0,1,0,0,0,5.0344827586206895,0,0,6,29
385,2,0,4,0,5,2,0,0,0,4,0,0,1,0,0,3,1,0,0,0,0,0,5,1,0,0,0,0,0,1,5.071428571428571,1,0,2,14
386,3,0,8,1,9,6,1,0,0,14,6,0,2,0,0,4,5,0,0,0,3,2,8,1,2,0,5,1,0,0,5.647058823529412,0,4,6,51
387,1,0,7,0,7,1,0,0,0,8,3,0,1,0,0,2,0,0,0,0,3,2,5,1,0,0,0,0,0,0,5.55,0,0,3,20
388,6,0,7,0,7,2,0,0,0,13,0,0,4,0,0,6,1,0,0,0,1,1,4,0,2,1,1,0,0,0,6.666666666666667,0,7,3,27
389,14,1,27,0,15,15,0,0,2,47,14,0,18,0,0,23,5,1,0,0,5,4,1,3,1,1,16,0,0,0,5.90625,0,8,15,128
390,3,0,6,0,10,6,0,0,1,9,8,0,5,0,0,8,4,0,0,0,1,1,2,0,1,0,6,0,1,0,6.5,1,6,6,36
391,5,0,7,0,12,3,0,0,2,16,7,0,5,0,0,13,9,0,0,0,3,3,5,6,2,1,6,0,0,2,5.596774193548387,0,9,6,62
392,3,1,23,0,20,5,0,0,2,27,19,0,6,0,0,11,3,0,0,0,0,2,8,2,0,1,9,0,0,4,5.636363636363637,0,13,11,88
393,7,0,13,2,12,3,0,0,1,21,3,0,5,0,0,8,4,0,0,0,0,1,9,3,2,0,4,1,0,1,4.833333333333333,1,0,10,72
394,9,0,17,0,21,10,0,0,0,26,11,4,6,0,0,18,9,0,0,0,2,1,16,0,3,2,3,1,0,0,6.6,0,2,11,90
395,7,0,22,0,21,7,0,1,1,36,8,0,7,0,0,14,4,1,0,0,3,2,13,1,4,0,4,4,1,4,6.116279069767442,4,6,9,86
396,3,0,7,0,5,6,0,0,0,9,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,2,2,0,1,0,4.55,1,1,2,20
397,8,0,17,0,18,14,0,0,1,29,20,1,11,0,0,20,6,0,0,1,4,2,13,4,3,1,7,2,0,2,6.0,1,14,14,112
398,0,0,6,0,10,4,0,0,1,13,7,0,1,0,0,13,0,1,0,0,2,3,1,0,1,0,13,0,0,3,5.931818181818182,0,2,10,44
399,8,1,16,0,10,11,0,0,2,23,6,0,6,0,0,16,3,0,0,2,3,4,18,4,2,2,1,1,1,4,5.753246753246753,1,4,13,77
400,11,1,23,2,21,11,0,0,0,32,12,0,16,0,0,8,15,0,0,1,6,5,13,4,2,0,8,1,0,1,5.72,1,2,16,125
401,7,0,16,2,22,8,3,0,3,24,4,0,9,0,0,18,4,0,0,0,2,5,14,2,2,5,2,2,1,5,5.6835443037974684,3,7,10,79
402,7,2,15,0,15,6,2,0,0,25,6,0,5,0,0,10,4,0,0,0,4,3,7,2,2,0,6,0,0,2,5.455882352941177,0,4,9,68
403,6,0,19,0,21,4,1,0,2,33,11,0,9,0,0,15,6,0,0,1,4,3,8,2,2,1,4,0,0,2,6.425287356321839,0,5,8,87
404,2,0,6,0,7,5,0,0,0,11,1,0,3,0,0,7,2,0,0,0,1,1,2,3,0,0,3,0,0,2,5.103448275862069,0,3,4,29
405,3,0,7,0,9,7,0,0,2,9,18,0,4,0,0,7,13,0,0,0,3,4,1,2,1,2,6,0,1,2,6.0,1,10,9,60
406,10,0,10,0,12,3,0,0,0,13,6,0,10,0,0,23,2,0,0,0,4,5,0,1,4,7,8,0,2,0,6.033898305084746,2,5,7,59
407,3,0,5,0,6,2,0,0,0,8,0,0,3,0,0,5,0,0,0,0,2,3,3,0,1,3,1,0,2,1,5.333333333333333,2,0,3,21
408,5,0,16,0,22,8,1,0,0,21,17,1,20,0,0,13,10,0,0,0,5,5,11,6,1,1,6,0,1,1,6.127450980392157,1,7,9,102
409,8,0,9,0,14,7,1,0,0,17,4,0,9,0,0,14,4,0,0,0,1,3,2,2,4,5,4,0,0,0,6.338709677419355,0,3,7,62
410,5,0,10,0,8,3,1,0,2,14,6,0,7,0,0,13,5,0,0,0,4,4,5,0,2,2,4,0,0,1,5.890909090909091,0,5,8,55
411,4,1,14,0,15,8,0,0,0,17,7,0,5,0,0,10,7,0,0,0,2,2,7,3,3,2,5,0,1,3,5.5606060606060606,3,10,8,66
412,2,0,5,0,6,2,0,0,0,10,10,0,3,0,0,7,4,0,0,0,2,0,1,0,0,0,5,0,0,0,5.375,0,6,5,32
413,11,2,28,0,23,10,2,0,1,41,39,0,10,0,0,14,10,0,0,2,7,6,4,2,6,3,12,1,3,0,5.746478873239437,2,42,12,142
414,8,0,10,0,14,10,0,0,2,16,13,0,8,0,0,14,5,0,0,0,3,4,8,1,1,3,6,1,0,3,5.44,2,9,8,75
415,9,1,16,0,17,6,0,0,2,25,5,0,13,0,0,18,6,0,0,0,3,3,2,5,2,5,12,1,0,3,5.988888888888889,0,8,17,90
416,0,0,4,0,2,1,0,0,0,5,0,1,3,0,0,5,0,0,0,0,0,0,0,1,1,1,4,0,2,0,5.3,2,4,6,20
417,8,2,16,0,22,8,1,0,3,22,11,0,8,0,0,27,11,0,0,2,4,5,4,3,0,3,11,3,0,4,5.770833333333333,2,14,13,96
418,4,1,3,0,4,1,3,0,0,5,2,0,1,0,0,1,2,0,0,1,2,2,0,0,0,0,4,0,0,0,5.285714285714286,0,2,3,21
419,1,2,10,0,14,5,0,0,0,10,13,0,6,0,1,9,5,0,1,0,3,2,6,1,1,1,7,1,0,3,5.88135593220339,0,9,11,59
420,17,1,25,0,26,12,1,0,2,38,12,1,13,0,0,15,10,0,0,0,6,8,17,0,2,0,10,0,1,2,5.905172413793103,2,6,11,116
421,6,1,25,1,21,11,0,0,2,29,16,0,13,0,0,5,4,0,0,0,1,3,6,4,6,5,4,0,0,1,6.303030303030303,0,17,10,99
422,8,0,19,0,24,6,0,0,1,34,9,1,4,0,0,8,4,0,0,0,4,1,5,1,5,6,3,0,0,0,5.904761904761905,0,11,15,84
423,5,1,13,1,12,5,2,0,2,14,4,0,14,0,0,16,6,0,0,1,4,5,9,5,2,4,6,0,1,0,5.592592592592593,1,5,9,81
424,9,1,12,0,27,11,1,0,4,27,15,0,15,0,0,16,10,0,0,0,4,6,7,8,2,3,9,1,0,2,6.252427184466019,2,7,9,103
425,3,0,12,0,20,9,0,0,0,15,9,0,14,0,1,25,4,0,0,0,3,0,10,3,2,1,9,1,3,2,5.447368421052632,4,5,9,76
426,8,0,13,0,22,8,1,0,3,20,9,0,11,0,0,24,7,0,0,1,6,5,5,1,1,3,11,0,3,6,6.098765432098766,3,9,13,81
427,2,0,9,0,8,1,0,0,0,9,3,0,2,0,0,7,0,0,0,0,3,3,11,2,0,0,0,0,1,4,5.5,1,0,6,30
428,5,0,15,0,18,7,2,0,3,25,8,0,13,0,0,26,8,0,1,0,4,8,9,1,2,1,9,1,0,2,6.0,0,4,10,98
429,6,1,26,1,32,8,1,0,3,34,18,0,24,0,0,22,16,0,0,1,6,8,8,17,3,6,6,1,2,1,5.8,0,2,11,145
430,3,0,7,0,3,2,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,1,3,0,0,0,5.444444444444445,0,4,2,18
431,5,0,6,1,15,5,0,0,1,21,7,0,10,0,0,13,2,0,1,1,5,6,7,3,0,3,1,0,0,0,5.723076923076923,0,7,6,65
432,6,0,7,1,8,2,0,0,2,13,2,0,5,0,0,16,6,0,0,1,1,3,7,1,3,1,5,1,0,3,5.946428571428571,0,2,6,56
433,5,0,4,0,8,5,0,0,0,9,1,0,3,0,0,6,0,0,0,0,0,0,2,2,0,0,3,0,0,0,5.925925925925926,0,1,5,27
434,4,0,8,0,10,7,2,0,2,12,4,0,9,0,0,9,7,0,0,0,5,4,6,0,1,0,4,0,0,0,6.133333333333334,0,4,6,45
435,2,0,17,1,18,8,0,0,2,31,7,0,9,0,0,18,6,0,0,0,5,5,5,1,2,3,11,0,1,1,5.764705882352941,1,5,13,85
436,3,2,14,0,13,2,1,0,4,25,4,0,5,0,0,12,4,0,0,0,2,4,5,0,2,1,2,1,0,1,5.590909090909091,0,11,6,66
437,3,0,6,0,5,2,0,0,0,8,3,0,3,0,0,4,6,0,0,1,2,2,1,1,1,2,5,0,0,0,6.176470588235294,0,1,5,34
438,4,0,8,0,12,6,0,0,0,10,1,0,1,0,0,12,2,0,0,0,1,1,9,0,0,0,6,0,1,2,5.175,1,2,7,40
439,7,1,23,0,24,11,0,0,1,30,16,0,15,0,0,17,13,0,0,1,4,3,9,5,6,1,6,1,0,3,6.370689655172414,1,9,14,116
440,7,0,14,0,13,4,0,0,1,22,20,0,3,0,0,8,3,0,0,0,2,2,0,1,2,2,6,2,0,0,5.688311688311688,0,23,7,77
441,1,3,6,0,7,1,0,0,0,8,11,0,1,0,0,3,0,0,0,0,2,1,5,1,1,1,1,0,0,0,6.387096774193548,0,6,5,31
442,8,0,25,1,24,16,1,1,7,31,17,0,16,0,0,20,12,1,0,2,12,12,12,8,1,4,11,0,1,0,6.029411764705882,1,15,15,136
443,4,0,18,0,11,3,0,0,0,24,1,0,8,0,0,4,5,0,0,0,1,1,9,1,1,1,6,2,0,1,6.7272727272727275,3,4,21,55
444,6,0,11,0,13,5,0,0,0,17,1,1,5,0,0,15,7,0,0,0,1,1,6,2,0,3,6,1,0,6,5.627450980392157,3,0,5,51
445,3,0,7,0,3,6,0,0,0,9,0,0,4,0,0,3,2,0,0,0,0,0,0,0,0,0,5,0,0,2,6.518518518518518,0,2,4,27
446,8,0,9,1,17,6,0,0,0,14,8,0,5,0,0,12,4,0,0,0,3,2,2,1,3,9,7,0,1,2,5.339285714285714,1,8,9,56
447,3,0,12,0,13,6,0,0,2,22,1,0,4,0,0,15,4,0,0,0,3,3,4,1,2,4,6,1,1,2,5.508474576271187,3,3,8,59
448,6,0,9,0,12,6,0,0,2,19,6,0,7,0,0,13,5,0,0,0,3,5,5,1,3,5,3,0,0,3,5.583333333333333,1,7,7,72
449,13,1,30,0,32,19,0,0,1,50,14,0,16,0,0,23,5,0,0,1,6,5,10,7,7,1,12,5,1,3,6.4391891891891895,4,11,15,148
450,2,0,9,0,7,6,0,0,1,9,0,0,2,0,0,8,2,0,0,0,1,3,1,0,0,2,3,0,0,1,4.806451612903226,0,0,4,31
451,5,4,12,0,13,11,0,0,4,21,8,0,6,0,0,20,6,0,0,1,5,7,6,0,0,5,5,0,0,2,5.27710843373494,0,3,10,83
452,8,0,30,0,31,9,1,1,4,46,18,0,10,0,0,8,7,1,0,1,2,5,4,3,0,5,10,1,2,2,6.223880597014926,3,6,9,134
453,2,0,14,0,15,4,0,0,0,22,2,0,4,0,0,11,4,0,0,0,0,0,2,2,1,2,9,1,0,5,5.433962264150943,0,3,9,53
454,1,0,7,0,13,6,2,0,1,8,13,0,5,0,0,9,2,0,0,0,5,4,3,0,0,1,4,0,0,1,5.872340425531915,0,9,8,47
455,1,0,3,0,5,2,0,0,1,8,2,0,0,0,0,8,2,0,0,0,1,2,1,2,2,2,6,0,1,0,5.071428571428571,1,5,5,28
456,2,0,10,0,10,7,0,0,0,16,8,0,4,0,0,5,1,0,0,0,3,3,6,0,0,1,6,0,1,2,5.365384615384615,1,4,8,52
457,9,0,16,0,28,10,0,0,4,33,13,0,6,0,0,25,5,0,0,1,2,4,4,3,2,1,13,2,0,3,6.308510638297872,0,8,14,94
458,4,0,13,1,17,5,0,0,1,25,4,0,4,0,0,11,3,0,0,0,4,4,0,2,2,2,7,0,0,0,5.672413793103448,0,3,9,58
459,1,0,1,0,2,2,0,0,0,2,0,0,1,0,0,4,0,0,0,0,3,2,3,3,0,0,0,0,0,0,5.181818181818182,0,1,2,11
460,1,0,8,0,9,5,0,0,0,10,1,0,3,0,0,1,4,0,0,0,1,1,2,2,1,2,2,0,1,1,5.516129032258065,1,1,5,31
461,7,0,20,0,29,6,0,2,2,30,23,0,9,0,0,19,11,1,0,0,2,2,10,2,2,2,11,1,2,0,6.559633027522936,1,17,12,109
462,7,0,20,0,23,12,2,0,3,34,7,0,8,0,0,20,8,0,0,0,6,9,11,3,2,3,7,0,0,5,5.614678899082569,2,7,15,109
463,0,0,19,1,19,11,0,0,2,38,5,0,12,0,0,18,6,0,0,2,6,4,4,2,2,2,9,0,0,1,5.841121495327103,0,4,15,107
464,3,0,10,0,7,7,0,0,0,14,4,0,5,0,0,8,0,0,0,0,3,1,3,0,3,2,5,1,0,2,5.906976744186046,1,1,6,43
465,1,0,2,0,5,1,1,0,0,4,1,0,1,0,0,8,0,0,0,0,1,1,4,0,0,1,1,0,0,0,5.0588235294117645,0,1,3,17
466,4,1,13,0,23,11,0,0,2,15,6,0,16,0,0,28,4,0,0,1,4,5,23,5,9,4,1,2,2,4,6.021739130434782,3,6,12,92
467,10,2,13,0,19,13,0,0,0,27,6,0,7,0,0,18,5,0,0,1,5,6,10,2,2,4,10,1,2,3,5.838709677419355,3,5,11,93
468,6,0,6,0,15,10,0,0,0,11,3,0,4,0,0,10,5,0,0,0,0,1,3,0,1,1,7,2,0,0,5.285714285714286,1,3,9,42
469,2,0,10,0,7,2,0,0,1,14,1,1,2,0,0,6,1,0,0,1,2,2,3,0,0,0,7,0,2,2,5.8,2,0,6,35
470,5,0,18,0,32,25,1,0,5,30,12,0,11,0,0,13,11,0,0,0,8,12,5,3,2,2,7,4,1,1,6.0964912280701755,2,9,9,114
471,11,0,23,0,26,19,0,3,0,25,7,0,14,0,0,31,10,0,0,0,5,3,20,3,5,2,1,0,0,1,5.822429906542056,1,1,14,107
472,3,0,10,0,13,5,0,0,1,14,10,0,6,0,0,4,4,0,0,0,1,2,1,1,0,0,7,0,0,0,5.981481481481482,0,2,5,54
473,2,0,21,0,18,6,0,0,1,26,20,0,7,0,0,6,4,0,0,0,3,4,4,3,1,2,7,2,0,1,5.882352941176471,1,3,6,85
474,10,0,11,0,15,6,0,0,3,15,9,0,6,0,0,11,8,0,0,0,4,4,9,4,2,0,1,0,0,2,6.318181818181818,0,12,2,66
475,5,0,23,0,20,6,1,0,3,32,9,0,10,0,0,18,6,0,0,0,5,5,8,2,1,1,10,6,0,2,5.7894736842105265,2,5,10,95
476,2,0,4,0,3,1,0,0,0,5,2,0,0,0,0,4,1,0,0,0,2,1,1,2,0,3,1,0,0,3,4.666666666666667,0,1,3,15
477,6,0,9,0,5,2,0,0,0,12,2,0,5,0,0,10,5,0,0,1,3,4,8,1,1,0,2,0,0,0,5.744186046511628,0,3,7,43
478,12,0,22,1,22,14,0,0,1,39,6,0,9,0,0,23,14,0,0,1,5,5,9,5,3,2,12,0,0,1,5.451327433628318,1,4,14,113
479,5,0,22,1,14,9,0,0,0,27,6,0,4,0,0,6,3,0,0,0,2,2,5,2,3,1,7,1,0,2,6.1940298507462686,0,3,8,67
480,9,1,32,1,35,20,0,0,5,42,17,0,12,0,0,24,11,1,0,0,7,8,7,4,3,6,19,0,2,10,6.346666666666667,3,16,14,150
481,5,0,31,1,37,7,2,0,2,38,26,0,26,0,0,24,8,0,0,0,4,5,9,8,3,4,11,1,2,5,5.6466666666666665,3,12,18,150
482,8,3,23,0,21,14,0,0,0,47,9,0,11,0,0,23,8,0,0,0,6,3,16,2,9,2,11,2,0,8,6.047244094488189,2,4,20,127
483,5,0,15,0,18,10,0,0,2,18,10,2,7,0,0,18,11,1,0,2,5,4,10,4,3,3,5,2,1,0,5.719512195121951,2,3,12,82
484,4,0,13,0,13,7,2,1,1,16,2,0,5,0,0,18,6,0,0,1,3,5,9,0,4,0,1,0,2,1,4.775,1,4,11,80
485,7,0,29,0,17,12,0,1,0,40,1,0,13,0,0,12,4,0,0,0,6,2,11,3,2,2,7,2,1,3,6.14,2,4,10,100
486,4,0,9,0,11,6,0,0,0,14,2,0,3,0,0,7,3,0,0,0,3,2,4,0,2,1,3,0,0,3,5.805555555555555,0,3,5,36
487,6,2,13,1,25,8,1,0,1,28,14,0,9,0,1,21,6,0,0,1,1,1,6,5,4,4,7,1,0,3,6.542553191489362,1,12,10,94
488,4,1,23,0,23,9,1,0,4,43,10,0,10,0,0,5,10,0,0,1,4,6,3,3,3,4,9,2,2,5,6.06140350877193,2,7,8,114
489,3,0,13,0,17,6,0,0,0,11,5,0,7,0,0,21,3,0,0,0,1,1,5,2,2,3,12,0,4,1,5.426229508196721,4,9,11,61
490,2,0,10,0,12,4,2,0,1,16,6,0,9,0,0,16,4,0,0,4,5,6,10,1,5,2,2,0,2,1,5.707692307692308,2,4,8,65
491,9,0,22,1,26,11,3,0,6,26,15,0,12,0,0,25,17,0,0,2,8,13,10,5,4,4,12,3,1,2,5.535433070866142,1,14,11,127
492,9,0,10,0,8,5,1,0,1,20,7,0,7,0,0,12,1,0,0,1,5,9,4,1,0,2,4,0,1,1,5.9393939393939394,1,8,9,66
493,4,0,7,0,5,0,0,1,0,13,3,0,3,0,0,2,3,0,0,0,1,1,1,0,2,2,2,0,0,2,5.714285714285714,1,8,3,28
494,13,0,19,0,29,10,1,0,2,31,6,0,11,0,0,23,13,0,0,0,5,6,7,4,2,3,12,2,0,3,5.780701754385965,2,6,12,114
495,8,0,12,0,9,5,1,0,2,23,5,0,6,0,0,18,5,0,0,0,4,3,7,2,0,1,5,0,0,2,6.193548387096774,0,4,9,62
496,4,0,13,0,7,6,0,0,0,15,5,1,2,0,0,6,1,0,0,0,2,2,6,0,1,0,1,0,0,3,5.815789473684211,3,5,4,38
497,9,1,33,0,30,13,0,0,4,41,1,0,7,0,0,28,10,1,0,0,5,6,8,1,5,2,22,3,3,4,5.378151260504202,5,8,10,119
498,8,0,10,0,12,9,0,0,0,15,2,0,8,0,0,19,8,1,0,2,2,2,15,4,1,0,1,2,0,0,5.2063492063492065,0,6,7,63
499,7,0,11,0,21,6,1,0,2,22,13,0,8,0,0,26,14,0,0,0,4,4,10,4,0,2,9,0,1,3,6.086021505376344,1,8,9,93
500,4,0,6,0,12,2,0,0,1,9,8,1,4,0,0,8,3,0,0,1,0,0,8,2,4,0,3,0,2,4,5.45,2,6,7,40
501,5,0,10,1,9,5,0,0,1,20,1,0,5,0,0,7,4,0,0,0,1,1,7,2,2,0,0,0,0,0,5.717391304347826,0,1,7,46
502,3,0,10,0,13,4,0,0,0,12,0,0,5,0,0,13,2,0,1,0,3,1,2,3,1,2,4,2,0,1,5.45,0,1,6,40
503,6,0,28,2,20,11,0,0,1,35,6,0,9,0,0,6,4,0,0,0,3,3,6,4,5,2,9,1,0,0,6.072164948453608,0,1,9,97
504,5,0,3,0,3,2,0,0,0,8,9,0,3,0,0,5,4,0,0,0,1,1,7,3,1,1,1,0,1,2,6.421052631578948,2,10,5,38
505,4,0,5,0,7,3,0,0,1,15,0,0,5,0,0,14,2,0,0,0,2,1,6,1,1,2,5,0,1,3,5.090909090909091,1,2,5,44
506,1,1,11,0,8,5,1,0,2,13,4,0,8,0,0,11,2,0,0,1,2,5,6,2,0,0,3,0,2,1,4.7555555555555555,2,2,7,45
507,0,0,18,0,18,4,0,0,3,22,6,0,4,0,0,17,4,0,0,0,4,5,9,3,0,1,11,1,2,2,5.397590361445783,2,2,9,83
508,0,0,6,0,3,3,0,0,0,7,2,0,1,0,0,4,2,0,0,1,1,1,3,0,0,1,3,0,1,0,5.041666666666667,1,2,5,24
509,8,1,23,0,18,12,0,1,0,37,8,0,6,0,0,10,7,0,0,0,0,0,14,2,1,1,8,1,0,2,6.505154639175258,1,5,12,97
510,4,1,6,0,11,2,0,0,2,13,7,0,3,0,0,9,4,0,0,0,2,2,5,5,0,6,2,0,0,1,5.978260869565218,0,5,8,46
511,2,0,8,0,10,7,1,0,4,16,2,0,5,0,0,12,5,0,0,0,1,4,3,0,0,0,5,0,0,1,5.425925925925926,0,12,4,54
512,6,0,20,0,25,9,0,0,1,27,17,0,4,0,0,17,8,0,0,1,2,3,19,4,2,0,4,0,1,1,6.151515151515151,0,11,15,99
513,5,0,17,1,19,10,0,0,2,28,6,0,8,0,0,13,9,2,0,1,5,4,1,4,1,2,9,0,0,1,6.32,0,7,9,75
514,8,0,12,1,16,13,0,0,2,30,5,0,5,0,0,17,9,0,0,2,4,4,7,2,4,1,9,0,0,2,6.329268292682927,1,8,9,82
515,7,1,8,0,12,6,0,0,1,14,7,1,5,0,0,13,8,1,0,1,4,2,9,3,2,1,3,1,1,2,6.446428571428571,1,6,8,56
516,7,0,11,0,14,6,0,0,0,15,2,0,4,0,0,11,5,0,0,0,4,3,3,2,1,1,8,1,0,0,5.634615384615385,1,2,6,52
517,8,0,18,1,18,15,0,0,3,26,5,0,12,0,0,25,12,0,0,1,5,8,9,5,0,0,10,1,1,3,6.2254901960784315,2,3,11,102
518,9,1,17,0,24,12,1,0,2,23,9,0,15,0,0,16,10,1,0,1,3,5,9,3,2,2,6,0,1,0,6.137614678899083,0,10,12,109
519,12,2,24,0,34,14,1,0,5,29,8,0,10,0,0,35,15,1,0,2,6,8,13,3,6,6,13,3,5,3,5.947368421052632,7,9,17,133
520,5,0,16,0,15,4,2,0,4,23,2,0,6,0,0,21,3,0,0,0,1,6,4,1,1,3,7,1,0,3,5.632352941176471,1,1,9,68
521,6,0,15,1,19,7,0,0,4,29,9,0,5,0,0,16,7,1,0,0,2,5,9,3,5,1,7,0,1,2,5.929411764705883,1,8,12,85
522,3,0,3,0,5,2,0,0,0,8,0,0,1,0,0,10,2,0,0,0,2,2,4,5,1,1,4,0,1,2,5.323529411764706,1,1,6,34
523,2,0,3,0,2,0,0,0,0,3,2,0,0,0,0,5,3,0,0,0,1,0,3,2,1,0,3,0,1,2,5.625,1,2,4,16
524,1,0,2,0,9,3,0,0,0,11,2,0,3,0,0,8,2,0,0,0,0,0,4,0,2,0,3,0,0,0,5.888888888888889,0,5,3,27
525,9,0,15,0,20,10,0,0,1,32,12,0,11,0,0,23,8,0,1,1,5,5,7,2,5,2,11,1,2,3,6.269230769230769,4,7,13,104
526,5,0,11,1,21,8,1,0,0,19,2,0,12,0,0,23,3,0,0,0,5,5,6,0,7,7,10,2,4,1,5.138888888888889,4,2,10,72
527,8,1,15,0,30,9,1,0,0,33,5,0,10,0,0,25,6,0,0,0,3,3,11,2,1,4,7,0,0,2,5.543478260869565,0,11,7,92
528,3,0,12,0,13,1,1,0,1,14,4,2,5,0,0,8,7,0,0,2,2,2,10,6,1,1,0,0,1,3,5.472727272727273,1,4,6,55
529,2,0,8,0,6,1,0,1,0,9,0,0,1,0,0,2,0,0,0,1,0,0,4,1,0,0,3,1,0,1,5.2,1,0,4,20
530,5,0,10,0,4,2,0,0,0,12,0,0,4,0,0,8,0,0,0,1,4,1,4,1,1,1,3,0,2,2,5.588235294117647,2,0,4,34
531,1,0,10,0,8,3,0,0,0,12,7,1,5,0,0,5,1,0,0,0,2,3,0,3,1,5,1,1,0,0,5.5813953488372094,0,2,8,43
