,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,sentenceNumber,wordNumber
354,1,1,9,0,4,2,0,2,0,5,1,0,2,0,0,3,1,0,0,0,0,0,7,0,2,1,0,0,0,0,5.238095238095238,0,0,5,21
355,2,0,22,1,14,8,0,0,1,24,0,0,5,0,1,7,6,0,1,1,0,3,2,1,3,2,2,1,0,0,5.883333333333334,0,3,8,60
356,2,0,4,0,4,1,0,0,2,5,0,0,1,0,0,4,0,0,0,2,1,2,0,1,0,0,2,0,0,0,5.357142857142857,0,2,2,14
357,5,0,14,1,14,9,1,0,0,31,10,0,6,0,0,9,11,0,0,0,4,4,6,7,2,2,1,2,0,0,5.51685393258427,1,12,8,89
358,0,1,5,0,4,2,1,0,0,7,1,0,2,0,0,3,2,0,0,0,0,0,0,1,0,0,4,0,0,0,5.045454545454546,0,1,4,22
359,2,0,11,1,4,4,1,0,0,8,0,0,4,0,0,4,2,0,0,0,0,1,1,1,1,3,4,0,0,1,4.777777777777778,0,1,5,36
360,5,0,22,0,19,7,1,0,4,29,3,0,9,0,0,15,12,0,0,0,4,7,5,5,3,2,9,0,0,0,5.7,0,1,12,90
361,6,1,21,2,23,9,0,1,4,35,9,0,5,0,0,11,8,1,0,2,3,7,7,3,9,0,5,0,0,1,5.595959595959596,0,3,9,99
362,1,2,9,0,16,6,1,0,1,12,0,0,4,0,0,12,1,0,0,0,0,0,3,5,1,3,3,0,1,0,5.3,1,2,4,50
363,3,0,15,0,17,2,1,0,1,18,5,0,9,0,0,4,7,0,0,0,0,2,4,4,1,1,7,0,2,0,5.5344827586206895,2,7,7,58
364,4,1,14,0,15,7,1,0,1,18,0,0,4,0,0,17,5,0,0,0,3,3,0,1,2,0,15,4,0,1,5.2,1,1,5,60
365,2,0,8,0,8,1,2,0,0,4,6,0,9,0,0,2,4,0,0,0,2,1,2,3,1,1,0,0,0,0,6.029411764705882,0,2,5,34
366,5,1,19,0,10,4,0,0,0,23,1,0,5,0,0,7,4,0,0,0,6,5,12,1,4,0,1,1,2,2,5.627118644067797,3,1,9,59
367,2,2,6,1,4,2,0,0,0,4,2,0,3,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,4,6.2631578947368425,2,0,4,19
368,2,0,8,0,9,3,0,0,1,8,0,0,4,0,0,10,3,0,0,0,3,4,8,1,3,1,2,0,0,0,5.257142857142857,0,3,5,35
369,5,0,27,0,18,15,0,0,0,30,2,0,6,0,0,4,7,0,0,0,2,0,2,1,2,0,11,2,0,0,5.678571428571429,0,1,10,84
370,2,2,10,1,11,4,0,0,0,5,0,0,8,0,0,7,1,0,0,0,3,3,6,2,1,3,2,1,0,0,5.454545454545454,0,1,6,33
371,5,0,11,0,15,3,0,0,1,22,4,0,0,0,0,10,2,0,0,0,1,1,8,1,3,0,2,0,0,0,5.294117647058823,0,1,8,51
372,5,0,16,0,11,3,0,1,0,23,7,0,5,0,0,16,5,0,0,0,6,3,5,1,5,0,9,1,0,3,5.885714285714286,0,3,7,70
373,2,0,4,0,5,1,0,0,0,6,0,0,1,0,0,4,0,0,0,1,1,0,3,3,1,1,0,0,0,1,5.294117647058823,0,1,3,17
374,2,1,19,0,13,4,0,1,1,27,10,0,1,0,0,10,6,0,0,0,0,2,11,4,5,1,5,0,1,2,5.541666666666667,2,5,8,72
375,5,0,20,0,22,18,0,0,2,22,8,0,10,0,0,15,9,1,0,2,3,3,2,4,6,3,14,1,1,4,5.40952380952381,4,3,9,105
376,3,1,16,0,15,4,1,0,3,18,0,0,4,0,0,17,7,0,0,0,3,4,1,3,0,2,15,1,1,2,5.197183098591549,2,4,10,71
377,5,0,18,1,15,2,1,1,1,23,30,0,3,0,0,20,4,0,0,1,6,4,16,5,1,1,5,1,0,5,4.990825688073395,0,25,5,109
378,7,0,23,0,27,9,0,0,1,44,3,0,9,0,0,17,5,0,0,2,2,3,4,4,1,2,5,0,1,1,5.53,1,4,11,100
379,0,0,8,0,4,0,0,0,1,8,0,0,0,0,0,2,0,0,0,1,1,2,1,1,0,0,3,0,0,2,5.666666666666667,0,1,4,18
380,3,0,8,0,6,3,0,0,0,13,12,0,5,0,0,7,1,0,0,0,2,2,5,2,1,0,1,0,0,0,5.645833333333333,0,3,7,48
381,0,0,7,0,4,0,2,0,0,9,0,0,1,0,0,4,0,0,0,4,4,4,0,0,0,0,5,0,0,1,4.842105263157895,0,0,3,19
382,5,0,21,0,13,7,0,0,0,30,13,0,9,0,0,11,3,2,0,1,7,8,4,4,5,3,10,0,0,2,5.857142857142857,0,6,9,91
383,4,0,12,1,10,3,0,0,1,16,0,0,5,1,0,9,7,2,0,0,2,4,2,1,1,2,2,1,0,2,5.086956521739131,1,3,6,46
384,7,0,14,0,10,10,0,0,2,19,4,0,2,0,0,12,3,0,0,1,2,4,13,0,4,2,0,0,0,0,5.254545454545455,0,6,7,55
385,2,0,5,0,4,1,0,2,1,7,0,0,1,0,0,6,2,0,0,0,2,3,0,0,1,0,4,0,0,0,6.066666666666666,0,1,2,15
386,5,0,24,0,22,6,0,0,1,24,14,0,9,0,0,11,11,0,0,2,5,1,11,1,6,3,2,3,0,0,5.518072289156627,1,7,11,83
387,5,0,16,0,18,10,0,0,1,23,5,0,2,0,0,20,9,0,0,0,6,8,15,1,7,0,1,0,0,0,5.3544303797468356,0,4,8,79
388,5,0,14,0,19,8,0,0,2,28,3,0,14,0,0,15,5,0,0,2,4,4,5,3,2,2,6,2,0,0,5.63855421686747,2,2,12,83
389,2,0,22,0,21,10,0,1,1,27,1,0,8,0,0,7,4,0,0,0,1,1,3,3,3,3,8,0,0,2,5.830985915492958,1,3,8,71
390,7,1,23,0,13,4,0,0,1,39,7,0,7,0,0,9,15,0,0,0,2,8,4,2,3,1,3,0,1,0,5.752577319587629,1,6,10,97
391,1,0,6,0,2,1,1,0,0,4,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,0,1,1,0,0,6.0,0,1,3,13
392,5,0,6,0,4,2,0,0,1,6,1,0,1,0,0,5,6,0,0,0,3,3,6,1,1,0,1,0,0,1,5.043478260869565,1,0,2,23
393,5,0,13,0,19,4,0,0,2,20,1,0,6,0,0,18,7,0,0,0,3,6,2,4,0,2,10,0,0,1,5.173913043478261,0,1,8,69
394,3,0,14,0,11,4,0,0,0,22,0,0,2,0,0,4,2,0,0,1,2,2,1,3,0,2,5,0,0,1,5.288888888888889,1,3,6,45
395,2,1,27,0,15,5,0,0,1,32,6,0,3,0,0,4,3,0,0,0,2,3,16,5,4,0,1,0,1,3,5.883116883116883,1,0,9,77
396,4,1,30,0,17,6,1,0,2,41,3,0,4,0,0,11,5,1,0,0,0,3,9,3,3,0,2,0,0,1,5.72093023255814,1,2,10,86
397,5,0,21,1,20,8,0,1,0,23,10,0,11,0,0,12,6,0,0,2,5,4,1,3,1,5,14,1,0,2,5.658536585365853,1,1,9,82
398,1,0,6,0,8,2,0,0,0,8,6,0,2,0,0,6,0,0,0,1,4,3,5,5,0,0,0,0,0,0,6.344827586206897,0,0,4,29
399,11,1,22,2,19,12,0,0,0,37,7,0,9,0,0,21,4,0,0,2,3,4,25,8,9,2,1,0,0,2,5.872,0,5,18,125
400,0,0,8,0,9,1,2,0,0,11,4,0,4,0,0,6,5,0,0,0,3,3,2,3,2,0,3,0,1,0,6.439024390243903,0,1,6,41
401,0,0,4,0,8,0,0,0,0,6,2,0,2,0,0,3,2,0,0,0,1,1,5,1,1,0,0,0,0,0,5.157894736842105,0,2,5,19
402,4,0,15,2,20,8,0,0,10,24,1,0,7,0,0,8,10,0,0,1,5,16,3,3,2,4,4,0,0,0,5.592105263157895,0,5,10,76
403,5,0,17,0,19,11,0,0,1,25,13,0,10,0,0,10,5,0,0,1,2,1,12,1,6,0,4,0,0,0,5.433333333333334,0,7,11,90
404,4,1,6,0,9,3,0,0,1,7,0,0,6,0,0,4,4,0,0,1,1,3,0,0,1,1,2,0,0,0,5.357142857142857,0,1,6,28
405,0,0,4,0,2,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.375,0,2,2,8
406,1,1,4,0,2,0,1,0,1,6,0,0,2,0,0,3,0,0,0,0,0,2,2,0,1,0,0,0,0,0,5.285714285714286,0,0,3,14
407,2,0,7,0,9,0,0,0,1,8,0,0,5,0,0,5,3,0,0,1,0,2,2,0,1,0,1,0,0,0,5.304347826086956,0,2,3,23
408,2,1,10,0,7,1,0,0,1,10,1,0,5,0,0,3,3,0,0,0,0,1,2,2,1,5,0,0,3,0,6.0,3,2,3,31
409,1,0,4,0,4,0,0,0,0,6,0,0,1,0,0,5,1,0,0,0,0,0,0,2,2,4,2,0,1,0,5.647058823529412,1,1,1,17
410,1,0,8,0,10,1,0,0,0,8,2,0,1,0,0,11,2,0,0,1,3,2,6,2,1,1,2,0,0,0,5.419354838709677,0,3,4,31
411,11,4,25,0,28,15,2,1,2,48,1,0,6,0,0,26,18,0,0,1,3,7,9,6,13,1,17,0,0,5,5.866666666666666,0,2,11,150
412,4,1,14,1,9,3,1,0,2,22,7,0,5,1,0,4,12,0,0,0,0,3,3,4,4,1,4,0,0,0,5.46969696969697,0,6,12,66
413,8,0,19,2,19,6,1,1,2,21,6,0,8,0,0,12,5,0,0,1,5,5,2,3,4,3,11,2,0,2,5.830985915492958,2,1,10,71
414,4,0,11,0,19,8,0,0,0,15,2,0,11,0,0,15,9,0,0,0,5,2,7,2,3,3,3,0,1,0,5.25,1,1,7,68
415,6,2,11,0,14,3,0,0,2,22,16,0,2,0,0,12,8,0,0,1,1,6,10,3,4,0,6,0,0,0,6.0,0,5,12,75
416,1,0,18,0,9,3,1,1,1,16,6,0,6,0,0,6,4,0,0,0,0,1,5,2,2,0,3,2,0,0,6.8125,1,2,6,48
417,3,0,17,0,14,10,0,0,3,22,14,0,6,0,0,9,6,1,0,1,4,8,10,2,2,0,1,0,0,0,5.35,0,2,10,80
418,2,0,19,0,21,9,0,0,1,28,18,0,10,0,0,7,7,0,0,0,4,5,12,0,1,1,3,0,1,1,5.9010989010989015,1,6,10,91
419,4,0,7,0,3,7,0,0,1,7,0,0,1,0,0,4,0,0,0,0,1,2,2,0,1,0,3,1,0,0,4.913043478260869,1,3,4,23
420,5,1,13,0,9,3,0,0,2,14,3,0,6,0,0,6,3,0,0,1,1,3,7,1,2,2,0,0,0,0,5.487179487179487,0,2,6,39
421,8,1,12,0,13,11,0,0,2,20,4,0,6,0,0,12,7,0,0,2,4,6,2,5,5,3,13,1,0,1,5.702702702702703,1,2,11,74
422,7,1,28,0,19,6,1,0,3,45,5,0,11,0,0,15,5,0,0,0,5,7,1,0,3,2,15,1,1,4,5.048076923076923,1,3,8,104
423,0,0,7,0,5,1,0,0,0,9,12,0,2,0,0,3,2,0,0,0,1,1,4,2,0,1,0,0,0,0,5.454545454545454,0,3,6,33
424,2,2,16,2,16,4,0,0,1,11,11,0,5,0,0,10,3,0,1,0,1,3,9,0,4,5,4,2,0,1,4.714285714285714,0,7,5,63
425,3,0,24,0,15,5,0,0,5,23,7,0,3,0,0,5,12,0,0,0,1,7,9,1,6,1,2,0,0,1,5.681818181818182,0,9,8,66
426,3,0,16,0,26,4,1,0,1,29,6,0,10,0,0,17,8,0,0,3,7,7,3,7,6,1,14,0,2,3,5.53921568627451,2,5,10,102
427,0,0,12,0,13,2,2,0,2,15,9,0,5,0,0,5,7,0,0,1,3,5,0,3,0,1,3,1,0,0,5.203703703703703,1,1,6,54
428,0,1,10,0,9,4,0,1,1,13,2,0,3,0,0,7,5,0,0,0,3,4,3,4,3,0,5,1,0,2,6.488888888888889,1,7,5,45
429,7,0,15,0,15,5,1,0,0,25,21,0,8,0,0,5,5,0,0,1,6,3,9,5,2,1,2,1,1,1,6.382022471910112,2,5,9,89
430,6,0,13,0,17,6,1,0,4,20,11,0,3,0,0,19,13,2,0,1,5,9,5,9,2,3,9,1,0,1,5.5777777777777775,0,5,10,90
431,6,2,19,0,19,12,0,0,4,25,17,0,11,0,0,4,2,0,0,0,1,5,11,2,3,1,0,1,0,1,5.414893617021277,1,9,11,94
432,5,1,18,1,20,11,0,0,2,34,2,0,6,0,0,14,5,1,0,1,6,6,16,3,6,0,0,1,1,2,5.5,2,3,10,94
433,8,2,14,0,13,5,0,0,1,22,3,0,10,0,0,27,9,0,0,2,6,9,22,6,3,2,0,1,0,0,5.359550561797753,1,4,13,89
434,1,2,22,0,21,13,0,0,1,38,11,0,7,2,0,12,6,1,0,1,2,3,11,5,10,0,0,0,1,0,5.666666666666667,1,4,18,114
435,0,0,8,0,9,4,2,0,2,7,5,0,5,0,0,5,3,0,0,1,4,6,3,1,4,2,2,0,0,0,6.685714285714286,0,2,7,35
436,1,1,18,0,6,4,1,0,0,20,1,0,2,0,0,2,4,0,0,0,1,2,12,0,0,0,0,1,0,1,4.702702702702703,1,2,7,37
437,0,0,4,0,3,1,0,0,0,3,12,0,1,0,0,2,1,0,0,0,1,1,1,0,1,0,1,0,0,0,5.2,0,1,2,25
438,3,0,14,0,12,3,0,0,0,19,2,0,6,0,0,10,6,1,0,0,3,3,1,2,1,6,3,0,0,0,5.491228070175438,0,0,6,57
439,7,0,19,1,16,8,1,0,2,29,10,0,6,0,0,8,6,0,0,0,1,3,4,4,2,1,6,0,0,0,5.759036144578313,0,3,10,83
440,1,0,11,0,5,2,0,0,0,16,1,0,1,0,0,4,4,0,0,1,2,2,0,4,0,0,7,0,0,1,5.4,1,1,6,35
441,2,2,22,0,16,6,1,0,0,29,2,0,7,0,0,9,9,1,0,3,3,3,1,3,3,2,5,1,0,1,5.472222222222222,0,2,11,72
442,3,0,16,1,16,2,0,0,1,24,2,0,3,0,0,10,4,0,0,0,2,3,7,1,5,0,1,1,0,1,5.8,2,3,8,50
443,1,0,12,2,5,0,0,0,0,11,2,0,2,0,0,5,4,0,0,0,1,1,10,1,3,0,0,1,0,1,5.757575757575758,1,2,8,33
444,8,1,18,1,23,12,2,0,7,27,8,0,8,0,0,15,14,0,0,1,6,12,8,7,2,2,7,2,1,0,5.699115044247788,2,7,12,113
445,1,0,3,0,1,2,0,0,0,1,0,0,2,0,0,2,1,0,0,0,1,0,2,0,1,0,0,0,0,0,4.0,0,0,3,9
446,2,1,8,0,5,3,0,0,0,12,6,0,4,0,0,5,5,0,0,1,3,1,0,1,4,0,7,0,0,0,5.523809523809524,0,0,8,42
447,2,0,13,0,11,4,2,0,0,18,11,0,7,0,0,6,4,0,0,0,1,2,3,5,2,1,4,0,0,1,5.65,0,5,6,60
448,0,0,5,0,5,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.764705882352941,0,2,2,17
449,0,0,16,0,10,0,0,0,2,20,1,0,1,0,0,3,0,0,0,0,0,3,4,0,2,1,0,0,0,0,6.090909090909091,0,2,6,33
450,4,0,5,0,2,2,0,0,0,9,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,3,0,0,0,5.071428571428571,0,1,3,14
451,2,1,27,1,25,8,0,1,2,33,3,0,8,0,0,6,5,0,0,0,3,5,6,3,2,2,8,1,0,1,6.012658227848101,0,1,10,79
452,8,1,9,0,7,0,0,0,3,18,0,0,4,0,0,5,2,0,0,0,3,7,1,2,0,1,1,2,0,0,5.794117647058823,0,0,3,34
453,1,0,9,0,11,0,0,1,3,16,4,0,1,0,0,5,0,0,1,0,0,4,1,3,0,1,2,0,0,0,5.885714285714286,0,3,5,35
454,2,1,20,0,22,7,1,0,1,30,12,0,4,0,0,19,8,0,0,1,6,4,10,11,6,0,9,0,0,3,5.536363636363636,0,4,12,110
455,1,0,4,0,7,0,0,0,2,7,3,0,0,0,0,6,1,0,0,1,2,4,2,0,0,1,0,0,0,0,3.909090909090909,0,1,2,22
456,5,0,20,0,25,11,0,1,0,32,7,0,8,0,0,19,15,1,0,2,10,5,19,6,6,3,2,1,1,3,5.557522123893805,1,4,14,113
457,3,0,15,0,13,3,0,1,0,20,6,0,5,0,0,5,4,0,0,1,0,1,1,2,0,0,6,1,0,3,5.8478260869565215,0,4,6,46
458,4,1,13,0,13,7,0,0,1,34,9,0,6,0,0,13,12,0,0,1,3,7,8,3,7,2,7,1,0,1,5.654545454545454,1,6,16,110
459,2,0,10,0,9,3,0,0,3,13,0,0,1,0,0,3,1,0,0,1,2,5,0,1,2,0,2,0,0,0,5.228571428571429,0,2,5,35
460,2,0,9,0,8,2,0,0,0,18,7,0,2,0,0,7,1,0,0,0,1,1,4,4,0,1,4,0,0,0,5.816326530612245,0,7,9,49
461,4,0,13,0,14,1,1,0,1,26,9,0,4,0,0,13,12,0,0,1,5,7,4,8,3,0,10,0,0,0,5.283950617283951,0,8,13,81
462,3,0,10,0,8,7,0,0,0,12,4,0,3,0,0,7,9,0,0,0,3,3,4,2,2,0,5,1,0,1,5.5576923076923075,0,3,5,52
463,1,0,18,0,12,9,0,0,0,29,7,0,3,0,0,12,6,0,0,0,3,4,4,2,6,1,2,0,0,1,6.0256410256410255,0,6,7,78
464,2,0,8,0,8,0,0,0,1,15,0,0,1,0,0,9,1,0,0,1,2,1,1,5,0,5,2,1,0,1,5.051282051282051,0,0,4,39
465,5,0,14,0,12,11,0,0,2,14,9,0,6,0,0,6,3,0,0,0,1,3,2,3,1,2,8,0,0,0,5.507692307692308,0,1,7,65
466,5,0,19,0,16,4,2,0,2,22,5,0,5,0,0,12,3,0,0,0,7,7,13,7,3,0,0,0,0,3,5.53030303030303,1,4,9,66
467,4,0,22,0,14,8,1,0,1,33,7,0,11,1,0,6,6,0,0,1,2,3,11,5,4,2,5,1,0,0,5.717391304347826,0,13,9,92
468,2,0,13,1,9,4,0,0,1,17,13,0,2,0,0,10,3,0,0,0,2,3,9,1,1,1,2,0,0,1,5.326530612244898,0,3,7,49
469,2,0,29,0,20,8,2,0,0,39,2,0,5,0,0,9,5,1,0,1,4,3,5,3,5,2,10,2,0,2,6.145833333333333,2,2,12,96
470,4,0,21,0,24,9,0,2,1,28,6,0,8,0,0,12,6,0,0,0,5,5,6,3,6,2,8,2,0,0,5.736263736263736,2,12,12,91
471,7,0,9,1,16,3,0,1,3,14,11,0,8,0,0,11,2,0,0,0,3,6,0,3,0,4,8,3,0,1,5.678571428571429,3,3,6,56
472,5,0,17,0,21,9,0,0,4,29,2,0,6,0,0,20,17,1,0,0,3,8,18,5,7,0,0,1,1,1,5.696969696969697,2,2,12,99
473,3,1,17,0,12,5,0,0,0,19,0,0,6,0,0,13,8,0,0,1,2,2,7,3,2,4,6,1,0,2,5.416666666666667,0,3,8,60
474,6,0,33,0,20,15,0,0,0,41,6,0,13,0,0,5,8,1,2,1,5,2,1,5,4,2,9,4,1,1,6.704761904761905,4,4,8,105
475,3,0,9,0,7,2,0,0,2,12,3,0,3,0,0,2,1,0,0,0,0,3,0,1,0,0,2,0,0,1,6.379310344827586,0,2,6,29
476,9,0,25,0,21,9,2,0,2,28,12,0,4,0,0,9,11,1,0,1,3,9,11,5,8,0,4,1,0,1,5.47191011235955,2,3,9,89
477,1,1,5,0,5,0,0,0,0,5,0,0,2,0,0,1,2,0,0,0,2,2,0,2,1,0,3,0,1,1,5.857142857142857,1,0,1,14
478,2,0,21,0,22,5,0,0,2,28,1,0,7,0,0,12,8,1,0,1,5,6,6,3,2,1,1,0,0,0,6.173913043478261,0,8,6,69
479,0,0,12,0,13,2,0,0,0,18,8,0,2,0,0,2,2,0,0,0,1,0,3,2,0,1,3,0,0,1,5.829268292682927,0,3,3,41
480,2,0,17,0,13,6,0,0,0,22,2,0,4,0,0,10,4,0,0,0,0,1,11,3,3,2,2,3,0,0,5.721311475409836,1,4,8,61
481,2,0,9,0,15,3,1,0,0,14,1,0,4,0,0,14,2,0,0,1,2,0,8,1,2,4,0,0,0,4,5.066666666666666,0,4,6,45
482,2,1,13,0,14,3,0,0,1,11,2,0,3,0,0,11,3,0,0,1,3,4,10,2,2,0,1,0,0,2,5.488372093023256,0,1,7,43
483,1,0,11,0,9,2,0,0,1,13,10,0,4,0,0,3,3,0,0,1,2,3,5,2,0,0,1,0,0,0,6.125,0,2,8,48
484,13,2,23,0,13,6,0,1,5,35,4,0,5,0,0,39,10,0,0,4,10,14,19,3,7,2,0,0,0,3,5.3418803418803416,1,2,14,117
485,1,0,6,0,7,1,0,0,2,15,3,0,2,0,0,1,2,0,0,0,2,4,3,2,1,0,2,0,0,0,6.096774193548387,0,4,8,31
486,3,0,9,1,12,3,0,0,1,13,3,0,4,0,0,5,6,0,0,1,0,1,1,1,1,0,8,0,0,1,5.125,0,1,5,40
487,5,2,23,0,25,10,1,0,3,42,5,0,6,0,0,27,14,0,0,1,4,7,4,2,4,2,15,0,0,3,5.161290322580645,1,3,13,124
488,1,0,2,0,2,2,0,0,1,5,0,0,2,0,0,2,2,0,0,0,0,1,1,0,1,3,1,0,0,0,4.555555555555555,0,3,3,18
489,2,0,14,0,18,2,0,1,1,20,4,0,4,1,0,11,1,0,0,0,2,3,5,6,3,0,2,0,0,0,5.886792452830188,0,2,6,53
490,4,1,18,0,21,6,1,0,2,24,1,0,4,0,0,8,5,0,0,1,2,2,2,3,5,3,6,0,0,1,5.53125,0,2,7,64
491,1,0,6,0,7,3,0,0,0,10,0,0,2,0,0,4,2,0,0,0,0,0,3,2,0,0,0,0,0,0,5.086956521739131,0,1,3,23
492,5,0,13,0,15,8,1,0,3,22,14,0,6,0,0,11,3,0,0,1,1,3,3,2,4,4,4,0,0,0,5.95945945945946,0,6,9,74
493,2,0,7,0,6,2,0,0,2,11,1,0,3,0,0,5,5,0,0,0,1,2,1,0,0,0,3,0,0,0,4.9655172413793105,0,0,6,29
494,4,0,28,1,19,9,0,0,3,35,10,0,4,1,0,17,13,0,0,4,5,7,8,3,6,2,7,2,0,1,5.445454545454545,2,2,13,110
495,2,0,5,0,5,6,0,0,3,14,4,0,4,0,0,3,2,0,0,0,3,5,1,0,2,3,2,1,0,0,5.512195121951219,1,1,7,41
496,6,3,29,0,26,8,0,0,2,42,2,0,10,0,0,17,6,0,0,4,7,5,18,4,4,2,1,1,0,3,5.076190476190476,1,3,11,105
497,9,0,13,0,4,7,0,0,0,15,2,0,7,0,0,5,1,0,0,0,0,1,0,3,2,3,13,0,0,6,5.980769230769231,1,2,6,52
498,6,1,25,0,26,11,0,1,1,43,18,0,4,0,0,13,12,0,0,1,11,8,10,4,2,1,9,0,0,2,5.677966101694915,1,5,11,118
499,0,0,5,0,4,1,1,1,4,11,1,0,1,0,0,2,0,2,0,0,2,5,0,1,0,1,1,1,0,0,5.708333333333333,0,2,5,24
500,3,0,23,1,20,10,3,0,3,31,4,0,8,0,0,17,14,0,0,3,2,7,10,5,4,5,3,2,0,0,5.96,2,2,10,100
501,2,0,3,0,0,4,0,0,0,4,0,0,1,0,0,2,6,0,0,0,0,0,3,0,2,0,0,0,0,0,5.6875,0,3,4,16
502,0,0,5,0,4,2,0,0,0,6,7,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.1,0,2,2,20
503,1,0,5,0,2,2,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6.444444444444445,0,1,1,9
504,0,0,5,0,9,1,0,1,1,9,2,0,2,0,0,6,3,0,0,0,1,2,0,1,2,1,4,1,0,0,5.0625,1,1,6,32
505,2,1,24,0,25,10,1,0,5,34,4,0,11,0,0,24,10,0,0,2,6,9,2,2,3,1,24,4,0,4,4.9914529914529915,3,4,12,117
506,10,1,22,2,23,8,0,1,4,41,3,0,6,0,0,11,5,0,0,0,4,8,9,3,2,1,0,0,0,0,5.820224719101123,0,5,6,89
507,13,0,17,0,16,6,2,0,1,24,6,0,6,0,0,21,11,1,0,3,6,7,2,6,3,1,17,0,0,1,4.980392156862745,0,7,12,102
508,4,0,12,0,6,3,0,0,0,14,1,0,4,0,0,2,2,0,0,0,1,1,5,1,3,1,3,1,0,0,5.7,0,0,5,40
509,3,0,9,1,11,7,0,0,1,12,3,0,7,0,0,8,5,0,0,1,4,5,8,3,1,3,5,1,0,0,5.052631578947368,0,3,8,57
510,0,0,11,0,10,1,0,0,0,9,1,0,4,0,0,4,0,0,0,0,0,0,5,0,0,4,2,1,1,0,4.833333333333333,1,3,4,24
511,7,2,12,1,13,1,0,1,2,17,3,0,4,0,0,13,3,0,0,0,3,8,4,1,3,6,4,0,1,0,5.0,1,6,4,55
512,4,0,15,0,15,4,0,0,1,19,2,0,2,0,0,10,3,0,0,0,1,3,3,2,1,3,8,0,2,2,5.017241379310345,2,2,6,58
513,1,0,4,0,4,1,0,0,0,3,10,0,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,6.333333333333333,0,4,4,21
514,6,0,27,1,23,7,0,0,0,40,13,0,8,0,0,14,4,0,0,0,4,4,6,7,1,1,10,1,0,3,5.801980198019802,0,11,12,101
515,4,0,19,0,18,8,0,0,3,28,17,0,6,0,0,14,5,0,0,0,4,4,13,2,4,0,2,0,0,0,5.912087912087912,0,3,10,91
516,7,0,17,0,20,9,0,1,2,27,1,0,8,0,0,25,12,0,0,0,7,9,21,5,1,3,2,1,1,4,4.876288659793815,2,2,7,97
517,2,1,19,0,11,2,0,0,2,19,11,0,1,0,0,5,1,0,0,0,2,2,2,2,1,3,5,0,0,1,5.625,0,2,5,48
518,3,0,28,0,24,7,1,0,6,35,15,0,7,0,0,12,9,3,0,1,3,8,6,2,7,1,5,2,0,0,6.019230769230769,1,3,10,104
519,1,3,18,0,19,6,0,1,2,17,2,0,7,0,0,14,13,1,0,3,2,5,12,1,3,8,0,1,0,0,5.358208955223881,0,4,10,67
520,6,0,21,0,17,8,0,1,0,27,3,0,3,0,0,11,9,1,0,1,5,4,16,4,3,0,5,0,0,1,6.0,0,7,9,85
521,0,0,10,0,9,3,0,2,1,14,0,0,2,0,0,6,9,1,0,0,0,1,1,3,2,0,6,0,0,0,5.2631578947368425,0,5,3,38
522,1,0,4,0,6,2,0,0,0,7,3,0,2,0,0,3,2,0,0,0,2,1,3,0,2,0,0,0,0,0,5.458333333333333,0,2,3,24
523,3,1,22,0,11,9,0,0,1,21,8,0,6,0,0,3,9,0,0,0,4,3,0,2,3,4,12,0,0,1,5.961538461538462,1,3,10,78
524,1,0,5,0,5,0,0,0,0,6,1,0,3,0,0,3,1,0,0,0,1,1,0,0,2,0,2,0,0,0,5.875,0,0,2,16
525,4,0,10,0,9,4,0,0,0,20,2,0,3,0,0,7,6,1,0,0,2,2,3,1,3,2,1,1,0,0,5.46,0,4,5,50
526,4,0,22,0,20,7,1,2,2,24,16,0,15,0,0,7,5,0,0,0,3,7,6,2,5,1,1,0,0,0,6.141304347826087,0,7,9,92
527,3,0,6,0,5,1,3,1,0,11,1,0,3,0,0,12,3,0,0,0,4,4,7,3,0,0,1,0,0,0,5.378378378378378,0,1,5,37
528,0,0,5,0,1,0,0,0,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6.769230769230769,0,0,3,13
529,3,0,10,0,8,7,0,0,2,16,1,0,2,0,0,8,5,0,0,0,3,3,2,1,4,1,6,0,0,0,5.565217391304348,0,0,7,46
530,5,0,22,0,24,10,0,0,2,34,14,0,5,0,0,16,12,0,0,0,6,6,21,8,6,0,0,1,0,0,6.0344827586206895,0,11,12,116
531,8,1,18,0,22,9,0,0,4,23,8,0,14,0,0,11,7,2,0,2,0,4,6,2,4,2,3,1,0,0,5.3478260869565215,0,1,10,92
