,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,sentenceNumber,wordNumber
353,20,3,43,2,50,27,2,0,23,62,12,0,34,0,0,53,47,1,0,2,10,36,2,11,3,31,10,5,4,7,5.546816479400749,10,9,31,267
354,18,0,55,1,65,30,7,0,7,87,18,1,35,0,0,35,25,2,0,0,8,19,4,12,10,23,8,3,1,1,6.041509433962264,1,18,31,265
355,14,2,20,8,41,14,5,0,6,35,10,0,41,0,0,12,11,0,0,0,14,16,1,8,5,15,8,2,4,6,5.819875776397516,7,13,11,161
356,8,1,30,1,49,18,1,1,7,53,11,1,21,0,0,48,22,0,0,2,17,26,6,8,1,21,8,1,1,4,5.065116279069767,1,15,23,215
357,29,4,65,2,67,29,3,2,25,110,7,2,48,0,0,49,38,1,1,4,28,57,8,9,10,30,16,4,2,5,5.452247191011236,3,18,34,356
358,20,1,23,3,46,12,6,1,12,74,10,0,24,0,0,58,28,1,0,2,16,29,2,13,4,25,5,1,0,7,5.331896551724138,0,16,19,232
359,17,0,18,0,28,11,4,0,8,59,11,0,20,0,0,41,22,1,0,1,10,22,3,8,0,20,4,2,0,2,5.696132596685083,1,22,13,181
360,17,3,34,0,51,20,2,3,15,72,15,2,36,0,0,42,19,2,0,0,27,43,5,3,6,20,12,1,0,4,6.114814814814815,2,17,35,270
361,15,0,31,1,31,11,4,0,6,46,12,0,20,0,0,25,9,4,0,0,11,15,1,14,5,14,13,1,2,5,5.910256410256411,6,7,18,156
362,10,2,34,0,43,23,0,0,7,61,33,0,34,0,0,34,41,0,0,1,26,30,8,17,4,24,18,2,4,4,5.652631578947369,4,34,33,285
363,16,4,32,1,49,26,3,4,6,51,32,0,52,0,0,24,19,3,1,1,6,14,4,6,8,17,23,2,0,5,6.515625,3,36,30,256
364,21,6,45,2,59,21,3,0,9,85,31,3,52,0,0,32,22,2,0,2,19,31,4,8,11,32,19,4,3,3,6.053333333333334,4,40,38,300
365,17,1,23,2,39,20,2,0,3,64,11,0,46,0,0,33,21,0,1,3,16,21,1,3,1,21,13,2,1,2,5.495575221238938,1,15,27,226
366,16,1,50,0,60,24,1,1,9,92,11,0,28,0,0,49,23,8,0,1,17,22,0,16,6,24,14,2,2,5,5.810909090909091,4,21,26,275
367,6,1,26,0,38,14,0,1,9,43,7,0,20,0,0,38,16,0,0,4,14,21,7,2,5,14,6,2,0,3,5.295180722891566,0,7,21,166
368,11,2,20,0,30,14,1,0,10,41,11,0,18,0,0,43,12,0,0,1,9,20,0,3,1,28,4,0,2,2,5.315789473684211,3,9,14,152
369,8,1,32,0,51,21,2,0,5,49,10,0,55,0,0,31,12,2,0,2,8,12,4,7,2,32,17,4,0,13,6.067961165048544,8,11,21,206
370,15,0,34,1,39,18,2,0,14,47,11,1,33,0,0,19,7,1,0,0,10,27,1,4,4,17,4,0,1,3,5.528409090909091,1,15,15,176
371,12,1,35,0,46,21,1,0,24,61,13,0,31,0,0,15,18,0,0,2,5,27,1,7,2,8,6,3,0,6,5.334841628959276,1,14,25,221
372,13,1,24,2,51,21,1,0,9,50,11,3,55,0,0,30,27,4,0,2,17,19,0,14,14,30,11,3,1,4,5.5702127659574465,4,34,30,235
373,16,0,34,0,49,17,3,1,11,67,38,0,40,0,1,30,12,0,0,0,14,25,3,8,6,16,13,3,4,3,6.0627450980392155,6,37,24,255
374,8,0,20,0,25,13,0,1,10,44,22,0,14,0,2,29,23,0,0,2,7,21,8,5,6,12,5,0,1,2,5.401129943502825,1,27,19,177
375,10,1,34,0,47,25,1,0,9,70,35,0,44,0,0,22,19,0,0,0,11,17,0,17,10,15,11,0,0,2,6.481617647058823,0,29,27,272
376,13,1,20,1,33,14,2,1,2,43,8,0,31,0,0,33,16,2,0,2,11,16,2,6,3,19,9,0,1,1,5.354838709677419,1,13,15,155
377,5,0,14,0,12,5,0,0,7,28,5,0,6,0,0,22,10,0,0,3,9,14,0,9,2,8,1,0,0,1,5.0,0,5,11,87
378,5,0,21,0,29,9,2,1,5,38,19,0,34,0,0,21,9,4,1,0,11,20,0,2,3,15,9,4,3,0,5.898809523809524,2,19,24,168
379,10,0,9,1,13,13,2,1,3,14,4,0,14,0,0,21,17,3,0,1,4,5,1,5,1,12,4,1,0,1,5.010869565217392,0,8,11,92
380,14,2,22,2,28,19,1,0,9,45,11,2,30,0,0,26,9,0,1,1,12,21,3,7,9,22,10,0,2,4,5.590163934426229,3,19,22,183
381,7,0,26,1,32,7,1,0,5,34,4,0,24,0,0,20,9,2,0,0,13,11,1,6,3,18,9,0,0,4,5.435714285714286,4,11,12,140
382,12,1,37,3,63,32,0,0,14,60,23,0,34,0,0,32,29,0,0,3,9,23,3,16,1,20,14,4,1,3,5.929166666666666,4,19,26,240
383,11,2,36,0,43,9,2,0,4,52,8,0,35,0,0,34,26,1,0,1,10,13,0,15,5,25,11,1,0,6,5.904494382022472,1,9,16,178
384,16,0,24,1,37,16,0,1,10,47,20,0,58,0,0,34,16,0,0,1,10,26,3,1,3,44,3,2,4,0,5.815789473684211,2,22,28,228
385,10,3,14,0,27,11,0,1,1,30,1,0,18,0,0,19,6,0,0,0,5,6,1,6,1,14,9,1,0,1,5.887755102040816,0,4,8,98
386,26,1,37,1,42,14,0,5,19,51,12,0,43,0,0,43,37,0,3,7,21,36,0,4,4,20,11,1,4,2,5.4541832669322705,5,13,23,251
387,12,0,22,5,37,7,2,0,3,46,7,0,24,0,0,17,13,0,0,3,13,14,4,5,8,15,2,2,1,2,5.609929078014185,1,14,18,141
388,19,1,31,0,72,15,2,0,4,66,18,0,26,0,0,49,33,1,0,4,17,28,2,23,5,31,9,4,0,6,5.540322580645161,2,14,28,248
389,15,0,22,1,40,8,3,3,7,40,20,0,28,0,0,25,17,0,0,2,3,10,0,6,1,21,3,1,3,1,5.147435897435898,3,17,24,156
390,16,0,19,0,31,15,2,0,5,47,12,0,7,0,1,35,13,1,0,5,17,29,2,2,2,29,5,0,3,4,5.037037037037037,4,23,11,135
391,11,0,23,2,30,19,0,1,7,41,13,0,25,0,0,23,7,0,0,0,7,13,0,2,3,11,14,3,1,1,5.923076923076923,2,13,18,143
392,24,1,26,0,29,16,2,0,5,61,16,1,25,0,1,31,20,1,0,3,12,15,10,5,6,9,14,2,0,1,6.144278606965174,0,20,26,201
393,4,1,15,0,16,8,0,0,0,28,5,0,9,0,0,14,11,1,0,1,5,5,1,7,1,18,8,0,2,4,5.20952380952381,3,11,7,105
394,12,2,32,1,38,20,3,1,7,53,17,0,24,0,0,32,25,0,1,3,16,19,1,9,5,26,11,0,3,2,5.66,3,37,20,200
395,13,0,29,2,46,20,8,1,3,67,73,0,21,0,0,26,14,2,0,3,15,15,7,8,5,16,12,3,3,3,5.86328125,5,82,25,256
396,10,0,38,0,59,26,3,0,11,68,20,0,51,0,0,42,23,2,0,1,19,31,3,6,11,34,13,2,5,2,5.948717948717949,7,17,30,273
397,17,0,30,0,47,15,1,2,7,53,16,2,29,0,1,35,27,0,0,2,13,21,1,7,1,23,9,1,1,1,5.49537037037037,1,14,20,216
398,7,2,20,0,36,7,0,1,4,46,11,0,20,0,0,29,16,0,0,4,9,16,4,6,0,19,0,0,1,2,4.776315789473684,1,12,11,152
399,29,7,31,0,32,24,2,0,9,67,24,0,18,0,0,64,22,0,0,1,15,28,9,13,1,38,8,1,1,10,4.845528455284553,1,42,17,246
400,10,3,17,1,30,19,3,0,5,29,7,0,30,0,0,22,4,1,0,0,6,14,1,5,1,22,1,0,1,0,5.746268656716418,1,8,8,134
401,17,3,36,3,59,25,3,1,6,77,32,0,48,0,0,62,36,0,0,2,18,29,9,18,11,26,18,1,5,2,6.128205128205129,4,29,34,312
402,19,2,37,0,55,22,3,2,10,76,33,0,34,0,0,45,26,1,0,4,11,32,4,10,16,25,10,0,2,1,5.510135135135135,2,31,46,296
403,22,2,38,2,54,14,1,1,9,86,17,0,27,0,0,49,22,0,1,2,5,17,6,17,3,25,13,1,3,4,5.676348547717843,5,21,23,241
404,16,0,19,0,22,12,0,0,4,36,5,0,11,0,0,23,12,0,0,2,11,20,0,9,2,14,2,0,1,0,5.201754385964913,1,17,11,114
405,19,3,36,1,53,32,3,2,9,69,12,1,52,0,0,47,26,0,0,3,18,25,8,14,4,31,6,2,2,2,5.703448275862069,3,16,26,290
406,7,1,20,0,32,6,0,0,7,35,3,0,14,0,0,32,10,1,0,1,10,17,1,3,1,21,6,1,0,2,4.809160305343512,1,10,15,131
407,20,2,31,1,31,17,2,0,6,60,18,0,38,0,0,28,15,0,1,0,15,30,1,5,7,32,10,1,2,6,5.926724137931035,5,19,25,232
408,9,1,43,2,43,12,1,0,12,60,27,0,27,0,0,31,17,0,1,2,13,24,3,6,2,20,12,1,2,9,5.941747572815534,2,35,25,206
409,7,0,16,3,23,11,1,0,6,25,9,0,22,0,1,32,14,0,0,0,9,17,1,2,1,26,9,1,6,0,5.385185185185185,7,11,13,135
410,14,1,27,0,47,23,1,0,10,59,11,3,52,0,0,24,11,2,1,4,9,20,1,4,0,21,17,2,5,2,6.0476190476190474,9,19,26,210
411,8,0,20,0,37,15,1,0,4,59,23,0,25,0,0,21,13,0,0,1,14,19,0,6,2,16,10,1,1,2,5.812865497076023,2,27,18,171
412,19,2,28,0,38,4,2,0,2,49,27,1,16,0,0,45,15,2,0,1,9,8,3,8,1,25,6,0,1,2,5.437125748502994,1,23,21,167
413,13,2,42,3,81,27,4,0,10,66,22,1,33,0,0,28,28,0,0,1,10,20,7,6,14,20,12,2,5,4,6.326530612244898,6,23,22,245
414,22,2,37,1,50,23,0,1,21,87,23,2,42,0,1,51,45,0,2,4,15,39,5,15,3,28,11,3,2,4,5.845901639344262,3,35,34,305
415,21,3,29,0,47,18,0,0,7,66,34,1,37,0,0,18,20,0,1,0,14,19,1,5,4,18,19,3,0,1,6.071129707112971,1,34,24,239
416,11,1,34,2,56,25,1,2,10,53,19,0,29,0,1,48,17,1,1,5,15,22,0,1,8,25,8,4,2,3,5.691629955947136,3,13,17,227
417,11,0,27,1,44,12,1,1,5,38,5,0,26,0,1,24,6,0,1,2,8,11,0,17,1,24,7,4,0,0,5.9393939393939394,2,3,15,132
418,6,0,15,1,26,6,2,0,9,32,11,0,15,0,0,39,17,1,0,0,14,18,13,1,2,18,4,3,2,1,5.197368421052632,2,5,20,152
419,17,4,51,1,74,36,1,2,10,90,19,0,39,0,0,39,34,1,1,4,22,28,5,20,15,28,15,1,1,2,6.00625,3,20,34,320
420,10,3,17,1,28,22,2,1,5,40,2,0,27,0,0,8,16,4,0,0,5,8,1,6,6,13,5,3,0,2,6.442857142857143,0,13,12,140
421,5,2,11,0,43,13,7,0,15,36,7,0,18,0,0,57,2,1,0,1,5,24,2,0,0,30,9,2,1,5,5.451219512195122,2,22,21,164
422,23,4,23,3,49,8,2,0,18,51,3,0,16,0,0,40,14,3,0,4,8,26,3,6,4,15,10,2,2,0,4.9222222222222225,2,25,10,180
423,26,5,55,2,74,34,2,1,7,91,32,0,57,0,0,63,33,1,0,1,14,27,7,5,4,45,10,9,0,5,5.541916167664671,3,38,37,334
424,11,3,25,0,40,18,2,0,9,56,31,0,21,0,0,47,21,0,0,3,14,20,2,4,1,27,4,0,2,4,5.654545454545454,3,27,24,220
425,0,0,10,1,6,3,0,0,1,13,2,0,7,0,0,12,6,0,0,0,11,7,2,5,1,6,0,0,0,0,5.264150943396227,0,4,7,53
426,20,3,40,2,47,12,1,2,8,60,13,0,25,0,0,44,41,1,2,5,17,28,4,4,5,37,13,2,2,6,4.973799126637554,6,38,20,229
427,12,1,28,2,42,17,4,0,11,66,14,0,50,0,0,20,20,1,0,3,27,35,3,9,4,19,12,4,0,0,5.352,0,20,22,250
428,13,0,24,1,37,21,1,1,7,48,13,0,37,0,0,24,11,0,0,2,14,22,3,9,1,18,0,4,0,5,5.826815642458101,2,20,18,179
429,31,0,27,0,38,13,0,1,4,52,16,1,16,0,0,48,17,0,0,5,15,24,10,11,5,28,6,1,3,5,5.389221556886228,3,15,16,167
430,5,0,10,1,27,15,4,0,6,37,21,0,35,0,0,13,14,0,0,0,10,14,1,9,2,19,6,2,1,1,6.567251461988304,1,23,24,171
431,32,3,51,0,58,38,3,3,20,79,27,0,60,0,1,19,41,3,0,4,22,44,13,6,8,24,7,2,5,0,5.962536023054755,5,22,22,347
432,17,7,50,0,67,34,3,3,7,99,42,0,45,0,0,41,17,0,1,2,21,34,4,13,6,33,22,7,4,2,5.973837209302325,5,32,30,344
433,11,0,11,1,19,7,0,0,4,26,19,0,12,0,0,19,5,0,0,0,1,5,2,7,1,12,3,0,1,2,5.8125,3,17,17,96
434,22,1,40,1,53,37,1,2,9,72,13,2,44,0,1,36,33,2,1,0,13,24,10,5,6,32,5,0,7,2,5.775800711743773,7,20,27,281
435,16,2,43,0,50,29,0,0,5,79,23,1,34,0,0,12,19,0,0,1,12,20,1,6,11,13,10,3,0,0,6.4033613445378155,0,25,21,238
436,3,1,14,1,20,3,2,0,11,16,6,0,14,0,0,19,5,0,0,5,10,21,0,2,2,10,3,0,0,2,4.934782608695652,1,5,10,92
437,5,0,21,0,40,17,0,0,7,55,25,0,35,0,0,30,19,1,0,2,10,15,8,10,4,24,9,0,0,8,5.927536231884058,0,28,29,207
438,18,1,38,1,50,26,1,0,15,61,9,0,24,0,1,40,24,0,0,1,26,45,1,7,4,23,10,1,3,5,5.0562770562770565,4,13,28,231
439,21,1,47,3,46,25,2,1,11,73,14,0,24,0,0,31,17,4,0,1,17,24,1,6,6,16,21,1,3,1,5.729957805907173,3,10,29,237
440,20,1,28,0,49,29,0,0,7,66,29,0,45,0,0,32,27,1,0,7,17,21,6,18,6,30,8,1,0,2,5.850574712643678,1,29,29,261
441,14,2,32,1,53,17,2,0,11,73,18,0,37,0,1,49,9,0,0,1,12,21,0,11,2,29,12,3,0,7,5.806451612903226,6,19,31,248
442,9,1,28,1,42,18,2,0,3,68,25,0,23,0,0,34,11,2,0,0,9,12,3,9,8,18,15,2,0,0,5.93298969072165,0,38,28,194
443,9,0,33,4,34,13,5,1,13,48,6,0,19,0,0,28,14,3,0,3,20,31,3,10,4,12,9,3,0,2,5.516129032258065,3,6,24,186
444,5,1,19,1,26,16,0,0,8,33,21,0,21,0,0,33,16,1,0,0,10,13,3,2,2,17,5,5,1,1,5.4035087719298245,4,27,23,171
445,27,1,31,1,43,17,3,1,4,65,21,0,21,0,1,45,17,3,0,6,11,19,11,14,4,17,8,0,2,2,5.2272727272727275,3,21,30,220
446,27,1,34,1,41,22,1,0,12,62,5,0,24,0,0,38,26,0,0,3,10,22,2,16,4,21,10,0,2,0,5.456310679611651,1,9,23,206
447,20,2,37,2,49,16,4,3,15,74,26,0,36,0,1,53,28,0,0,3,25,36,4,8,8,32,7,2,0,1,5.578947368421052,1,35,22,285
448,7,0,20,0,18,4,4,0,6,36,6,0,19,0,0,15,13,0,0,0,10,14,2,2,2,9,12,1,0,1,5.610169491525424,1,9,14,118
449,3,3,11,2,22,7,0,1,6,25,8,0,10,0,0,15,4,0,0,1,5,10,0,2,0,11,0,1,1,0,4.728395061728395,1,15,8,81
450,13,0,24,0,23,17,6,0,10,53,8,0,19,0,0,22,16,1,0,3,11,19,1,8,3,15,9,1,0,4,5.7604790419161676,2,6,21,167
451,21,0,41,0,66,29,1,3,11,91,9,0,36,0,0,35,18,0,0,2,27,33,2,16,10,17,13,3,1,2,6.688405797101449,2,13,24,276
452,17,3,50,0,73,37,5,3,6,81,41,0,71,0,0,21,25,1,0,3,7,14,12,21,12,21,17,2,4,1,6.198813056379822,5,52,38,337
453,23,3,46,1,68,35,4,3,11,104,23,0,50,0,0,25,39,2,1,1,18,28,1,12,13,27,22,7,6,4,6.279538904899136,11,37,35,347
454,11,1,24,2,29,17,1,0,4,50,8,2,31,0,0,27,18,4,0,3,15,20,0,10,2,24,6,1,2,4,5.654054054054054,3,13,25,185
455,6,0,23,2,44,11,3,3,4,45,17,0,32,0,0,46,21,1,1,1,13,21,3,7,4,27,9,2,3,9,5.368421052631579,5,20,21,190
456,8,1,44,1,46,32,1,0,10,59,23,0,39,0,0,19,19,1,0,2,20,25,5,8,3,16,16,2,2,4,6.373949579831932,5,30,17,238
457,2,1,24,0,31,11,0,0,14,32,16,0,5,0,0,20,13,0,1,1,5,18,0,5,0,11,6,0,0,2,5.346774193548387,0,21,16,124
458,34,0,58,0,67,36,3,0,32,78,35,1,56,0,0,43,27,3,0,4,30,59,1,9,5,19,11,8,5,2,6.005714285714285,6,32,36,350
459,10,1,42,0,49,26,0,1,1,69,22,1,24,0,0,55,25,0,0,2,17,12,16,13,7,24,14,1,7,3,5.661157024793388,5,34,26,242
460,12,0,24,2,43,16,3,1,5,48,26,0,53,1,0,19,20,1,0,0,17,24,12,6,7,11,7,4,3,4,6.260869565217392,4,23,21,230
461,34,1,24,0,44,17,3,0,13,74,10,0,32,0,0,73,19,3,0,2,16,25,17,4,3,26,15,0,4,7,5.38996138996139,5,11,26,259
462,25,1,20,0,41,17,0,0,20,52,10,1,25,0,1,38,11,0,0,4,8,32,1,5,0,24,4,0,1,0,5.297029702970297,1,17,15,202
463,14,1,26,0,36,18,5,0,5,52,22,0,27,0,0,24,12,0,0,0,5,12,6,13,3,16,4,1,1,3,6.105820105820106,1,17,23,189
464,11,0,28,1,41,24,2,1,12,51,12,0,45,0,0,36,17,0,1,0,14,31,2,1,0,28,14,1,1,3,5.617647058823529,1,10,35,238
465,24,5,64,3,58,30,1,0,5,98,12,0,37,0,0,53,28,6,0,0,21,29,1,9,10,25,27,2,10,2,5.642857142857143,10,19,37,308
466,27,2,45,0,69,26,2,2,3,80,61,1,33,0,0,66,26,0,0,9,20,16,25,9,11,30,19,0,4,3,5.8923512747875355,3,82,46,353
467,17,1,31,1,31,20,2,1,8,42,9,0,24,0,0,33,14,3,0,2,13,15,1,6,2,24,5,2,7,4,5.317365269461078,10,12,21,167
468,8,2,34,1,36,17,2,0,10,47,6,0,18,0,0,35,19,1,0,0,11,20,2,6,2,17,12,1,0,2,5.455555555555556,1,16,24,180
469,26,5,28,0,38,24,0,2,3,42,16,0,18,0,0,43,22,1,0,3,9,12,16,10,4,13,7,2,3,7,5.4860335195530725,8,24,10,179
470,29,2,34,1,28,19,2,0,3,47,9,1,42,0,0,25,13,4,0,8,13,13,3,36,7,25,8,0,2,4,5.691244239631336,2,28,19,217
471,13,1,26,0,33,18,1,0,6,28,27,0,29,0,0,29,18,1,0,0,3,11,3,1,2,25,9,1,1,6,5.371951219512195,4,38,19,164
472,5,1,5,1,28,10,0,0,5,29,5,0,8,0,0,29,13,0,0,3,4,14,1,3,1,11,3,0,0,1,5.126315789473685,0,6,11,95
473,25,0,32,4,47,24,3,0,8,71,6,0,35,0,0,37,16,0,0,1,16,25,2,11,0,27,9,3,2,4,5.991266375545852,4,14,28,229
474,12,0,44,0,48,8,1,2,2,83,28,0,26,0,0,38,12,0,0,4,18,16,5,14,0,28,9,1,2,10,6.027397260273973,3,19,26,219
475,6,1,21,0,20,5,0,1,4,25,9,0,17,0,0,16,3,0,0,2,3,6,0,6,1,7,7,1,1,0,5.723404255319149,1,12,11,94
476,35,6,66,5,98,30,3,1,25,122,5,0,23,0,0,112,55,2,0,0,28,57,4,8,6,57,23,5,12,6,5.108635097493036,16,59,16,359
477,9,1,9,0,25,15,0,2,8,11,36,0,17,0,0,13,3,0,0,0,11,16,2,1,3,6,5,2,0,2,5.390243902439025,1,23,18,123
478,15,1,27,1,33,16,3,0,7,47,11,0,29,0,0,45,30,1,1,2,8,18,9,8,6,28,6,3,3,8,5.1395348837209305,5,20,16,215
479,14,0,13,0,26,5,1,1,6,32,14,0,15,0,0,15,13,0,1,2,9,16,0,7,4,13,2,1,3,0,5.327868852459017,3,16,10,122
480,7,0,9,3,15,12,0,0,0,16,7,0,15,0,0,3,1,1,0,0,2,3,0,5,1,4,6,1,0,1,5.880597014925373,0,5,7,67
481,4,0,18,0,25,18,0,0,6,34,7,0,20,0,0,20,7,0,0,0,4,14,2,0,1,21,4,2,0,2,5.390625,3,4,13,128
482,13,1,22,0,29,15,1,1,10,47,12,0,26,0,0,35,16,2,0,1,15,22,2,6,0,20,4,0,0,4,5.543352601156069,2,11,25,173
483,25,5,39,0,60,22,6,0,5,73,20,0,55,0,0,45,27,3,0,3,18,25,5,31,14,40,9,7,4,9,5.941358024691358,4,46,36,324
484,9,1,24,0,20,9,0,1,3,52,13,0,16,0,0,13,6,0,0,2,7,11,1,2,2,8,9,2,0,1,5.864,0,22,10,125
485,12,1,27,1,38,7,1,0,4,38,20,1,21,0,1,18,18,0,0,0,5,11,0,7,5,22,11,1,2,3,6.013986013986014,3,31,19,143
486,9,3,38,2,41,9,4,0,10,49,12,1,27,0,0,26,28,0,0,1,15,27,3,5,8,17,14,3,1,7,5.587064676616915,3,11,22,201
487,26,0,38,4,57,12,10,0,29,81,11,0,27,0,0,63,44,1,0,2,7,43,0,29,5,28,9,0,2,5,5.372759856630824,4,11,43,279
488,25,2,36,9,62,17,5,1,8,73,24,1,49,0,0,52,34,0,2,3,18,28,3,18,2,32,12,4,9,8,5.73021582733813,7,40,25,278
489,9,1,53,1,62,25,3,0,9,78,11,2,39,0,0,52,32,0,0,1,20,28,5,16,9,39,10,4,0,4,5.901459854014599,3,6,33,274
490,21,1,23,0,44,22,2,0,5,44,16,0,26,0,0,31,17,0,0,0,10,15,8,5,4,18,8,1,1,3,5.620689655172414,2,23,14,174
491,15,1,35,0,43,22,0,0,8,55,14,1,41,0,0,21,14,0,0,0,15,24,0,5,3,19,8,1,2,3,6.075,2,21,25,200
492,22,1,20,0,39,32,1,1,8,47,4,2,50,0,0,44,22,2,0,0,13,26,1,10,4,32,7,4,0,3,5.747787610619469,1,6,20,226
493,22,1,35,1,64,17,1,0,7,81,13,1,39,0,0,57,31,2,0,0,12,25,7,5,1,36,12,3,2,6,5.503731343283582,6,22,24,268
494,26,1,54,0,77,17,6,0,11,100,23,0,50,0,0,45,27,2,0,4,11,22,5,14,11,25,14,6,2,5,5.845659163987138,5,25,32,311
495,11,3,28,0,56,24,2,0,11,57,24,0,50,0,0,43,34,1,0,2,18,29,6,10,6,22,6,2,0,2,5.662962962962963,0,23,21,270
496,23,1,43,0,63,30,2,1,10,88,15,0,59,0,0,29,25,3,1,1,24,31,2,7,2,26,9,1,2,1,6.6824324324324325,3,20,29,296
497,17,2,53,0,55,31,8,3,13,68,12,2,50,0,0,41,35,1,0,5,12,32,0,12,4,34,11,2,1,2,5.641114982578397,1,7,26,287
498,12,3,24,1,37,8,2,1,6,46,23,1,31,0,0,39,22,0,0,2,8,15,5,13,5,26,6,2,0,7,5.7254901960784315,2,25,25,204
499,14,1,24,1,43,23,0,0,9,53,26,0,25,0,0,26,18,0,0,1,22,30,2,7,2,17,16,2,2,2,5.497607655502392,4,23,20,209
500,11,4,10,0,26,13,1,1,11,34,7,0,22,0,0,25,3,1,0,1,3,15,0,4,0,10,5,1,1,7,5.637795275590551,3,3,7,127
501,13,4,39,0,39,21,2,2,7,55,21,0,32,0,0,38,23,1,0,0,12,18,3,6,8,26,17,1,3,3,5.732456140350878,3,27,28,228
502,17,1,34,1,29,18,3,1,5,62,15,1,29,0,0,34,11,1,0,3,17,17,11,8,8,24,5,1,1,2,5.636363636363637,1,31,23,209
503,22,1,37,2,51,22,1,0,16,75,35,1,52,0,0,57,18,1,0,1,17,32,8,8,2,37,11,3,2,3,5.5588235294117645,3,22,51,306
504,5,1,35,0,21,15,0,0,3,38,8,0,22,0,0,18,7,0,0,0,12,13,0,0,1,27,4,0,0,2,5.6796875,0,12,17,128
505,11,2,18,1,36,14,4,0,4,36,10,1,11,0,0,35,20,0,0,1,8,18,3,7,2,13,3,0,0,2,5.409395973154362,0,5,20,149
506,6,0,3,0,10,11,1,0,5,13,5,0,15,0,0,16,9,1,0,0,7,11,0,4,0,3,2,1,0,1,6.455696202531645,1,7,8,79
507,25,4,47,4,76,49,0,2,17,146,15,0,31,0,0,48,33,2,0,2,11,34,13,9,5,22,20,1,7,3,5.268733850129199,8,24,54,387
508,12,1,22,0,43,18,1,0,17,52,8,2,14,0,0,58,16,1,0,4,10,28,2,5,0,31,3,0,2,5,5.190954773869347,6,8,18,199
509,27,2,67,0,71,31,8,2,16,97,50,0,55,0,0,52,29,3,0,4,17,34,12,6,17,25,24,3,2,4,6.07,3,58,45,400
510,16,3,29,3,36,14,0,3,9,62,20,0,19,0,0,40,8,0,0,0,20,26,3,5,4,14,8,0,2,1,5.753846153846154,3,14,23,195
511,8,1,27,0,18,6,4,0,6,49,14,0,11,0,0,38,4,0,0,1,11,14,3,4,1,15,13,0,0,1,5.0,0,24,27,153
512,11,0,35,0,40,22,1,2,11,66,20,0,30,0,1,19,15,5,0,0,18,28,2,7,3,21,6,0,0,0,6.2785388127853885,0,27,29,219
513,10,0,31,0,41,17,2,3,2,63,30,1,27,0,0,33,15,1,0,2,13,13,15,12,2,18,7,0,3,0,5.740196078431373,3,33,33,204
514,15,4,34,1,46,16,2,0,8,57,7,0,31,0,0,50,34,1,1,2,18,28,6,8,3,27,11,0,1,3,5.272357723577236,1,7,28,246
515,7,2,17,1,37,7,6,0,3,43,14,0,27,0,0,25,17,1,0,2,9,16,7,4,5,21,6,1,2,2,5.688888888888889,2,13,14,180
516,2,0,51,1,66,24,1,3,7,79,26,0,32,0,0,39,30,2,0,0,13,26,3,12,3,30,14,4,1,3,5.849624060150376,3,19,26,266
517,14,1,33,0,59,13,1,0,11,59,9,0,25,0,0,41,35,3,0,5,17,30,2,14,5,27,7,5,2,2,5.405,2,23,16,200
518,18,2,29,1,45,14,4,1,13,67,12,1,22,0,0,32,12,0,0,3,11,25,0,9,1,22,7,1,0,5,5.282828282828283,1,13,19,198
519,10,0,13,0,24,14,0,0,0,38,13,0,24,0,0,13,7,0,0,1,11,11,1,9,5,15,6,1,2,4,5.7555555555555555,3,15,10,135
520,12,0,19,1,35,13,0,1,0,45,21,0,12,0,0,29,15,0,0,2,8,11,0,4,1,35,7,0,1,2,5.609589041095891,0,17,20,146
521,19,1,32,1,44,28,3,1,8,49,17,1,44,0,0,55,29,2,0,0,10,26,0,9,8,39,14,1,2,4,5.69921875,2,23,40,256
522,14,0,26,0,29,14,2,0,13,58,10,1,39,0,0,41,10,0,0,1,16,26,2,3,4,21,9,2,1,1,5.320197044334975,2,12,21,203
523,17,1,11,1,20,3,0,0,6,29,2,0,22,0,0,24,7,0,0,1,11,17,2,1,0,17,4,1,2,6,5.160377358490566,2,8,9,106
524,24,4,26,0,52,23,2,1,10,65,10,2,41,0,0,43,29,0,0,2,14,22,8,16,5,25,5,2,3,3,5.290566037735849,5,6,25,265
525,11,1,14,1,26,12,4,0,12,45,13,0,16,0,0,38,14,0,0,0,4,19,2,1,0,7,11,1,0,4,5.25,0,19,10,148
526,26,0,17,0,39,18,5,1,11,55,18,0,45,0,0,23,23,2,0,2,6,23,1,5,8,21,4,2,5,0,6.255707762557078,4,16,21,219
527,6,1,27,1,41,10,0,0,8,27,11,0,30,0,0,15,20,2,0,0,5,13,1,12,1,17,5,1,1,1,5.733333333333333,1,15,21,135
528,10,0,19,1,30,16,1,2,3,42,22,0,24,0,0,25,19,0,0,1,12,17,7,11,1,9,4,0,0,2,5.801204819277109,0,14,19,166
529,9,5,28,0,37,15,7,0,1,40,17,0,17,0,0,25,14,0,0,1,14,13,13,2,0,13,14,2,0,4,5.259740259740259,3,12,15,154
530,13,0,28,0,29,25,2,0,12,58,19,0,21,0,0,39,17,0,0,5,19,29,2,5,5,20,12,1,1,3,5.7953488372093025,2,17,26,215
