,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,score,sentenceNumber,wordNumber
346,2,2,19,1,18,8,1,0,0,22,12,1,5,0,0,15,2,0,0,0,4,2,9,1,1,4,12,3,4,1,5.725,5,10,2,13,80
347,12,2,13,0,21,5,0,0,2,32,4,2,8,0,0,15,9,1,0,0,4,7,2,1,2,6,6,0,1,3,5.606741573033708,2,6,2,8,89
348,9,0,12,0,11,6,0,0,1,20,5,0,7,0,0,23,5,1,0,0,1,1,14,0,1,1,5,2,1,3,5.970149253731344,1,5,2,10,67
349,4,0,5,0,4,2,0,1,0,9,7,0,4,0,0,2,5,1,0,0,0,0,4,1,1,2,0,0,0,0,5.882352941176471,0,10,1,3,34
350,3,0,12,1,9,1,1,1,1,14,0,0,6,0,0,6,5,0,0,0,3,2,3,5,0,2,6,0,0,1,6.25,0,0,2,5,44
351,6,2,12,0,14,4,1,0,2,24,0,0,1,0,0,12,6,0,0,0,3,6,1,2,2,4,5,0,2,0,5.90566037735849,2,4,2,5,53
352,13,0,28,0,17,7,0,0,3,39,4,0,9,0,0,14,7,0,0,0,3,4,5,1,3,0,8,1,0,7,5.838709677419355,1,7,4,8,93
353,3,1,3,0,9,3,3,0,0,10,2,0,6,0,0,12,2,0,0,1,2,2,11,5,1,1,1,0,2,4,5.568181818181818,2,4,2,6,44
354,1,0,11,0,11,3,0,0,1,19,4,0,5,0,0,8,4,0,0,0,4,3,6,1,1,1,2,0,0,0,5.7,0,4,3,9,50
355,2,0,2,0,8,5,0,0,0,9,3,0,4,0,0,8,1,0,0,0,1,1,1,0,2,1,3,0,0,3,5.518518518518518,1,3,2,3,27
356,0,0,10,0,5,0,0,0,0,11,11,0,0,0,0,1,1,1,0,0,0,0,3,0,1,0,1,0,0,0,4.864864864864865,0,10,1,4,37
357,8,0,19,0,20,7,0,1,1,32,17,2,6,0,0,11,6,0,0,0,3,3,8,1,0,1,8,1,2,2,6.21978021978022,1,4,3,8,91
358,10,1,16,1,28,6,0,0,0,22,7,1,10,0,0,16,4,1,0,0,5,4,11,4,4,1,5,1,0,2,5.481012658227848,2,5,3,8,79
359,8,0,15,0,19,1,0,0,1,22,9,0,6,0,0,7,3,0,0,0,2,3,4,2,0,2,6,0,0,1,5.507692307692308,0,6,2,6,65
360,5,0,10,0,15,4,0,0,0,15,14,0,3,0,0,11,5,0,0,1,2,2,5,2,2,2,4,1,1,2,6.228070175438597,2,13,2,10,57
361,10,6,17,1,22,9,0,0,2,32,7,0,17,0,0,22,6,0,0,2,3,5,14,3,1,1,7,1,1,7,6.258928571428571,1,5,4,12,112
362,3,0,3,0,6,4,0,0,0,3,1,0,2,0,0,6,2,0,0,0,1,2,4,0,2,2,0,0,0,0,4.954545454545454,0,7,1,4,22
363,6,0,10,0,13,5,2,0,2,14,8,0,8,0,0,11,2,0,0,0,3,5,7,0,2,3,2,1,1,1,5.8545454545454545,3,8,1,5,55
364,6,0,8,0,16,8,0,0,2,19,5,0,5,0,0,24,10,1,0,0,1,4,7,1,4,4,8,0,1,2,5.381578947368421,1,4,3,11,76
365,3,0,5,0,7,4,0,0,1,7,5,0,1,0,0,6,2,0,0,0,1,1,1,1,0,1,4,0,1,0,5.433333333333334,1,8,1,4,30
366,2,0,11,0,11,8,0,0,2,14,3,0,4,0,0,14,8,0,0,1,0,3,3,1,1,2,9,0,1,2,5.781818181818182,1,3,2,8,55
367,3,0,11,0,13,4,0,0,1,16,9,0,6,0,0,12,3,0,0,0,1,1,4,3,2,2,3,2,0,1,5.653846153846154,2,8,2,5,52
368,3,0,5,0,2,5,0,0,0,5,2,0,2,0,0,4,0,0,0,0,1,2,2,1,0,0,5,0,0,1,5.409090909090909,0,3,2,5,22
369,4,0,17,0,12,5,1,1,2,18,5,0,11,0,0,15,4,0,0,0,5,6,15,2,1,0,2,2,1,0,6.164179104477612,2,3,2,12,67
370,4,1,8,1,9,3,2,0,2,17,1,0,7,0,0,12,3,0,0,0,5,4,6,2,0,0,1,0,0,0,5.826086956521739,0,2,2,6,46
371,1,0,15,1,15,4,0,1,1,19,2,0,5,0,0,5,1,0,0,1,0,1,6,3,0,3,3,1,0,0,5.510204081632653,0,6,2,7,49
372,3,1,16,0,9,4,0,0,0,19,0,0,1,0,0,7,5,0,0,0,0,0,4,1,0,0,7,0,0,3,5.795454545454546,0,1,2,7,44
373,14,0,27,1,36,11,0,1,1,63,15,1,15,0,0,34,9,0,0,0,9,9,4,3,4,3,16,1,2,2,6.690322580645161,2,7,4,13,155
374,9,0,9,0,11,9,0,0,2,24,13,0,5,0,0,13,6,0,0,2,4,4,3,1,0,4,4,0,0,4,5.948717948717949,0,5,3,9,78
375,0,0,7,0,6,2,0,0,1,11,1,0,3,0,0,4,1,0,0,0,1,1,3,2,0,0,2,0,0,2,5.655172413793103,0,5,1,3,29
376,4,1,16,0,11,8,1,0,4,19,12,0,8,0,0,15,7,0,0,0,2,5,8,3,2,0,2,2,0,0,6.175675675675675,1,3,2,15,74
377,5,2,21,2,10,18,3,2,3,27,3,0,9,0,0,11,5,0,0,0,3,6,9,4,0,1,3,1,0,12,5.580645161290323,6,5,3,13,93
378,7,0,13,0,13,6,0,0,3,18,5,0,9,0,0,19,4,0,0,1,3,3,3,5,2,3,10,2,0,4,5.858974358974359,1,7,3,8,78
379,4,1,16,0,23,10,0,0,0,27,11,0,6,0,0,18,9,0,0,0,2,1,7,6,6,7,7,1,0,1,6.279569892473118,1,4,3,8,93
380,6,0,11,2,22,9,1,1,1,24,25,0,12,0,0,19,14,0,0,0,5,4,11,2,3,1,9,2,2,1,6.447368421052632,3,16,4,12,114
381,4,1,7,1,6,2,0,0,0,13,4,0,7,0,0,4,3,0,0,0,2,1,5,2,1,2,2,1,1,1,6.121951219512195,1,3,2,5,41
382,3,0,3,0,1,2,0,0,1,4,0,0,3,0,0,2,3,0,0,0,0,1,2,1,0,2,0,0,0,3,5.944444444444445,0,1,2,2,18
383,14,1,21,0,20,8,2,1,3,42,15,0,6,0,0,7,3,3,0,2,2,6,5,1,1,5,9,0,2,2,5.304761904761905,3,18,3,10,105
384,4,1,12,0,22,6,1,0,0,21,12,1,14,0,0,12,5,0,0,0,3,2,13,3,1,1,4,0,0,1,6.392857142857143,0,10,3,12,84
385,14,0,22,2,22,9,0,0,2,46,16,0,13,0,0,19,9,0,0,0,4,4,10,2,2,0,8,1,0,2,6.231884057971015,0,9,4,20,138
386,5,0,13,0,13,10,1,0,2,23,5,0,4,0,0,13,7,0,0,0,3,5,7,1,0,2,9,3,1,7,6.013333333333334,3,9,4,9,75
387,1,0,5,0,5,3,0,0,0,11,0,0,0,0,0,3,1,0,0,0,0,0,2,1,0,0,4,1,0,1,5.590909090909091,0,2,1,6,22
388,1,3,8,0,8,2,0,0,0,13,4,0,1,0,0,12,1,0,0,0,2,2,9,1,1,0,6,1,2,1,5.216216216216216,3,2,1,7,37
389,3,0,18,0,18,9,1,0,7,25,6,0,11,0,0,21,11,1,0,0,5,8,12,2,3,3,2,0,3,1,5.677083333333333,2,5,4,12,96
390,5,0,8,0,12,8,1,0,1,14,11,0,6,0,0,15,6,0,0,1,3,3,5,0,2,5,9,1,0,2,5.754098360655738,2,14,2,11,61
391,2,0,5,0,2,3,0,0,0,7,1,0,0,0,0,2,3,0,0,0,3,3,1,3,0,1,2,0,0,0,5.285714285714286,0,2,2,4,21
392,9,0,11,0,25,9,0,0,2,27,17,0,11,0,0,13,4,0,0,0,4,5,10,3,3,0,8,4,1,0,6.315789473684211,2,16,4,15,95
393,6,0,8,1,16,1,1,0,0,25,11,0,3,0,0,11,6,0,0,0,3,4,5,2,3,0,7,0,2,1,5.59375,1,11,2,8,64
394,2,1,12,0,9,5,0,0,1,22,3,0,3,0,0,19,3,0,0,0,0,2,6,3,1,0,11,1,0,2,5.343283582089552,0,6,3,12,67
395,2,0,7,0,6,3,0,0,1,10,1,0,0,0,0,4,5,0,0,0,3,3,4,3,1,2,2,0,0,2,5.121212121212121,0,1,1,4,33
396,5,1,10,0,16,7,0,1,2,23,11,0,4,0,3,8,5,0,0,0,3,5,10,4,5,0,1,0,1,0,6.1506849315068495,1,6,2,9,73
397,5,1,18,0,17,9,0,0,1,27,10,0,8,0,0,6,8,0,0,0,2,3,5,2,1,3,8,0,0,3,6.296296296296297,0,9,3,9,81
398,8,0,31,0,23,15,0,0,0,40,4,0,11,0,0,12,2,0,0,2,2,3,4,4,4,3,10,2,0,4,6.609523809523809,0,2,3,8,105
399,16,0,18,1,28,13,0,2,3,38,14,0,14,0,0,34,14,0,0,1,8,7,16,9,1,2,11,2,1,4,5.957746478873239,2,7,4,12,142
400,1,0,1,0,1,3,0,0,0,1,1,0,2,0,0,3,0,0,0,0,0,0,5,0,0,1,0,0,0,1,5.625,0,3,1,2,8
401,5,1,24,0,13,1,1,0,0,29,4,1,7,0,0,7,4,0,0,0,2,1,6,4,3,3,8,2,0,3,5.7534246575342465,4,3,3,8,73
402,7,0,18,0,16,7,0,0,0,20,6,0,11,0,0,16,5,0,0,0,5,3,7,6,3,3,6,1,0,1,6.092105263157895,2,4,3,8,76
403,4,0,11,0,15,7,1,0,0,24,10,0,3,0,0,10,6,0,0,2,3,5,6,3,1,1,2,1,0,1,5.5479452054794525,1,5,3,9,73
404,8,0,21,0,26,11,0,0,2,41,10,0,13,0,0,27,10,1,0,0,3,2,4,3,3,2,18,3,1,4,6.728813559322034,3,4,4,18,118
405,7,0,17,0,12,5,0,0,0,30,11,0,5,0,0,6,7,0,0,2,3,3,5,3,3,1,6,2,0,2,6.635135135135135,0,11,3,9,74
406,6,2,25,1,22,10,1,0,0,36,7,0,6,0,0,9,5,0,0,0,2,1,0,2,2,4,14,2,0,1,6.161290322580645,1,1,3,11,93
407,4,0,8,0,10,4,0,0,0,14,4,0,3,0,0,8,1,0,0,0,0,1,2,0,1,1,8,0,0,2,4.743589743589744,1,2,1,4,39
408,9,0,12,0,21,6,1,0,2,25,6,1,5,0,0,17,7,0,0,0,9,8,9,1,5,3,6,0,2,2,5.698630136986301,2,4,3,8,73
409,5,0,16,0,15,8,1,0,1,24,11,0,5,0,0,9,3,0,0,0,3,3,0,1,1,1,8,2,0,0,6.301369863013699,1,3,3,9,73
410,3,0,8,0,10,0,0,0,0,18,3,0,2,0,0,7,4,0,0,0,0,0,1,0,1,0,4,1,0,0,5.65625,0,7,2,3,32
411,2,0,7,1,12,3,0,0,0,13,2,0,1,0,0,7,3,0,0,0,2,1,1,0,1,3,6,1,0,0,4.9393939393939394,1,6,1,5,33
412,8,0,12,0,10,10,0,0,0,22,4,0,5,0,0,10,5,0,0,0,7,9,1,5,0,2,10,1,1,3,6.2615384615384615,2,8,2,7,65
413,6,2,16,0,16,13,1,0,3,21,12,0,14,0,0,16,9,0,0,0,5,6,9,3,4,2,16,2,0,3,6.2,0,12,4,15,110
414,6,2,16,1,18,12,2,0,2,25,10,0,10,0,1,27,8,0,0,0,4,5,13,0,1,5,7,0,0,1,5.8,0,7,4,11,100
415,2,1,22,0,28,4,2,1,5,44,18,0,16,0,0,26,10,0,0,0,7,7,6,3,6,4,16,7,1,5,6.633802816901408,6,15,4,10,142
416,11,1,14,0,18,15,1,0,0,29,9,0,8,0,0,22,6,0,0,0,4,3,7,1,3,2,9,0,1,2,6.318681318681318,1,7,3,10,91
417,2,1,29,0,29,16,0,1,1,32,12,0,10,0,0,9,15,0,0,0,1,1,16,1,2,0,13,1,2,7,5.7155172413793105,1,11,4,13,116
418,4,1,13,0,16,3,0,0,0,22,13,0,2,0,0,10,5,1,0,1,0,0,5,1,6,0,10,0,1,0,6.031746031746032,1,3,1,9,63
419,4,1,12,0,17,3,0,0,0,28,3,0,2,0,0,12,4,0,0,1,2,1,9,1,3,1,12,3,1,2,5.709677419354839,3,5,2,9,62
420,9,0,13,0,22,8,0,1,3,30,4,0,4,0,0,18,9,0,1,1,4,6,13,3,5,3,6,2,2,1,5.617977528089888,3,5,3,9,89
421,9,0,33,0,27,12,0,0,2,44,1,0,16,0,0,23,7,0,0,0,4,4,10,3,5,4,9,1,0,4,6.189655172413793,0,9,3,14,116
422,2,0,2,0,2,1,0,0,0,3,1,0,1,0,0,2,3,0,0,0,2,2,1,0,1,0,1,0,0,0,5.166666666666667,0,2,1,2,12
423,3,1,6,0,11,5,1,0,0,4,17,0,5,0,0,2,3,0,0,0,2,3,6,0,2,1,3,0,0,1,5.196078431372549,0,14,2,4,51
424,5,0,23,0,25,12,0,0,3,36,8,0,5,0,0,24,15,0,0,1,5,9,5,2,0,6,10,0,1,4,5.395833333333333,1,5,3,7,96
425,8,0,20,0,24,9,0,0,0,29,12,0,8,0,0,11,6,0,0,0,3,1,11,5,3,2,2,2,1,0,6.366666666666666,1,8,3,12,90
426,4,0,8,0,12,7,0,0,3,22,6,0,4,0,0,14,8,0,0,0,2,3,8,0,0,1,1,0,0,1,6.045454545454546,0,6,3,10,66
427,2,0,5,0,5,2,2,0,0,9,4,0,4,0,0,2,1,0,0,1,1,1,2,2,1,2,3,0,0,0,6.0,0,5,1,7,30
428,5,0,19,1,19,11,2,0,1,23,0,0,11,0,0,6,6,1,0,0,4,7,4,0,1,8,1,3,0,0,5.642857142857143,0,16,2,7,70
429,13,2,21,0,27,7,1,0,3,33,15,1,11,0,0,13,10,0,0,0,3,6,9,2,4,1,8,0,0,9,6.541284403669724,0,7,4,6,109
430,5,0,11,0,7,6,1,0,0,18,2,0,3,0,0,4,8,0,0,0,1,0,3,3,3,1,2,0,1,1,6.191489361702128,1,3,3,8,47
431,1,1,6,0,4,3,0,0,0,8,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,4,0,0,2,5.375,0,0,1,3,16
432,3,4,12,1,10,4,0,0,0,14,3,0,1,0,0,6,1,0,0,1,1,0,1,4,0,2,6,0,0,1,5.431818181818182,0,6,2,8,44
433,5,0,7,1,9,3,0,0,0,12,1,0,2,0,0,13,7,0,0,0,0,0,5,2,1,1,9,1,0,2,6.138888888888889,0,7,2,3,36
434,8,1,17,1,18,6,1,0,1,29,6,0,8,0,0,13,4,0,0,1,4,4,1,4,3,4,8,1,1,5,6.365853658536586,1,4,3,6,82
435,4,0,5,0,16,5,0,0,0,12,9,0,3,0,0,12,5,0,0,3,3,2,6,1,1,0,6,0,0,2,6.127659574468085,0,7,2,6,47
436,6,1,32,0,24,15,1,1,2,41,7,0,19,0,0,26,15,0,0,0,5,6,14,4,2,4,16,0,2,7,5.958620689655173,2,4,4,18,145
437,3,0,15,2,15,10,0,0,3,16,12,0,8,0,0,20,7,0,0,0,1,5,7,1,0,4,6,0,0,2,5.527777777777778,0,14,2,5,72
438,3,2,13,0,14,4,1,0,2,15,3,0,5,0,0,11,2,0,0,0,2,3,4,3,0,2,6,0,2,4,5.666666666666667,3,3,2,5,48
439,3,0,22,0,18,5,0,0,1,28,4,0,6,0,0,5,7,0,0,0,2,2,1,6,1,5,5,0,0,3,6.166666666666667,0,9,2,7,66
440,3,0,8,0,10,5,0,0,2,11,4,0,4,0,0,11,3,0,0,0,1,3,2,1,3,3,8,0,0,3,5.5813953488372094,0,4,2,6,43
441,2,0,10,0,15,4,0,0,1,18,12,0,4,0,0,9,2,0,0,1,1,2,7,1,0,0,5,1,0,1,5.7407407407407405,0,8,2,6,54
442,12,0,28,0,31,14,1,0,1,55,9,1,15,0,0,14,12,0,0,1,2,1,11,5,1,2,11,1,0,4,6.215827338129497,0,16,4,11,139
443,18,3,30,0,29,21,1,0,1,53,23,0,16,2,0,34,11,0,0,0,6,7,11,2,5,3,19,1,1,10,6.236263736263736,2,13,4,15,182
444,0,0,5,0,8,1,0,0,1,7,0,0,3,0,0,6,2,0,0,0,1,2,3,2,0,1,2,0,0,0,4.9523809523809526,0,0,1,4,21
445,3,1,27,0,22,12,1,0,1,37,9,1,9,0,0,11,6,0,1,2,8,7,7,6,6,3,8,1,1,1,5.97196261682243,2,5,3,12,107
446,8,3,31,0,29,9,0,0,2,39,4,0,13,0,0,15,6,0,0,0,7,6,13,6,3,2,2,1,0,2,5.747663551401869,0,1,4,11,107
447,5,0,9,0,7,1,0,1,1,12,8,0,5,0,0,7,2,0,0,1,1,2,1,5,1,1,8,0,1,2,5.725,1,4,1,6,40
448,4,0,8,0,9,3,0,0,2,11,1,1,3,0,0,9,3,0,0,0,3,4,2,1,1,2,2,0,0,3,5.903225806451613,0,3,1,4,31
449,8,0,22,0,17,6,0,0,3,23,10,0,15,0,0,15,8,0,0,0,1,4,9,4,3,2,10,2,2,2,6.304347826086956,2,8,4,11,92
450,8,0,9,1,12,2,0,1,0,17,5,0,2,0,0,8,2,0,0,0,1,1,8,0,1,0,0,0,1,0,5.512195121951219,1,5,2,7,41
451,9,1,14,0,20,5,0,1,3,25,5,0,6,0,0,33,14,1,0,0,2,4,5,6,2,16,7,0,1,2,5.337209302325581,2,2,3,10,86
452,1,0,4,0,5,4,2,0,1,8,4,0,2,0,0,6,2,0,0,1,1,3,2,0,1,1,3,0,1,1,5.68,1,11,2,3,25
453,2,0,14,0,13,1,1,0,3,18,15,0,4,0,0,15,7,0,0,0,2,4,5,0,3,1,6,0,0,7,5.632352941176471,0,13,2,7,68
454,4,1,13,0,18,4,2,0,1,21,6,0,9,0,0,22,8,0,0,0,4,3,10,2,1,2,6,1,0,1,5.682926829268292,1,5,3,13,82
455,15,1,13,0,20,8,0,2,0,25,10,0,6,0,0,18,14,0,0,0,4,2,15,3,4,2,2,2,2,3,5.768421052631579,4,4,3,8,95
456,1,0,13,0,9,8,0,0,0,17,2,0,7,0,0,13,4,0,0,0,1,1,7,0,1,0,8,0,0,2,6.056603773584905,0,4,2,9,53
457,6,0,13,0,13,8,0,0,0,21,2,0,8,0,0,11,4,0,0,0,4,4,5,1,3,2,6,0,0,1,5.878787878787879,0,2,2,9,66
458,3,1,8,0,9,2,0,1,0,14,4,0,3,0,0,12,4,0,0,1,1,0,3,1,1,3,5,1,0,5,5.9523809523809526,1,4,2,5,42
459,2,1,2,0,3,2,0,0,0,6,3,0,0,0,1,1,1,0,0,0,0,1,3,1,0,0,1,0,1,0,5.4375,1,4,1,1,16
460,3,0,14,0,14,4,3,0,1,20,8,0,10,0,0,14,1,0,0,0,4,4,3,0,1,5,5,1,0,1,5.984126984126984,1,7,3,9,63
461,4,0,7,0,8,6,0,0,0,10,8,0,4,0,1,4,5,0,0,0,2,0,5,0,2,1,3,0,0,4,5.8604651162790695,0,7,2,6,43
462,2,0,6,0,6,2,0,0,0,8,0,0,1,0,0,5,0,0,0,0,1,0,3,0,0,0,3,0,0,3,5.9411764705882355,0,1,1,3,17
463,8,2,19,1,18,7,0,0,1,30,4,0,6,0,0,13,8,0,0,0,4,6,11,7,2,1,10,0,1,0,3.8088235294117645,0,10,3,9,136
464,3,2,19,1,10,4,0,0,0,26,30,0,4,0,0,7,2,0,0,0,3,1,6,0,2,4,8,4,0,2,2.2540983606557377,1,15,3,10,244
465,2,0,13,0,8,4,1,0,2,12,0,0,3,0,0,7,4,0,0,0,1,2,2,1,0,2,4,0,0,3,5.111111111111111,0,1,2,5,36
466,8,1,21,0,14,12,1,2,2,26,7,0,7,0,0,15,8,1,0,0,7,10,7,1,2,7,5,1,2,2,5.693181818181818,3,9,3,9,88
467,6,0,5,0,9,1,1,2,3,12,1,0,2,0,0,16,8,0,0,1,1,5,2,0,0,6,3,0,3,0,4.954545454545454,3,2,0,5,44
468,8,1,21,0,19,9,0,0,2,32,4,0,2,0,0,17,6,0,0,1,4,6,14,3,0,3,0,0,0,2,5.65,1,4,3,9,80
469,10,0,30,0,29,11,0,0,2,27,4,0,14,0,0,22,7,0,0,0,5,5,9,5,1,1,9,1,0,1,5.8979591836734695,0,1,4,12,98
470,8,0,17,1,25,17,1,1,1,36,18,0,16,0,0,21,13,0,0,0,8,7,10,1,2,2,7,0,3,3,6.627906976744186,2,13,3,17,129
471,3,1,11,0,14,2,0,0,2,13,1,1,7,0,0,8,5,0,0,0,2,2,4,3,2,4,3,4,0,0,5.566037735849057,1,2,2,4,53
472,14,2,29,0,36,10,0,0,3,64,1,0,14,0,0,19,11,0,0,2,7,6,5,7,4,6,17,2,2,2,6.264516129032258,3,4,4,17,155
473,4,0,13,0,13,0,1,0,3,22,1,0,1,0,0,9,2,0,0,1,2,3,4,5,2,3,10,0,0,4,5.622641509433962,2,4,2,6,53
474,2,2,10,0,13,6,1,0,0,17,17,2,3,0,0,7,1,0,0,0,2,1,6,0,1,3,0,0,0,0,2.572519083969466,0,9,1,7,131
475,9,0,10,1,16,6,0,0,1,19,12,0,6,0,0,13,6,0,0,0,1,1,3,2,1,1,6,1,0,2,6.492537313432836,1,10,2,7,67
476,3,1,16,0,21,6,0,0,0,19,5,0,5,0,0,12,1,0,0,0,1,0,14,1,4,2,3,2,0,0,6.224137931034483,1,4,3,7,58
477,3,0,10,0,4,10,0,0,0,13,1,0,2,0,0,10,1,0,0,0,0,0,4,1,0,3,7,0,0,0,4.684210526315789,0,0,1,8,38
478,6,0,12,1,14,9,0,0,3,18,7,0,5,0,0,21,10,0,0,1,3,6,6,4,4,4,8,1,0,4,6.337662337662338,2,11,3,8,77
479,2,0,8,0,5,2,0,0,1,8,4,0,3,0,0,5,1,0,0,1,1,2,1,0,0,1,5,1,0,0,5.653846153846154,0,2,2,4,26
480,12,0,23,1,22,11,0,0,0,30,14,0,7,0,0,21,10,1,0,0,15,12,1,7,0,8,10,0,3,3,5.26605504587156,4,11,1,18,109
481,6,1,9,0,8,3,1,0,0,19,9,0,4,0,0,11,3,0,0,0,2,1,2,2,1,0,7,0,1,4,6.0,1,4,2,7,53
482,6,0,22,0,29,14,1,0,0,30,13,0,14,0,0,14,9,0,0,0,2,1,11,5,7,2,11,2,0,5,6.072072072072072,3,2,3,13,111
483,8,1,26,2,18,11,0,0,4,39,3,1,8,0,0,18,11,1,0,0,6,9,3,4,1,9,7,0,1,4,5.73394495412844,1,3,3,15,109
484,1,0,3,0,3,2,1,0,0,5,1,0,1,0,0,2,2,0,0,1,1,1,2,0,0,1,0,0,0,1,5.666666666666667,0,2,2,2,12
485,7,1,20,0,21,11,0,0,2,27,19,0,4,0,0,11,8,1,0,1,6,9,8,7,3,4,2,0,0,8,5.89247311827957,1,16,3,6,93
486,5,1,16,0,16,12,1,0,5,21,11,0,13,0,0,25,9,1,0,0,3,6,6,3,3,2,8,0,2,4,5.721649484536083,4,12,3,12,97
487,6,0,2,1,9,4,0,0,0,8,7,0,6,0,0,15,2,0,0,0,2,1,8,0,1,2,1,1,2,0,6.6923076923076925,2,4,2,8,39
488,5,1,14,1,11,15,0,0,0,16,14,0,9,0,0,5,7,0,0,0,3,3,11,3,5,0,2,0,1,0,5.4868421052631575,1,6,3,13,76
489,4,0,2,0,7,4,0,0,2,7,6,0,7,0,0,9,5,0,0,3,4,5,10,1,0,2,0,0,1,1,6.108108108108108,1,4,2,5,37
490,5,3,14,0,19,8,0,0,1,23,8,1,3,0,0,15,2,0,0,1,1,1,7,2,1,0,7,1,0,2,5.640625,1,5,1,8,64
491,2,0,18,1,24,8,0,0,1,27,4,0,6,0,0,22,3,0,0,1,3,2,11,7,1,3,5,2,2,1,5.840579710144928,2,3,4,9,69
492,5,0,11,0,12,6,0,0,0,15,4,0,2,0,0,9,3,0,0,0,0,1,2,1,1,2,5,1,0,1,5.4523809523809526,1,4,2,6,42
493,3,0,9,0,9,2,0,0,1,10,0,0,5,0,0,13,5,0,0,0,2,3,5,0,3,5,8,0,0,2,5.631578947368421,1,3,2,5,38
494,14,0,11,0,18,12,1,0,4,25,13,0,10,0,0,22,14,2,0,0,1,6,10,2,3,1,6,1,1,2,6.4375,2,11,3,15,96
495,1,0,15,0,10,2,0,0,0,16,6,0,1,0,0,1,0,0,0,0,3,2,5,0,1,1,2,2,0,1,6.34375,0,3,1,4,32
496,6,0,14,0,7,7,0,0,2,17,4,0,5,0,0,9,8,0,0,0,2,2,3,3,2,1,10,1,0,0,5.6875,0,2,3,9,64
497,3,0,17,0,15,7,0,0,1,16,8,0,7,0,0,13,6,0,0,1,6,4,5,0,2,2,8,0,1,2,6.015873015873016,2,6,3,6,63
498,0,1,7,0,9,2,0,0,0,11,4,0,2,0,0,4,1,0,0,0,2,1,3,3,1,0,3,1,0,0,5.633333333333334,0,3,1,5,30
499,13,0,10,0,26,8,0,0,2,22,9,0,9,0,0,29,5,0,0,0,5,7,7,4,1,4,4,1,0,7,6.064935064935065,0,10,3,3,77
500,9,1,16,1,19,10,0,0,1,23,11,0,5,0,0,16,5,0,1,1,5,1,2,2,1,4,10,1,0,4,6.166666666666667,0,12,3,6,72
501,7,0,18,0,14,9,0,0,3,18,2,0,6,0,0,5,10,0,0,1,2,5,4,6,0,2,4,1,2,0,6.228571428571429,2,3,2,9,70
502,3,0,11,0,11,5,0,0,2,18,5,0,3,0,0,9,7,1,0,0,1,2,7,3,1,0,6,1,1,2,5.87037037037037,2,7,2,7,54
503,1,0,11,1,13,6,0,0,1,19,3,1,4,0,1,13,4,1,0,0,6,3,13,0,0,0,1,0,1,2,6.18,1,2,2,7,50
504,4,1,8,0,8,2,0,0,0,13,1,0,2,0,0,9,2,0,0,0,0,1,6,2,0,2,1,0,0,2,5.548387096774194,0,5,1,6,31
505,4,0,18,1,18,7,0,1,2,24,0,1,4,0,0,14,2,0,0,0,3,4,5,1,3,5,3,0,0,2,4.551724137931035,1,2,1,7,58
506,4,0,10,0,8,4,0,0,0,14,0,0,2,0,0,8,3,0,0,0,0,0,3,2,0,0,3,0,0,0,6.0,0,1,2,5,33
507,10,0,13,1,23,11,0,0,2,28,14,0,9,0,0,16,12,0,0,0,4,7,6,2,2,4,8,2,1,2,5.821782178217822,3,11,3,9,101
508,7,0,9,0,14,7,0,1,0,22,5,0,3,0,0,12,7,0,0,0,7,4,7,3,2,0,3,1,1,1,5.637931034482759,1,2,2,7,58
509,4,0,6,0,2,2,2,0,0,5,3,1,1,0,0,4,0,0,0,0,5,3,3,0,3,2,1,0,0,0,5.222222222222222,0,0,1,5,27
510,4,0,7,0,10,10,0,2,0,10,2,0,4,0,0,17,7,0,0,0,2,3,13,1,1,1,0,0,1,1,5.7555555555555555,1,5,2,4,45
511,4,2,12,0,11,7,0,0,1,16,5,0,8,0,0,11,3,0,0,0,1,2,9,0,3,2,0,0,4,0,5.964285714285714,3,3,2,8,56
512,1,1,7,0,7,3,1,0,3,11,5,0,4,0,0,14,7,0,0,0,2,4,4,3,1,1,7,0,0,5,5.7272727272727275,0,5,3,9,55
513,16,0,27,0,32,20,1,2,5,50,22,0,12,0,0,28,22,1,0,1,6,9,23,3,2,1,2,1,3,5,6.113207547169812,4,8,4,19,159
514,4,1,9,0,9,8,0,0,1,11,2,0,4,0,0,8,4,0,0,0,1,1,1,0,1,1,9,0,0,0,5.35,0,1,2,9,40
515,3,0,7,0,10,4,0,0,0,9,6,0,4,0,0,7,2,0,0,0,2,0,5,1,1,2,4,2,0,2,5.45945945945946,1,6,1,4,37
516,8,0,33,0,35,18,2,0,5,43,8,1,19,0,0,26,8,1,0,2,6,8,15,4,3,6,6,1,0,4,6.340136054421769,3,3,4,18,147
517,1,1,8,0,7,1,0,0,0,10,0,0,2,0,0,3,1,0,0,0,0,0,3,0,0,1,2,0,0,1,5.5,0,1,1,2,18
518,0,0,8,0,2,2,0,0,0,5,5,1,2,0,0,3,1,0,0,0,2,0,1,1,1,0,4,0,0,0,4.5,0,3,0,4,24
519,3,1,11,0,5,2,0,0,0,10,0,0,3,0,0,2,0,0,0,0,0,0,1,3,1,3,4,0,0,3,5.5,0,0,2,5,24
